Distance_(microns),Value
0.00000,2.5000
0.06889,0.0373
0.13779,0.9697
0.20668,1.5424
0.27558,6.6152
0.34447,8.7727
0.41337,20.0661
0.48226,28.6684
0.55116,15.9927
0.62005,15.7459
0.68894,11.9890
0.75784,4.5139
0.82673,5.9339
0.89563,3.5430
0.96452,3.8926
1.03342,4.3347
1.10231,1.5321
1.17121,4.1497
1.24010,1.9256
1.30900,1.5611
1.37789,1.7433
1.44678,1.2252
1.51568,2.5556
1.58457,2.2281
1.65347,3.3264
1.72236,3.3694
1.79126,1.4968
1.86015,2.4773
1.92905,2.0721
1.99794,2.1405
2.06683,2.5372
2.13573,2.8437
2.20462,4.4431
2.27352,3.3750
