Distance_(microns),Value
0.00000,3.0554
0.06889,0.1438
0.13779,0.9706
0.20668,0.5752
0.27558,0.6814
0.34447,2.0882
0.41337,2.3563
0.48226,5.0065
0.55116,4.5734
0.62005,5.5982
0.68894,13.9101
0.75784,18.1670
0.82673,36.1162
0.89563,44.8367
0.96452,45.1811
1.03342,29.1504
1.10231,31.9885
1.17121,20.0001
1.24010,15.8074
1.30900,15.9313
1.37789,7.4512
1.44678,7.2190
1.51568,3.3431
1.58457,2.2941
1.65347,1.4902
1.72236,1.2746
1.79126,4.0931
1.86015,2.2975
1.92905,3.9248
1.99794,3.0294
2.06683,1.7419
2.13573,3.5817
2.20462,3.2255
2.27352,4.0393
2.34241,9.1389
2.41131,7.1077
2.48020,3.6732
2.54910,7.2287
2.61799,9.7351
2.68689,4.0849
2.75578,0.9820
2.82467,1.2550
2.89357,4.6306
2.96246,0.6863
3.03136,0.0000
3.10025,0.2092
3.16915,1.4200
3.23804,2.5098
3.30694,2.0082
3.37583,1.9117
3.44472,0.0637
3.51362,0.6667
3.58251,2.1454
3.65141,1.0196
3.72030,2.7125
3.78920,3.9052
3.85809,1.6078
3.92699,0.0327
3.99588,0.1651
4.06478,0.7843
4.13367,0.1487
4.20256,0.7026
4.27146,0.0686
4.34035,0.5490
4.40925,0.6307
4.47814,0.6275
4.54704,1.6666
4.61593,0.0000
4.68483,0.0833
