Distance_(microns),Value
0.00000,1.0000
0.06889,1.9851
0.13779,2.9991
0.20668,4.0000
0.27558,4.0037
0.34447,3.0057
0.41337,3.0744
0.48226,4.7991
0.55116,12.9091
0.62005,23.7552
0.68894,39.8770
0.75784,52.0972
0.82673,62.7769
0.89563,84.1884
0.96452,79.8770
1.03342,71.0878
1.10231,68.5560
1.17121,59.0637
1.24010,66.2231
1.30900,55.1832
1.37789,43.6382
1.44678,34.6136
1.51568,32.1111
1.58457,26.2726
1.65347,27.1818
1.72236,21.8770
1.79126,17.8613
1.86015,18.3223
1.92905,13.3145
1.99794,11.7730
2.06683,11.2645
2.13573,7.2115
2.20462,4.9922
2.27352,4.8750
