Distance_(microns),Value
0.00000,0.7500
0.06889,0.8931
0.13779,1.4492
0.20668,3.8540
0.27558,19.0079
0.34447,41.1774
0.41337,45.7603
0.48226,34.9459
0.55116,22.3620
0.62005,18.4077
0.68894,18.6114
0.75784,15.0900
0.82673,16.5360
0.89563,16.9578
0.96452,13.5822
1.03342,17.9020
1.10231,23.9709
1.17121,21.4271
1.24010,9.1400
1.30900,5.7600
1.37789,1.6614
1.44678,0.8441
1.51568,0.6455
1.58457,0.2527
1.65347,0.7724
1.72236,0.2456
1.79126,0.7765
1.86015,0.4334
1.92905,1.6751
1.99794,1.0860
2.06683,2.3025
2.13573,3.4721
