Distance_(microns),Value
0.00000,1.0000
0.06889,0.0000
0.13779,0.0097
0.20668,0.9399
0.27558,1.9958
0.34447,1.7291
0.41337,1.2096
0.48226,3.0421
0.55116,4.6106
0.62005,13.8268
0.68894,11.8617
0.75784,13.4031
0.82673,13.2720
0.89563,8.9777
0.96452,4.1888
1.03342,5.5537
1.10231,2.9367
1.17121,2.1882
1.24010,1.1340
1.30900,2.5287
1.37789,2.8326
1.44678,1.0574
1.51568,1.5475
1.58457,1.3648
1.65347,0.9250
1.72236,0.4436
1.79126,1.0447
1.86015,1.4152
1.92905,2.0816
1.99794,1.6303
2.06683,1.0718
2.13573,1.2271
2.20462,0.3769
2.27352,1.1213
2.34241,0.3291
2.41131,1.4758
2.48020,2.2641
2.54910,0.7688
2.61799,3.5382
2.68689,2.1959
2.75578,2.5714
2.82467,0.7641
2.89357,0.2551
2.96246,0.9031
3.03136,0.6805
3.10025,0.0679
3.16915,0.2655
3.23804,0.0000
3.30694,0.1899
3.37583,1.0000
