Distance_(microns),Value
0.00000,0.1667
0.06889,4.5194
0.13779,5.5037
0.20668,8.3107
0.27558,11.2447
0.34447,9.3161
0.41337,26.7136
0.48226,50.0491
0.55116,52.1338
0.62005,48.6554
0.68894,50.3926
0.75784,41.2630
0.82673,37.0429
0.89563,25.2292
0.96452,12.3756
1.03342,7.8357
1.10231,7.1937
1.17121,5.6307
1.24010,1.6037
1.30900,2.6666
1.37789,1.5286
1.44678,0.5518
1.51568,1.6990
1.58457,0.4925
1.65347,0.0473
1.72236,1.5112
1.79126,0.2508
1.86015,3.3333
1.92905,0.6667
1.99794,2.1997
2.06683,1.9122
2.13573,1.9422
2.20462,0.2958
2.27352,0.0000
2.34241,0.6681
2.41131,1.9234
2.48020,0.6555
2.54910,2.1110
