Distance_(microns),Value
0.00000,0.000
0.06889,8.782
0.13779,1.071
0.20668,3.099
0.27558,4.780
0.34447,8.641
0.41337,28.873
0.48226,83.510
0.55116,115.267
0.62005,145.981
0.68894,115.039
0.75784,96.566
0.82673,65.704
0.89563,48.540
0.96452,27.408
1.03342,17.497
1.10231,14.607
1.17121,10.066
1.24010,9.162
1.30900,10.003
1.37789,5.598
1.44678,7.249
1.51568,11.721
1.58457,8.622
1.65347,3.307
1.72236,3.203
1.79126,3.957
1.86015,4.458
1.92905,8.980
1.99794,5.151
2.06683,8.362
2.13573,5.502
2.20462,0.891
2.27352,2.825
2.34241,3.115
2.41131,0.923
2.48020,1.995
2.54910,1.881
2.61799,4.229
2.68689,1.221
2.75578,1.963
2.82467,2.163
2.89357,2.959
2.96246,2.481
3.03136,1.916
3.10025,6.525
3.16915,4.674
3.23804,4.339
3.30694,2.493
3.37583,4.375
