Distance_(microns),Value
0.00000,3.028
0.06889,6.248
0.13779,5.757
0.20668,1.071
0.27558,1.666
0.34447,4.292
0.41337,7.176
0.48226,7.585
0.55116,12.826
0.62005,12.154
0.68894,15.402
0.75784,33.014
0.82673,51.498
0.89563,75.252
0.96452,85.470
1.03342,102.108
1.10231,131.062
1.17121,121.275
1.24010,137.442
1.30900,124.425
1.37789,130.772
1.44678,125.002
1.51568,116.000
1.58457,108.705
1.65347,102.960
1.72236,94.323
1.79126,95.087
1.86015,81.412
1.92905,69.650
1.99794,52.252
2.06683,44.511
2.13573,41.845
2.20462,26.777
2.27352,17.299
2.34241,17.163
2.41131,19.948
2.48020,14.027
2.54910,9.122
2.61799,4.972
2.68689,2.984
2.75578,1.712
2.82467,4.474
2.89357,3.406
2.96246,0.452
3.03136,0.694
