Distance_(microns),Value
0.00000,1.6250
0.06889,1.2308
0.13779,0.6284
0.20668,2.3580
0.27558,2.9809
0.34447,2.5519
0.41337,2.6657
0.48226,8.7045
0.55116,13.0267
0.62005,16.2715
0.68894,19.1621
0.75784,18.7952
0.82673,13.8609
0.89563,10.7222
0.96452,11.0491
1.03342,7.5607
1.10231,6.7013
1.17121,4.9307
1.24010,1.2885
1.30900,0.2876
1.37789,1.5453
1.44678,1.6694
1.51568,3.4020
1.58457,4.1415
1.65347,1.3513
1.72236,0.1185
1.79126,0.0556
1.86015,3.2618
1.92905,2.2369
1.99794,1.5980
2.06683,0.5799
2.13573,1.4333
2.20462,1.9816
2.27352,1.2774
2.34241,1.6949
2.41131,7.0077
2.48020,3.8972
2.54910,4.1710
2.61799,2.7705
2.68689,1.2500
