Distance_(microns),Value
0.00000,1.3333
0.06889,2.2323
0.13779,0.3788
0.20668,2.3105
0.27558,0.9925
0.34447,0.9482
0.41337,1.2273
0.48226,0.8434
0.55116,3.9722
0.62005,6.4810
0.68894,6.3485
0.75784,7.9027
0.82673,12.5680
0.89563,15.5378
0.96452,26.5249
1.03342,19.1670
1.10231,26.3155
1.17121,31.2626
1.24010,23.4095
1.30900,24.8839
1.37789,30.7348
1.44678,41.0906
1.51568,29.6115
1.58457,29.6767
1.65347,27.3410
1.72236,27.6199
1.79126,34.1160
1.86015,34.4585
1.92905,26.9043
1.99794,22.2640
2.06683,21.3334
2.13573,25.5341
2.20462,22.2804
2.27352,16.9168
2.34241,19.6616
2.41131,16.7463
2.48020,10.5456
2.54910,12.2702
2.61799,10.9343
2.68689,10.9052
2.75578,6.0102
2.82467,5.8952
2.89357,4.3485
2.96246,2.8447
3.03136,1.2500
