Distance_(microns),Value
0.00000,1.9445
0.06889,1.1410
0.13779,2.2066
0.20668,3.4587
0.27558,2.1814
0.34447,4.6382
0.41337,7.5714
0.48226,19.8924
0.55116,25.7513
0.62005,56.2313
0.68894,61.3719
0.75784,59.9506
0.82673,47.8314
0.89563,39.1016
0.96452,26.2586
1.03342,12.9672
1.10231,13.3846
1.17121,11.9215
1.24010,12.7839
1.30900,12.8556
1.37789,11.5817
1.44678,9.4293
1.51568,7.2234
1.58457,3.4386
1.65347,1.4314
1.72236,1.2808
1.79126,2.0000
1.86015,3.7744
1.92905,6.5144
1.99794,3.9104
2.06683,2.0846
2.13573,3.3429
2.20462,1.7631
2.27352,1.2821
2.34241,1.3173
2.41131,0.6182
2.48020,1.6725
2.54910,3.5555
2.61799,0.8249
2.68689,0.0278
