Distance_(microns),Value
0.00000,10.1945
0.06889,15.2063
0.13779,29.6237
0.20668,37.7489
0.27558,42.9453
0.34447,31.8449
0.41337,27.0978
0.48226,15.3021
0.55116,21.3157
0.62005,24.4983
0.68894,17.5674
0.75784,11.0279
0.82673,11.4967
0.89563,13.6867
0.96452,13.7623
1.03342,10.1060
1.10231,12.1900
1.17121,18.6761
1.24010,21.0853
1.30900,15.7549
1.37789,7.1245
1.44678,4.0477
1.51568,5.6945
1.58457,3.3578
1.65347,1.0627
1.72236,0.9878
1.79126,0.4357
1.86015,0.0236
1.92905,1.1131
1.99794,2.9862
2.06683,4.2226
2.13573,2.1997
2.20462,0.0668
2.27352,1.2500
