Distance_(microns),Value
0.00000,12.0000
0.06889,5.9412
0.13779,6.6471
0.20668,8.6176
0.27558,8.8971
0.34447,14.2353
0.41337,18.2206
0.48226,18.2353
0.55116,22.4118
0.62005,26.1471
0.68894,34.8971
0.75784,49.7941
0.82673,43.4118
0.89563,26.9118
0.96452,21.5147
1.03342,14.4118
1.10231,7.4853
1.17121,6.0000
1.24010,7.9853
1.30900,8.4706
1.37789,4.5441
1.44678,4.1765
1.51568,4.7059
1.58457,7.1176
1.65347,7.5000
1.72236,3.1765
1.79126,2.6618
1.86015,3.5588
1.92905,1.6765
1.99794,0.6765
2.06683,0.5000
2.13573,0.0000
2.20462,0.5000
2.27352,0.7353
2.34241,0.2500
