Distance_(microns),Value
0.00000,0.75000
0.06889,0.73959
0.13779,0.74861
0.20668,0.96982
0.27558,1.70514
0.34447,2.04798
0.41337,1.63735
0.48226,0.75566
0.55116,1.07057
0.62005,2.31868
0.68894,3.21504
0.75784,4.34739
0.82673,5.62153
0.89563,6.58418
0.96452,6.83180
1.03342,6.22946
1.10231,6.30633
1.17121,6.98074
1.24010,3.76275
1.30900,3.54531
1.37789,3.81881
1.44678,2.79607
1.51568,4.15441
1.58457,3.61958
1.65347,2.44977
1.72236,2.23120
1.79126,2.34370
1.86015,2.29314
1.92905,0.91556
1.99794,2.81181
2.06683,1.93703
2.13573,2.16669
