Distance_(microns),Value
0.00000,3.0000
0.06889,5.5977
0.13779,5.1373
0.20668,5.1555
0.27558,3.2213
0.34447,1.3923
0.41337,3.3440
0.48226,1.8030
0.55116,2.0022
0.62005,3.6984
0.68894,8.9584
0.75784,12.3279
0.82673,12.5774
0.89563,23.7506
0.96452,37.2487
1.03342,43.3650
1.10231,39.6735
1.17121,49.2493
1.24010,52.5855
1.30900,45.9976
1.37789,47.5051
1.44678,46.2136
1.51568,51.7202
1.58457,37.0689
1.65347,26.8729
1.72236,25.6008
1.79126,12.3152
1.86015,12.5440
1.92905,15.7089
1.99794,17.5662
2.06683,10.1771
2.13573,6.4629
2.20462,4.4785
2.27352,3.9259
2.34241,2.7429
2.41131,2.3129
2.48020,7.4803
2.54910,5.5625
