Distance_(microns),Value
0.00000,7.639
0.06889,5.182
0.13779,3.078
0.20668,7.020
0.27558,6.115
0.34447,1.001
0.41337,2.984
0.48226,6.091
0.55116,5.576
0.62005,3.431
0.68894,4.330
0.75784,7.907
0.82673,19.871
0.89563,36.285
0.96452,47.980
1.03342,59.650
1.10231,80.668
1.17121,90.460
1.24010,95.845
1.30900,106.170
1.37789,115.725
1.44678,105.037
1.51568,100.856
1.58457,93.689
1.65347,86.027
1.72236,73.568
1.79126,66.186
1.86015,54.900
1.92905,42.579
1.99794,30.884
2.06683,24.189
2.13573,22.746
2.20462,20.642
2.27352,16.945
2.34241,14.600
2.41131,18.011
2.48020,18.646
2.54910,19.441
2.61799,18.788
2.68689,16.138
2.75578,14.237
2.82467,10.917
