Distance_(microns),Value
0.00000,0.00000
0.06889,0.44822
0.13779,0.92928
0.20668,0.16669
0.27558,1.12371
0.34447,0.21846
0.41337,0.83331
0.48226,0.16669
0.55116,0.16413
0.62005,1.56057
0.68894,1.04548
0.75784,0.22224
0.82673,1.78782
0.89563,2.04163
0.96452,6.82813
1.03342,7.92044
1.10231,8.65654
1.17121,7.75884
1.24010,7.15148
1.30900,1.98370
1.37789,2.45198
1.44678,2.85608
1.51568,2.44447
1.58457,1.84725
1.65347,1.62879
1.72236,0.71971
1.79126,0.91918
1.86015,1.39771
1.92905,1.33835
1.99794,0.69951
2.06683,1.54541
2.13573,1.38004
2.20462,0.45455
2.27352,0.24998
2.34241,0.86867
2.41131,1.68813
2.48020,1.37120
2.54910,2.86356
2.61799,0.57075
2.68689,0.83710
2.75578,1.82067
2.82467,0.36874
2.89357,0.09093
2.96246,0.74745
3.03136,0.13890
