Distance_(microns),Value
0.00000,7.000
0.06889,1.050
0.13779,5.790
0.20668,0.498
0.27558,7.865
0.34447,6.357
0.41337,5.627
0.48226,10.870
0.55116,13.907
0.62005,12.894
0.68894,27.289
0.75784,38.903
0.82673,69.554
0.89563,80.870
0.96452,86.107
1.03342,89.655
1.10231,99.172
1.17121,101.716
1.24010,105.197
1.30900,105.088
1.37789,109.435
1.44678,100.907
1.51568,102.233
1.58457,84.161
1.65347,92.670
1.72236,84.124
1.79126,73.049
1.86015,66.521
1.92905,62.388
1.99794,53.666
2.06683,51.460
2.13573,54.809
2.20462,57.322
2.27352,50.120
2.34241,45.859
2.41131,39.075
2.48020,27.023
2.54910,30.915
2.61799,31.697
2.68689,22.428
2.75578,16.098
2.82467,18.179
2.89357,25.066
2.96246,21.236
3.03136,14.800
3.10025,13.146
3.16915,12.244
3.23804,10.023
3.30694,10.928
3.37583,8.938
