Distance_(microns),Value
0.00000,2.250
0.06889,3.313
0.13779,8.155
0.20668,6.002
0.27558,8.367
0.34447,10.139
0.41337,16.321
0.48226,20.042
0.55116,28.295
0.62005,47.675
0.68894,60.103
0.75784,81.250
0.82673,106.893
0.89563,118.719
0.96452,131.573
1.03342,140.784
1.10231,134.765
1.17121,135.650
1.24010,128.432
1.30900,139.877
1.37789,125.897
1.44678,82.562
1.51568,83.889
1.58457,69.522
1.65347,46.963
1.72236,40.086
1.79126,35.174
1.86015,31.818
1.92905,20.652
1.99794,14.302
2.06683,17.419
2.13573,14.591
2.20462,10.986
2.27352,10.250
