Distance_(microns),Value
0.00000,2.8334
0.06889,4.7259
0.13779,5.8388
0.20668,6.5000
0.27558,9.4516
0.34447,17.1937
0.41337,29.4838
0.48226,35.6371
0.55116,32.4248
0.62005,35.9247
0.68894,40.7177
0.75784,41.5914
0.82673,40.1236
0.89563,35.5242
0.96452,36.5053
1.03342,39.1827
1.10231,41.7903
1.17121,41.0430
1.24010,36.4140
1.30900,35.6694
1.37789,31.1049
1.44678,25.7957
1.51568,20.2581
1.58457,15.3360
1.65347,10.7177
1.72236,8.6694
1.79126,8.7016
1.86015,6.8522
1.92905,3.4597
1.99794,1.6102
2.06683,2.1801
2.13573,2.0000
