Distance_(microns),Value
0.00000,3.3750
0.06889,2.3203
0.13779,0.8984
0.20668,2.9805
0.27558,0.9219
0.34447,2.5254
0.41337,9.0781
0.48226,13.3359
0.55116,15.7656
0.62005,14.8691
0.68894,7.5000
0.75784,6.8809
0.82673,4.6250
0.89563,3.2207
0.96452,1.0781
1.03342,2.4512
1.10231,2.2500
1.17121,3.1758
1.24010,3.5742
1.30900,3.5215
1.37789,3.5547
1.44678,1.2578
1.51568,0.9844
1.58457,0.3164
1.65347,0.6250
1.72236,1.0449
1.79126,1.7188
1.86015,1.6035
1.92905,0.8203
1.99794,0.7324
2.06683,2.7148
2.13573,1.7441
2.20462,0.7500
