Distance_(microns),Value
0.00000,1.8333
0.06889,1.6255
0.13779,3.9800
0.20668,2.4204
0.27558,4.3395
0.34447,2.6919
0.41337,3.1126
0.48226,10.2664
0.55116,15.6666
0.62005,12.0974
0.68894,25.3591
0.75784,39.7440
0.82673,55.9721
0.89563,75.5378
0.96452,83.3108
1.03342,79.8451
1.10231,83.7526
1.17121,83.1700
1.24010,92.9259
1.30900,92.5034
1.37789,82.9729
1.44678,77.3277
1.51568,68.0272
1.58457,64.4690
1.65347,57.2902
1.72236,49.8377
1.79126,43.4165
1.86015,36.5295
1.92905,29.4576
1.99794,28.9551
2.06683,30.4029
2.13573,24.5801
2.20462,13.9711
2.27352,13.3083
2.34241,13.8690
2.41131,8.5659
2.48020,7.6313
2.54910,7.5201
2.61799,4.0985
2.68689,3.0832
