Distance_(microns),Value
0.00000,0.00000
0.06889,0.17778
0.13779,0.63696
0.20668,1.07697
0.27558,0.27739
0.34447,0.98649
0.41337,0.80278
0.48226,1.05095
0.55116,2.26881
0.62005,3.01434
0.68894,6.01917
0.75784,6.90805
0.82673,9.15577
0.89563,6.00639
0.96452,5.18298
1.03342,4.11486
1.10231,4.15449
1.17121,2.42686
1.24010,4.17513
1.30900,2.56885
1.37789,1.35153
1.44678,1.49507
1.51568,1.38221
1.58457,1.33784
1.65347,0.61505
1.72236,0.00000
1.79126,0.39938
1.86015,1.07542
1.92905,0.49306
1.99794,0.00000
2.06683,0.40358
2.13573,0.42102
2.20462,0.00000
2.27352,0.00000
2.34241,0.00000
2.41131,0.02876
2.48020,0.60427
2.54910,0.87500
