Distance_(microns),Value
0.00000,2.25000
0.06889,1.67647
0.13779,1.38235
0.20668,1.41176
0.27558,1.88235
0.34447,2.17647
0.41337,2.50000
0.48226,2.85294
0.55116,2.86765
0.62005,2.73529
0.68894,2.91176
0.75784,5.82353
0.82673,6.57353
0.89563,3.35294
0.96452,3.04412
1.03342,3.88235
1.10231,3.89706
1.17121,3.00000
1.24010,1.52941
1.30900,2.41176
1.37789,2.36765
1.44678,1.88235
1.51568,2.35294
1.58457,1.08824
1.65347,0.60294
1.72236,0.50000
1.79126,0.13235
1.86015,0.29412
1.92905,0.66176
1.99794,0.82353
2.06683,0.30882
2.13573,0.29412
2.20462,0.77941
2.27352,1.02941
2.34241,0.50000
