Distance_(microns),Value
0.00000,0.5000
0.06889,1.0000
0.13779,1.4706
0.20668,0.1471
0.27558,1.9706
0.34447,2.1765
0.41337,9.0000
0.48226,9.6471
0.55116,10.1176
0.62005,11.4706
0.68894,4.3235
0.75784,3.0000
0.82673,1.9118
0.89563,0.0882
0.96452,2.7059
1.03342,3.4706
1.10231,3.3824
1.17121,4.0000
1.24010,3.8529
1.30900,2.4706
1.37789,1.1471
1.44678,0.0294
1.51568,0.3529
1.58457,1.0000
1.65347,0.6471
1.72236,0.4412
1.79126,1.5588
1.86015,1.6471
1.92905,1.2059
1.99794,0.0000
2.06683,2.9412
2.13573,3.0000
2.20462,2.0000
2.27352,1.6176
2.34241,1.0000
