Distance_(microns),Value
0.00000,0.25000
0.06889,1.39275
0.13779,1.62163
0.20668,1.28846
0.27558,1.36793
0.34447,1.00000
0.41337,1.42456
0.48226,1.04043
0.55116,1.83218
0.62005,2.76405
0.68894,3.26644
0.75784,4.39103
0.82673,3.77293
0.89563,2.02778
0.96452,1.13149
1.03342,2.10059
1.10231,1.73628
1.17121,0.56279
1.24010,0.63609
1.30900,1.49359
1.37789,1.47954
1.44678,1.71893
1.51568,1.35897
1.58457,1.00000
1.65347,2.89867
1.72236,3.25000
1.79126,2.97222
1.86015,2.27515
1.92905,2.56106
1.99794,3.55769
2.06683,2.69970
2.13573,2.04635
2.20462,1.93672
2.27352,1.23891
2.34241,0.29602
2.41131,0.02564
2.48020,0.01923
2.54910,0.74055
2.61799,0.25641
2.68689,0.00000
