Distance_(microns),Value
0.00000,10.000
0.06889,9.118
0.13779,10.174
0.20668,11.052
0.27558,12.753
0.34447,19.082
0.41337,42.877
0.48226,96.181
0.55116,136.125
0.62005,127.419
0.68894,76.964
0.75784,49.083
0.82673,41.532
0.89563,36.351
0.96452,31.210
1.03342,19.050
1.10231,17.252
1.17121,19.813
1.24010,18.189
1.30900,8.279
1.37789,7.265
1.44678,4.903
1.51568,4.417
1.58457,7.624
1.65347,6.789
1.72236,6.343
1.79126,8.783
1.86015,12.143
1.92905,9.102
1.99794,5.745
2.06683,3.883
2.13573,2.496
2.20462,2.369
2.27352,1.250
