Distance_(microns),Value
0.00000,6.5833
0.06889,9.2764
0.13779,11.0935
0.20668,20.2672
0.27558,35.4708
0.34447,49.5259
0.41337,62.7111
0.48226,58.3673
0.55116,42.0850
0.62005,17.4163
0.68894,11.6687
0.75784,24.4813
0.82673,22.1929
0.89563,19.0736
0.96452,18.5717
1.03342,11.4237
1.10231,4.5002
1.17121,3.5752
1.24010,5.1306
1.30900,4.7842
1.37789,5.9173
1.44678,3.5884
1.51568,4.9465
1.58457,5.7510
1.65347,4.3015
1.72236,2.4436
1.79126,0.8811
1.86015,3.2348
1.92905,0.3414
1.99794,0.1482
2.06683,2.0012
2.13573,0.0295
2.20462,0.2252
2.27352,0.0000
2.34241,0.9373
2.41131,1.6747
2.48020,0.4477
2.54910,0.7404
2.61799,0.6580
2.68689,0.5216
2.75578,0.4439
2.82467,0.4167
