Distance_(microns),Value
0.00000,0.50000
0.06889,1.55731
0.13779,1.80029
0.20668,2.96869
0.27558,1.75879
0.34447,3.08179
0.41337,5.39014
0.48226,7.21313
0.55116,6.05859
0.62005,8.97437
0.68894,8.76929
0.75784,6.31573
0.82673,8.02930
0.89563,4.21472
0.96452,1.24780
1.03342,3.16559
1.10231,2.14062
1.17121,3.02344
1.24010,1.88818
1.30900,4.08594
1.37789,2.15527
1.44678,1.74286
1.51568,2.03955
1.58457,1.66516
1.65347,1.15234
1.72236,1.48218
1.79126,2.95435
1.86015,0.01849
1.92905,0.42383
1.99794,1.82812
2.06683,1.61621
2.13573,1.58551
2.20462,1.75000
