Distance_(microns),Value
0.00000,4.0000
0.06889,2.6774
0.13779,7.9636
0.20668,5.5749
0.27558,5.2164
0.34447,3.7014
0.41337,3.1686
0.48226,4.8746
0.55116,7.0780
0.62005,10.3096
0.68894,16.0364
0.75784,24.6368
0.82673,24.7242
0.89563,23.3429
0.96452,28.1519
1.03342,31.1785
1.10231,31.1290
1.17121,32.5307
1.24010,30.2445
1.30900,29.5114
1.37789,26.3226
1.44678,24.5598
1.51568,27.0385
1.58457,20.2263
1.65347,19.7929
1.72236,19.7310
1.79126,15.1217
1.86015,13.8460
1.92905,9.7846
1.99794,7.6899
2.06683,8.2581
2.13573,3.5000
