Distance_(microns),Value
0.00000,0.27780
0.06889,1.52326
0.13779,0.85350
0.20668,0.36537
0.27558,0.89312
0.34447,0.49597
0.41337,0.47155
0.48226,0.76313
0.55116,2.38105
0.62005,2.55287
0.68894,3.49259
0.75784,4.97257
0.82673,8.25208
0.89563,9.17483
0.96452,6.70489
1.03342,3.81805
1.10231,1.78239
1.17121,0.72670
1.24010,1.17419
1.30900,1.74798
1.37789,2.14633
1.44678,1.51890
1.51568,1.50753
1.58457,1.32565
1.65347,1.59474
1.72236,2.05691
1.79126,1.41057
1.86015,1.47594
1.92905,1.37670
1.99794,1.11124
2.06683,1.46583
2.13573,1.52578
2.20462,1.08073
2.27352,1.13820
2.34241,1.08189
2.41131,0.26424
2.48020,0.13407
2.54910,0.57581
2.61799,0.63738
2.68689,0.00000
2.75578,0.58186
2.82467,1.08334
