Distance_(microns),Value
0.00000,3.2500
0.06889,2.5043
0.13779,1.9829
0.20668,1.1106
0.27558,1.3761
0.34447,2.5710
0.41337,2.4615
0.48226,3.8317
0.55116,9.2094
0.62005,12.5288
0.68894,12.5214
0.75784,12.5481
0.82673,11.7115
0.89563,9.4583
0.96452,6.5641
1.03342,6.1442
1.10231,6.6004
1.17121,6.2751
1.24010,5.3846
1.30900,3.5267
1.37789,1.6197
1.44678,3.0625
1.51568,3.7863
1.58457,3.6517
1.65347,3.1731
1.72236,2.3397
1.79126,2.4444
1.86015,3.0865
1.92905,3.0534
1.99794,2.9428
2.06683,1.6154
2.13573,2.3061
2.20462,2.1966
2.27352,2.8894
2.34241,1.8974
2.41131,2.4428
2.48020,1.5385
2.54910,0.6490
2.61799,2.8974
2.68689,3.6250
