Distance_(microns),Value
0.00000,1.13890
0.06889,1.39398
0.13779,3.59815
0.20668,4.20087
0.27558,7.33934
0.34447,8.08093
0.41337,9.72368
0.48226,5.92322
0.55116,1.88871
0.62005,4.62209
0.68894,2.32224
0.75784,1.00000
0.82673,1.00000
0.89563,1.61689
0.96452,1.53510
1.03342,1.54408
1.10231,2.99495
1.17121,2.99012
1.24010,2.01309
1.30900,1.26624
1.37789,1.77477
1.44678,2.31930
1.51568,1.62035
1.58457,2.17447
1.65347,1.18391
1.72236,0.58080
1.79126,0.45523
1.86015,0.59270
1.92905,1.01517
1.99794,0.55422
2.06683,1.12720
2.13573,1.42890
2.20462,1.81149
2.27352,1.33331
