Distance_(microns),Value
0.00000,1.750
0.06889,3.415
0.13779,4.811
0.20668,4.842
0.27558,12.925
0.34447,18.749
0.41337,44.531
0.48226,82.240
0.55116,115.392
0.62005,92.166
0.68894,56.204
0.75784,31.138
0.82673,28.531
0.89563,26.395
0.96452,22.280
1.03342,22.048
1.10231,16.638
1.17121,14.354
1.24010,11.000
1.30900,4.862
1.37789,3.128
1.44678,1.881
1.51568,1.125
1.58457,2.652
1.65347,1.324
1.72236,0.396
1.79126,1.750
1.86015,2.687
1.92905,0.999
1.99794,1.041
2.06683,1.630
2.13573,3.352
2.20462,2.036
2.27352,1.890
2.34241,1.476
2.41131,0.120
2.48020,2.167
