Distance_(microns),Value
0.00000,0.0000
0.06889,0.7407
0.13779,1.7179
0.20668,2.8676
0.27558,2.7904
0.34447,4.3544
0.41337,10.6039
0.48226,21.3773
0.55116,58.4810
0.62005,61.5385
0.68894,87.7982
0.75784,66.9212
0.82673,42.1693
0.89563,31.0768
0.96452,18.3062
1.03342,18.2878
1.10231,13.3862
1.17121,11.3069
1.24010,8.8236
1.30900,4.5418
1.37789,5.0586
1.44678,7.9658
1.51568,3.1014
1.58457,1.4690
1.65347,2.9315
1.72236,3.8073
1.79126,2.1134
1.86015,1.7101
1.92905,3.6983
1.99794,3.9862
2.06683,4.5787
2.13573,3.6317
2.20462,1.0847
2.27352,0.7763
2.34241,0.3601
2.41131,1.6398
2.48020,3.7082
2.54910,2.8750
