Distance_(microns),Value
0.00000,1.5000
0.06889,1.0366
0.13779,0.5081
0.20668,0.5417
0.27558,0.9352
0.34447,3.2520
0.41337,5.1875
0.48226,6.5339
0.55116,16.1482
0.62005,33.5157
0.68894,47.4323
0.75784,49.0043
0.82673,35.5833
0.89563,21.4672
0.96452,9.1354
1.03342,4.8125
1.10231,4.7500
1.17121,10.3562
1.24010,10.0937
1.30900,8.3681
1.37789,9.9004
1.44678,5.7070
1.51568,1.7419
1.58457,0.8542
1.65347,1.3333
1.72236,1.5376
1.79126,0.9803
1.86015,0.7773
1.92905,0.5949
1.99794,0.7014
2.06683,0.0000
2.13573,0.0000
2.20462,0.0000
2.27352,0.1862
2.34241,0.9705
2.41131,1.5833
2.48020,1.0625
2.54910,0.9117
2.61799,0.6117
2.68689,1.2526
2.75578,0.1482
2.82467,1.1916
2.89357,1.6458
2.96246,1.2312
3.03136,0.5348
3.10025,2.3593
3.16915,0.6273
3.23804,1.2519
3.30694,1.2500
