Distance_(microns),Value
0.00000,8.2500
0.06889,12.7014
0.13779,12.4722
0.20668,8.4792
0.27558,10.7778
0.34447,12.7153
0.41337,10.9167
0.48226,9.6945
0.55116,8.3333
0.62005,13.2500
0.68894,17.6806
0.75784,17.7569
0.82673,24.3333
0.89563,34.1180
0.96452,42.9721
1.03342,55.7083
1.10231,68.8056
1.17121,75.7639
1.24010,78.1250
1.30900,84.8610
1.37789,90.6111
1.44678,90.7084
1.51568,86.7640
1.58457,84.6529
1.65347,88.6668
1.72236,85.0557
1.79126,75.9584
1.86015,71.3125
1.92905,72.5002
1.99794,60.0905
2.06683,48.3752
2.13573,51.3336
2.20462,43.0836
2.27352,33.5625
2.34241,30.9445
2.41131,28.3058
2.48020,30.9998
2.54910,21.0487
2.61799,16.1529
2.68689,20.5832
2.75578,16.1388
2.82467,11.1389
2.89357,6.2917
2.96246,4.9514
3.03136,3.8889
3.10025,5.9375
3.16915,5.4305
3.23804,2.3472
3.30694,2.8333
