Distance_(microns),Value
0.00000,4.5000
0.06889,2.0581
0.13779,2.0581
0.20668,2.5000
0.27558,3.1163
0.34447,4.1453
0.41337,5.5233
0.48226,6.0930
0.55116,5.1047
0.62005,3.9767
0.68894,3.3372
0.75784,5.4012
0.82673,6.5000
0.89563,7.7326
0.96452,11.2442
1.03342,15.6279
1.10231,26.5814
1.17121,34.3430
1.24010,39.2791
1.30900,42.0058
1.37789,35.1977
1.44678,35.9942
1.51568,37.9767
1.58457,34.0233
1.65347,29.4070
1.72236,27.9651
1.79126,26.4767
1.86015,18.9302
1.92905,13.0349
1.99794,14.6686
2.06683,19.8605
2.13573,17.1047
2.20462,10.1395
2.27352,9.9593
2.34241,10.4651
2.41131,9.4477
2.48020,9.3140
2.54910,6.3198
2.61799,3.8953
2.68689,4.1337
2.75578,5.1977
2.82467,6.1570
2.89357,8.0465
2.96246,9.2500
