Distance_(microns),Value
0.00000,4.1250
0.06889,5.3785
0.13779,4.3472
0.20668,5.0729
0.27558,5.9306
0.34447,6.5451
0.41337,6.9167
0.48226,9.4340
0.55116,13.9514
0.62005,12.2500
0.68894,15.1806
0.75784,10.9201
0.82673,3.6458
0.89563,5.3403
0.96452,4.0833
1.03342,7.2917
1.10231,8.1944
1.17121,7.4236
1.24010,3.8750
1.30900,2.4583
1.37789,2.6042
1.44678,3.9167
1.51568,1.3056
1.58457,1.6458
1.65347,2.0417
1.72236,1.6111
1.79126,1.2083
1.86015,2.7188
1.92905,0.4931
1.99794,2.4792
2.06683,3.9167
2.13573,3.3125
2.20462,2.5556
2.27352,0.3646
2.34241,0.0417
2.41131,0.6771
2.48020,2.2500
