Distance_(microns),Value
0.00000,1.8890
0.06889,4.1544
0.13779,6.8023
0.20668,13.2795
0.27558,13.8338
0.34447,35.6281
0.41337,22.9261
0.48226,16.6947
0.55116,14.2224
0.62005,8.3055
0.68894,8.0678
0.75784,1.2173
0.82673,2.8369
0.89563,3.3372
0.96452,1.6553
1.03342,2.3214
1.10231,5.3334
1.17121,8.7926
1.24010,8.8932
1.30900,10.0580
1.37789,5.8193
1.44678,1.7389
1.51568,2.9870
1.58457,9.3411
1.65347,7.0830
1.72236,1.5105
1.79126,2.7309
1.86015,3.3027
1.92905,3.9792
1.99794,5.6565
2.06683,4.8002
2.13573,1.5592
2.20462,3.3334
