Distance_(microns),Value
0.00000,0.917
0.06889,1.444
0.13779,2.642
0.20668,2.028
0.27558,2.569
0.34447,1.961
0.41337,4.180
0.48226,5.691
0.55116,11.839
0.62005,20.900
0.68894,21.154
0.75784,34.298
0.82673,68.471
0.89563,109.514
0.96452,153.995
1.03342,145.935
1.10231,102.072
1.17121,62.104
1.24010,45.900
1.30900,32.849
1.37789,22.140
1.44678,18.218
1.51568,11.677
1.58457,7.244
1.65347,8.553
1.72236,5.929
1.79126,4.031
1.86015,2.007
1.92905,1.007
1.99794,0.406
2.06683,1.575
2.13573,1.347
2.20462,1.152
2.27352,1.678
2.34241,3.015
2.41131,2.291
2.48020,5.093
2.54910,11.164
2.61799,15.420
2.68689,12.506
2.75578,5.266
2.82467,1.876
2.89357,0.702
2.96246,1.158
3.03136,2.327
3.10025,3.459
3.16915,1.329
3.23804,1.870
3.30694,1.148
3.37583,1.092
3.44472,2.197
3.51362,4.942
3.58251,1.973
3.65141,1.815
3.72030,8.399
3.78920,2.684
3.85809,0.528
3.92699,1.194
