Distance_(microns),Value
0.00000,2.1666
0.06889,1.9995
0.13779,2.6529
0.20668,4.7262
0.27558,3.8255
0.34447,6.0450
0.41337,11.3099
0.48226,20.2170
0.55116,33.8232
0.62005,31.7283
0.68894,26.5742
0.75784,23.3333
0.82673,14.2701
0.89563,10.1804
0.96452,8.5882
1.03342,9.6284
1.10231,14.5898
1.17121,13.9715
1.24010,12.7217
1.30900,9.5659
1.37789,5.9745
1.44678,4.9500
1.51568,2.9445
1.58457,4.2989
1.65347,3.4311
1.72236,3.3342
1.79126,1.9105
1.86015,2.1653
1.92905,2.0643
1.99794,1.1122
2.06683,1.1571
2.13573,3.1600
2.20462,0.8244
2.27352,0.4584
2.34241,0.7805
2.41131,0.0000
2.48020,0.2927
2.54910,1.3695
2.61799,0.8953
2.68689,1.5375
2.75578,1.5209
2.82467,0.0086
2.89357,0.3430
2.96246,0.9393
3.03136,0.6667
