Distance_(microns),Value
0.00000,0.1389
0.06889,0.2955
0.13779,0.2117
0.20668,0.8867
0.27558,0.1316
0.34447,0.6925
0.41337,0.7807
0.48226,1.3841
0.55116,2.1632
0.62005,7.0630
0.68894,8.4271
0.75784,10.5327
0.82673,9.2736
0.89563,10.7866
0.96452,4.3001
1.03342,5.2527
1.10231,3.4365
1.17121,3.6787
1.24010,1.3452
1.30900,1.3333
1.37789,0.9972
1.44678,0.7412
1.51568,2.9042
1.58457,2.2188
1.65347,1.0108
1.72236,1.1957
1.79126,0.6166
1.86015,0.8206
1.92905,0.9674
1.99794,0.6020
2.06683,0.8317
2.13573,0.6537
2.20462,1.2823
2.27352,0.0560
2.34241,0.5353
2.41131,0.9261
2.48020,0.4825
2.54910,0.5716
2.61799,0.8333
