Distance_(microns),Value
0.00000,1.0833
0.06889,0.5317
0.13779,1.1003
0.20668,1.2846
0.27558,3.1656
0.34447,9.0429
0.41337,8.6548
0.48226,10.1359
0.55116,10.4613
0.62005,8.7293
0.68894,6.4838
0.75784,4.9074
0.82673,4.0118
0.89563,3.1341
0.96452,2.6844
1.03342,1.4530
1.10231,0.7033
1.17121,0.7899
1.24010,1.6220
1.30900,2.5041
1.37789,2.3210
1.44678,1.9940
1.51568,1.0452
1.58457,1.7520
1.65347,2.2842
1.72236,1.0000
1.79126,1.0000
1.86015,1.1733
1.92905,1.3903
1.99794,0.0000
2.06683,0.0744
2.13573,0.0051
2.20462,0.7138
2.27352,0.1891
2.34241,0.0702
2.41131,1.2438
2.48020,0.5737
2.54910,0.1425
2.61799,0.1235
2.68689,0.7479
2.75578,0.6732
2.82467,0.0000
