Distance_(microns),Value
0.00000,7.1666
0.06889,6.6667
0.13779,6.3078
0.20668,10.0089
0.27558,6.8334
0.34447,7.3724
0.41337,10.3783
0.48226,7.2426
0.55116,11.9924
0.62005,16.9706
0.68894,22.9511
0.75784,24.3626
0.82673,25.1148
0.89563,32.5156
0.96452,32.8334
1.03342,29.8492
1.10231,28.1029
1.17121,28.7492
1.24010,27.0338
1.30900,22.3184
1.37789,20.2230
1.44678,22.7409
1.51568,15.9566
1.58457,11.8228
1.65347,14.2701
1.72236,15.4362
1.79126,13.5564
1.86015,14.8693
1.92905,10.3560
1.99794,11.5006
2.06683,6.6173
2.13573,5.0105
2.20462,3.2020
2.27352,5.8198
2.34241,7.5271
2.41131,4.8942
2.48020,4.1711
2.54910,6.7222
