Distance_(microns),Value
0.00000,2.2500
0.06889,4.0475
0.13779,1.0455
0.20668,1.9849
0.27558,4.1146
0.34447,3.1797
0.41337,7.4223
0.48226,11.9934
0.55116,13.6178
0.62005,14.3698
0.68894,12.2878
0.75784,8.2499
0.82673,4.4269
0.89563,3.5912
0.96452,4.4938
1.03342,4.7100
1.10231,4.5649
1.17121,1.7432
1.24010,4.7913
1.30900,3.7273
1.37789,2.4848
1.44678,2.0145
1.51568,0.9444
1.58457,2.3354
1.65347,1.8987
1.72236,1.3450
1.79126,1.1550
1.86015,0.4697
1.92905,0.0142
1.99794,0.1701
2.06683,0.2059
2.13573,0.8939
2.20462,0.9856
2.27352,0.8333
