Distance_(microns),Value
0.00000,2.0000
0.06889,3.5229
0.13779,6.7503
0.20668,5.4417
0.27558,16.9823
0.34447,27.0697
0.41337,38.4006
0.48226,30.2003
0.55116,25.6618
0.62005,24.5728
0.68894,18.8533
0.75784,20.9589
0.82673,12.7347
0.89563,9.1550
0.96452,9.0937
1.03342,9.1956
1.10231,7.1915
1.17121,6.1223
1.24010,6.0531
1.30900,4.5609
1.37789,6.0364
1.44678,7.0333
1.51568,7.0801
1.58457,3.5291
1.65347,6.0520
1.72236,7.2258
1.79126,3.9272
1.86015,3.0281
1.92905,2.3205
1.99794,1.7284
2.06683,1.9573
2.13573,0.5000
