Distance_(microns),Value
0.00000,0.9723
0.06889,1.1959
0.13779,3.3148
0.20668,3.2377
0.27558,2.6163
0.34447,3.6657
0.41337,5.5308
0.48226,7.1298
0.55116,14.7523
0.62005,23.4167
0.68894,23.9727
0.75784,24.3294
0.82673,11.8673
0.89563,9.9720
0.96452,7.0055
1.03342,6.2408
1.10231,5.6093
1.17121,3.9261
1.24010,5.1667
1.30900,3.9818
1.37789,2.2445
1.44678,1.8457
1.51568,3.5186
1.58457,3.5931
1.65347,1.3333
1.72236,1.9777
1.79126,3.2222
1.86015,4.6528
1.92905,2.6053
1.99794,0.8388
2.06683,1.3210
2.13573,2.1764
2.20462,2.2939
2.27352,1.5154
2.34241,3.2695
2.41131,4.0230
2.48020,2.9167
