Distance_(microns),Value
0.00000,7.5000
0.06889,9.4054
0.13779,4.1597
0.20668,3.7036
0.27558,18.6221
0.34447,21.4150
0.41337,17.7542
0.48226,25.5489
0.55116,37.2734
0.62005,33.6235
0.68894,28.2554
0.75784,23.8667
0.82673,12.4668
0.89563,15.5688
0.96452,18.7971
1.03342,10.8516
1.10231,8.5781
1.17121,8.3223
1.24010,7.9807
1.30900,2.4609
1.37789,2.1230
1.44678,1.0342
1.51568,3.0322
1.58457,2.4353
1.65347,0.3750
1.72236,1.6094
1.79126,0.7966
1.86015,3.3932
1.92905,0.8018
1.99794,0.4065
2.06683,0.8923
2.13573,1.1949
2.20462,1.6875
