Distance_(microns),Value
0.00000,1.5000
0.06889,2.1404
0.13779,3.3106
0.20668,4.0215
0.27558,2.0735
0.34447,2.7206
0.41337,7.7184
0.48226,11.8690
0.55116,12.1929
0.62005,9.1779
0.68894,7.1289
0.75784,4.8760
0.82673,3.7275
0.89563,2.9463
0.96452,3.7863
1.03342,4.1397
1.10231,3.6060
1.17121,4.6094
1.24010,5.9524
1.30900,5.6764
1.37789,4.2396
1.44678,3.0684
1.51568,1.2599
1.58457,0.8711
1.65347,1.0735
1.72236,1.4393
1.79126,1.0000
1.86015,1.0000
1.92905,1.0311
1.99794,4.1483
2.06683,2.3296
2.13573,2.7206
2.20462,1.1994
2.27352,0.3992
2.34241,0.7500
