Distance_(microns),Value
0.00000,4.7500
0.06889,4.2377
0.13779,2.8332
0.20668,1.8166
0.27558,2.7089
0.34447,4.5833
0.41337,3.9766
0.48226,5.7262
0.55116,5.9423
0.62005,8.5951
0.68894,17.1806
0.75784,23.3924
0.82673,34.4666
0.89563,44.6385
0.96452,61.6196
1.03342,58.1668
1.10231,57.5894
1.17121,52.4258
1.24010,59.7919
1.30900,58.1007
1.37789,66.4446
1.44678,68.4635
1.51568,65.5487
1.58457,64.4664
1.65347,51.1700
1.72236,42.3612
1.79126,43.3285
1.86015,44.7765
1.92905,37.3069
1.99794,31.5680
2.06683,28.0418
2.13573,26.2850
2.20462,20.5076
2.27352,14.2783
2.34241,15.1595
2.41131,11.3335
2.48020,8.2601
2.54910,6.8112
2.61799,8.2334
2.68689,5.8285
2.75578,6.6113
