Distance_(microns),Value
0.00000,0.8333
0.06889,0.9699
0.13779,1.1598
0.20668,1.8494
0.27558,0.9144
0.34447,2.0181
0.41337,4.2048
0.48226,9.3967
0.55116,15.1747
0.62005,21.6045
0.68894,28.9929
0.75784,19.2688
0.82673,9.6361
0.89563,5.0359
0.96452,1.0022
1.03342,0.4563
1.10231,4.1953
1.17121,4.8606
1.24010,9.0971
1.30900,6.6440
1.37789,3.3357
1.44678,4.9278
1.51568,4.8497
1.58457,4.9558
1.65347,3.7256
1.72236,2.2263
1.79126,1.9113
1.86015,2.7787
1.92905,2.3500
1.99794,6.2796
2.06683,3.5449
2.13573,1.6870
2.20462,1.6789
2.27352,1.6284
2.34241,0.2365
2.41131,0.1389
