Distance_(microns),Value
0.00000,0.0000
0.06889,1.2184
0.13779,1.0707
0.20668,0.6780
0.27558,0.9419
0.34447,1.4608
0.41337,0.8333
0.48226,1.3523
0.55116,4.3989
0.62005,6.0038
0.68894,8.0606
0.75784,7.7500
0.82673,23.1133
0.89563,29.4394
0.96452,36.5453
1.03342,39.8749
1.10231,31.0886
1.17121,30.1452
1.24010,18.8488
1.30900,18.9760
1.37789,16.7500
1.44678,8.0910
1.51568,3.2778
1.58457,3.0391
1.65347,1.3258
1.72236,0.9116
1.79126,2.2323
1.86015,1.2917
1.92905,1.8535
1.99794,0.6680
2.06683,0.8939
2.13573,2.1237
2.20462,3.1439
2.27352,1.7917
2.34241,2.5859
2.41131,3.5139
2.48020,3.3485
2.54910,2.1995
2.61799,2.0000
2.68689,2.0000
2.75578,0.3334
2.82467,0.7891
2.89357,0.1515
2.96246,0.7260
3.03136,0.4167
