X0,Y0,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6
4.8915,8.4485,4.8915,5.3689,4.8915,5.1000,4.8915,8.3054,4.8915,21.2540,4.89151,10.9798,4.8915,11.6771
4.9604,5.4263,4.9604,4.7965,4.9604,5.1782,4.9604,12.5458,4.9604,15.6023,4.96040,13.6368,4.9604,10.9754
5.0293,4.4032,5.0293,5.8596,5.0293,10.4125,5.0293,13.4086,5.0293,11.7241,5.02930,18.0629,5.0293,7.8827
5.0982,3.9335,5.0982,4.9346,5.0982,20.5131,5.0982,19.0095,5.0982,8.7589,5.09819,25.2156,5.0982,5.2136
5.1671,3.1696,5.1671,4.4666,5.1671,33.8518,5.1671,30.8083,5.1671,13.0935,5.16709,27.3406,5.1671,5.2065
5.2360,1.7736,5.2360,6.8506,5.2360,47.6352,5.2360,44.2876,5.2360,17.2441,5.23598,22.1197,5.2360,8.0741
5.3049,2.5273,5.3049,4.3402,5.3049,65.1934,5.3049,42.2503,5.3049,21.1711,5.30488,14.2927,5.3049,11.5288
5.3738,3.3729,5.3738,4.0060,5.3738,67.6229,5.3738,38.9937,5.3738,22.9925,5.37377,10.3777,5.3738,11.4560
5.4427,2.7185,5.4427,5.5262,5.4427,63.0828,5.4427,31.0170,5.4427,24.1382,5.44267,10.6800,5.4427,10.5873
5.5116,3.8862,5.5116,7.4558,5.5116,51.0106,5.5116,32.3017,5.5116,19.7738,5.51156,9.0011,5.5116,7.7424
5.5805,4.4177,5.5805,12.1041,5.5805,37.0427,5.5805,28.5598,5.5805,15.5965,5.58045,10.7802,5.5805,8.5479
5.6493,7.3739,5.6493,16.9005,5.6493,26.6856,5.6493,25.5316,5.6493,14.0453,5.64935,11.0309,5.6493,8.5565
5.7182,12.0857,5.7182,17.6247,5.7182,26.2443,5.7182,22.4156,5.7182,12.2471,5.71824,13.2768,5.7182,7.6114
5.7871,12.8449,5.7871,15.5982,5.7871,26.3458,5.7871,20.1527,5.7871,12.1988,5.78714,14.9901,5.7871,8.6499
5.8560,10.7072,5.8560,12.1747,5.8560,29.6558,5.8560,15.1976,5.8560,13.1840,5.85603,15.9936,5.8560,8.6428
5.9249,6.6196,5.9249,11.7597,5.9249,36.5630,5.9249,10.6506,5.9249,13.9554,5.92493,14.2539,5.9249,10.3221
5.9938,6.2580,5.9938,7.9514,5.9938,48.3022,5.9938,16.0779,5.9938,16.5614,5.99382,12.5502,5.9938,11.6922
6.0627,6.6071,6.0627,6.4286,6.0627,47.2308,6.0627,27.5344,6.0627,18.6144,6.06272,14.0281,6.0627,11.1506
6.1316,5.3560,6.1316,6.1890,6.1316,45.2663,6.1316,39.4591,6.1316,19.2284,6.13161,20.0484,6.1316,11.9589
6.2005,4.5563,6.2005,9.1664,6.2005,33.5238,6.2005,39.0569,6.2005,18.9101,6.20050,26.1944,6.2005,12.3495
6.2694,2.8588,6.2694,16.4686,6.2694,21.9929,6.2694,30.9516,6.2694,16.2434,6.26940,36.2119,6.2694,13.0054
6.3383,2.7715,6.3383,22.1372,6.3383,16.3117,6.3383,21.1879,6.3383,12.8142,6.33829,41.8315,6.3383,18.6613
6.4072,5.2101,6.4072,25.3586,6.4072,15.5449,6.4072,17.6380,6.4072,17.3608,6.40719,47.5374,6.4072,16.6905
6.4761,6.6607,6.4761,27.8917,6.4761,16.9183,6.4761,13.9885,6.4761,23.4476,6.47608,42.0703,6.4761,13.6271
6.5450,6.9004,6.5450,25.8369,6.5450,15.1377,6.5450,8.9547,6.5450,26.5621,6.54498,26.7934,6.5450,6.8317
6.6139,15.4165,6.6139,20.2649,6.6139,10.1760,6.6139,4.9710,6.6139,34.3622,6.61387,18.3925,6.6139,5.0702
6.6828,25.3162,6.6828,19.1447,6.6828,11.0876,6.6828,2.6629,6.6828,45.0910,6.68277,10.5781,6.6828,3.2331
6.7517,22.9583,6.7517,15.2415,6.7517,10.9490,6.7517,1.5350,6.7517,48.1505,6.75166,10.5517,6.7517,3.2034
6.8206,12.6935,6.8206,16.9362,6.8206,15.6722,6.8206,1.5807,6.8206,47.5891,,,6.8206,4.6765
6.8895,14.0427,6.8895,14.2640,6.8895,23.6357,6.8895,2.4070,6.8895,43.8746,,,6.8895,5.6078
6.9583,17.4585,6.9583,11.2478,6.9583,36.2043,6.9583,5.4696,6.9583,27.3612,,,6.9583,6.9893
7.0272,25.3570,7.0272,7.4185,7.0272,37.7807,7.0272,7.1600,7.0272,19.0310,,,7.0272,6.7756
7.0961,34.0551,7.0961,5.5862,7.0961,41.0238,7.0961,10.4119,7.0961,13.5882,,,7.0961,8.3894
7.1650,39.3743,7.1650,7.6073,7.1650,33.0396,7.1650,13.6560,7.1650,10.2838,,,7.1650,7.9799
7.2339,34.9055,7.2339,11.9573,7.2339,28.6349,7.2339,12.4684,7.2339,11.2490,,,7.2339,5.2363
7.3028,32.5047,7.3028,24.2948,7.3028,28.0459,7.3028,10.0982,7.3028,18.6961,,,7.3028,4.6836
7.3717,36.8134,7.3717,36.2092,7.3717,23.5867,7.3717,6.8941,7.3717,27.6309,,,7.3717,4.0743
7.4406,44.4056,7.4406,40.5313,7.4406,15.2218,7.4406,4.1281,7.4406,30.8597,,,7.4406,5.1121
7.5095,45.3818,7.5095,48.2193,7.5095,10.0517,7.5095,3.2548,7.5095,26.4591,,,7.5095,4.0916
7.5784,40.0656,7.5784,46.4597,7.5784,7.3129,7.5784,3.6504,7.5784,16.6980,,,7.5784,4.5575
7.6473,29.8982,7.6473,38.5393,7.6473,5.1308,7.6473,4.6006,7.6473,14.3525,,,7.6473,5.2658
7.7162,25.7872,7.7162,36.8167,7.7162,2.9270,7.7162,6.3973,7.7162,16.4563,,,7.7162,6.1235
7.7851,22.4072,7.7851,30.5892,7.7851,2.8466,7.7851,7.1508,7.7851,26.7310,,,7.7851,5.5321
7.8540,18.1195,7.8540,20.3055,7.8540,2.5536,7.8540,10.4802,7.8540,31.0496,,,7.8540,8.5291
7.9229,17.1924,7.9229,14.0587,7.9229,1.9368,7.9229,12.0894,7.9229,26.8822,,,7.9229,8.3963
7.9918,17.8813,7.9918,10.0087,7.9918,2.6204,7.9918,10.6851,7.9918,17.0381,,,7.9918,9.3754
8.0607,17.7360,8.0607,7.6542,8.0607,3.3717,8.0607,8.8612,8.0607,8.5071,,,8.0607,7.2124
8.1296,20.4088,8.1296,7.7281,8.1296,3.8190,8.1296,11.3707,8.1296,4.8309,,,8.1296,4.1089
8.1984,18.3131,8.1984,9.7771,8.1984,4.7277,8.1984,12.9784,8.1984,4.8607,,,8.1984,2.3594
8.2673,16.2535,8.2673,11.9483,8.2673,3.5768,8.2673,10.7870,8.2673,4.1734,,,8.2673,2.1167
8.3362,12.4457,8.3362,15.7431,8.3362,2.9870,8.3362,12.3024,8.3362,5.7246,,,8.3362,1.9894
8.4051,7.5217,8.4051,14.9364,8.4051,3.9584,8.4051,9.0211,8.4051,7.9843,,,8.4051,2.2767
8.4740,7.7423,8.4740,11.7086,8.4740,7.2751,8.4740,5.7073,8.4740,13.0441,,,8.4740,3.8687
8.5429,9.6267,8.5429,9.2549,8.5429,9.0360,8.5429,2.1985,8.5429,13.5695,,,8.5429,4.2561
8.6118,12.8467,8.6118,6.3194,8.6118,11.3172,8.6118,0.7942,8.6118,10.0622,,,8.6118,5.0133
8.6807,14.2349,8.6807,5.8606,8.6807,7.9542,8.6807,2.2245,8.6807,10.8374,,,8.6807,8.0399
8.7496,11.3468,8.7496,6.3468,8.7496,6.0823,8.7496,2.9243,8.7496,9.6580,,,8.7496,10.1873
8.8185,7.2905,8.8185,9.6204,8.8185,3.6661,8.8185,2.7894,8.8185,8.7017,,,8.8185,12.0055
8.8874,6.2223,8.8874,9.6085,8.8874,1.7839,8.8874,5.1667,8.8874,7.1730,,,8.8874,15.0360
8.9563,7.3691,8.9563,6.4392,8.9563,1.9775,8.9563,4.5701,8.9563,6.7261,,,8.9563,12.6341
9.0252,8.1145,9.0252,7.5629,9.0252,1.3857,9.0252,5.0721,9.0252,4.4254,,,9.0252,14.6581
9.0941,12.4368,9.0941,9.3544,9.0941,1.4217,9.0941,5.8902,9.0941,3.4684,,,9.0941,21.7482
9.1630,18.9131,9.1630,11.3961,9.1630,0.7731,9.1630,4.4567,9.1630,3.6888,,,9.1630,30.5239
9.2319,24.4671,9.2319,10.0033,9.2319,1.3990,9.2319,3.6592,9.2319,2.7306,,,9.2319,39.1849
9.3008,27.9860,9.3008,10.5845,9.3008,2.3260,9.3008,3.6959,9.3008,1.6918,,,9.3008,38.9694
9.3697,29.9020,9.3697,11.3583,9.3697,3.1940,9.3697,3.1834,9.3697,2.3556,,,9.3697,33.7529
9.4385,25.0315,9.4385,9.7036,9.4385,4.4443,9.4385,3.0280,9.4385,3.4109,,,9.4385,22.3015
9.5074,22.8217,9.5074,6.9391,9.5074,2.9204,9.5074,2.0838,9.5074,6.3918,,,9.5074,13.3542
9.5763,24.7433,9.5763,7.5455,9.5763,1.2315,9.5763,2.7619,9.5763,6.7567,,,9.5763,8.7548
9.6452,21.6409,9.6452,6.8919,9.6452,1.4846,9.6452,3.3499,9.6452,6.6187,,,9.6452,7.0171
9.7141,18.6912,9.7141,5.5254,9.7141,1.2832,9.7141,4.1954,9.7141,5.2333,,,9.7141,6.1934
9.7830,16.5154,9.7830,3.8032,9.7830,2.0024,9.7830,5.4533,9.7830,7.3850,,,9.7830,5.3629
9.8519,13.9083,9.8519,2.9940,9.8519,2.6153,9.8519,5.1582,9.8519,7.8244,,,9.8519,6.0821
9.9208,13.5969,9.9208,3.9950,9.9208,1.8329,9.9208,8.2999,9.9208,4.7160,,,9.9208,6.6271
9.9897,14.0707,9.9897,4.5694,9.9897,3.6349,9.9897,11.9728,9.9897,3.1571,,,9.9897,6.6666
10.0586,16.3282,10.0586,3.3992,10.0586,7.0954,10.0586,13.4242,10.0586,2.4404,,,10.0586,6.6579
10.1275,16.9541,10.1275,3.1773,10.1275,15.4008,10.1275,15.2397,10.1275,2.8839,,,10.1275,6.8183
10.1964,10.9585,10.1964,2.4157,10.1964,29.5407,10.1964,15.9272,10.1964,3.7190,,,10.1964,4.1255
10.2653,4.8708,10.2653,5.2705,10.2653,44.5469,10.2653,19.4982,10.2653,4.3743,,,10.2653,2.9586
10.3342,3.0498,10.3342,8.3978,10.3342,48.3721,10.3342,18.1904,10.3342,4.4489,,,10.3342,4.1933
10.4031,1.9229,10.4031,8.5386,10.4031,49.2719,10.4031,18.1109,10.4031,6.3476,,,10.4031,7.2771
10.4720,1.7857,10.4720,9.7467,10.4720,34.7011,10.4720,19.2279,10.4720,5.7780,,,10.4720,12.0914
10.5409,1.3045,10.5409,5.3016,10.5409,19.4928,10.5409,18.7420,10.5409,7.3143,,,10.5409,15.8535
10.6098,1.7095,10.6098,4.7054,10.6098,10.9487,10.6098,21.6626,10.6098,8.2808,,,10.6098,18.1802
10.6786,2.0897,10.6786,5.0503,10.6786,9.1622,10.6786,21.8598,10.6786,10.9585,,,10.6786,19.0913
10.7475,2.1489,10.7475,3.6068,10.7475,8.4031,10.7475,22.4036,10.7475,12.8480,,,10.7475,14.2941
10.8164,2.4429,10.8164,3.9328,10.8164,6.4281,10.8164,23.0897,10.8164,11.3077,,,10.8164,9.5731
10.8853,1.6957,10.8853,3.9137,10.8853,5.1439,10.8853,25.4232,10.8853,10.6457,,,10.8853,6.4557
10.9542,1.5672,10.9542,4.1593,10.9542,5.5312,10.9542,35.4257,10.9542,10.4967,,,10.9542,6.1755
11.0231,0.7533,11.0231,4.9670,11.0231,5.7413,11.0231,40.2661,11.0231,7.8172,,,11.0231,6.5431
11.0920,1.1859,11.0920,8.4051,11.0920,4.6908,11.0920,44.2981,11.0920,4.8623,,,11.0920,9.0642
11.1609,1.3775,11.1609,12.8084,11.1609,4.5169,11.1609,49.5095,11.1609,5.0025,,,11.1609,9.0466
11.2298,1.8363,11.2298,15.3231,11.2298,5.7621,11.2298,55.2383,11.2298,4.0144,,,11.2298,8.1434
11.2987,4.3865,11.2987,18.7387,11.2987,5.3642,11.2987,62.9849,11.2987,3.7859,,,11.2987,5.4499
11.3676,2.7474,11.3676,18.2155,11.3676,4.9324,11.3676,71.7873,11.3676,5.2690,,,11.3676,5.3637
11.4365,3.8803,11.4365,18.6687,11.4365,3.1200,11.4365,42.8046,11.4365,6.5951,,,11.4365,7.2880
11.5054,6.3645,11.5054,17.8194,11.5054,2.4906,11.5054,32.5365,11.5054,7.0624,,,11.5054,11.5360
11.5743,12.6021,11.5743,17.3685,11.5743,2.0196,11.5743,35.5693,11.5743,6.4656,,,11.5743,13.7050
11.6432,19.7350,11.6432,16.6655,11.6432,3.4319,11.6432,40.5196,11.6432,6.6624,,,11.6432,11.9152
11.7121,28.7639,11.7121,18.2702,11.7121,5.0444,11.7121,44.8804,11.7121,3.9833,,,11.7121,11.3434
11.7810,38.6378,11.7810,14.9313,11.7810,5.8285,11.7810,36.9220,11.7810,3.7171,,,11.7810,13.8520
11.8499,48.3444,11.8499,12.5068,11.8499,7.3518,11.8499,26.5857,11.8499,3.6246,,,11.8499,16.1135
11.9187,51.9470,11.9187,10.3722,11.9187,11.5058,11.9187,15.2570,11.9187,4.4629,,,11.9187,18.4139
11.9876,44.2370,11.9876,7.3547,11.9876,11.0070,11.9876,10.7585,11.9876,7.2520,,,11.9876,26.2809
12.0565,28.7110,12.0565,6.7107,12.0565,10.0993,12.0565,6.8383,12.0565,8.6982,,,12.0565,37.2516
12.1254,16.9796,12.1254,6.0213,12.1254,9.9932,12.1254,5.1307,12.1254,8.7258,,,12.1254,35.9245
12.1943,8.7780,12.1943,7.6783,12.1943,11.4655,12.1943,4.9173,12.1943,7.8624,,,12.1943,33.7498
12.2632,7.3978,12.2632,13.0399,12.2632,9.8136,12.2632,8.0502,12.2632,6.2867,,,12.2632,24.4785
12.3321,11.5652,12.3321,24.4683,12.3321,10.5597,12.3321,13.4248,12.3321,4.2437,,,12.3321,17.1831
12.4010,20.8091,12.4010,41.5070,12.4010,10.3517,12.4010,16.6497,12.4010,4.6637,,,12.4010,15.0203
12.4699,25.2660,12.4699,57.9427,12.4699,11.4836,12.4699,15.1233,12.4699,5.6752,,,12.4699,11.9457
12.5388,28.1200,12.5388,66.6065,12.5388,11.4669,12.5388,7.1300,12.5388,6.5485,,,12.5388,11.8052
12.6077,27.6783,12.6077,57.6353,12.6077,9.2959,12.6077,5.0195,12.6077,5.4920,,,12.6077,10.7650
12.6766,22.2073,12.6766,49.9481,12.6766,7.4365,12.6766,3.9335,12.6766,5.3252,,,12.6766,8.8034
12.7455,19.3227,12.7455,57.4017,12.7455,8.3626,12.7455,4.9822,12.7455,6.9552,,,12.7455,7.5134
12.8144,11.6688,12.8144,52.5147,12.8144,10.3685,12.8144,4.6369,12.8144,12.5042,,,12.8144,7.7292
12.8833,8.9649,12.8833,46.9229,12.8833,10.6834,12.8833,5.8045,12.8833,18.5350,,,12.8833,7.3516
12.9522,10.6187,12.9522,36.9480,12.9522,12.5444,12.9522,8.3970,12.9522,23.0015,,,12.9522,6.9672
13.0211,13.8070,13.0211,31.4721,13.0211,15.6384,13.0211,12.6495,13.0211,33.4654,,,13.0211,7.0092
13.0900,22.3335,13.0900,29.5076,13.0900,21.3074,13.0900,15.7621,13.0900,42.9383,,,13.0900,7.6335
13.1588,29.9946,13.1588,24.1442,13.1588,27.6026,13.1588,22.3194,13.1588,54.6169,,,13.1588,10.2692
13.2277,28.0175,13.2277,19.8123,13.2277,32.7763,13.2277,37.7827,13.2277,56.2984,,,13.2277,9.2166
13.2966,22.8264,13.2966,17.6447,13.2966,27.0165,13.2966,67.3867,13.2966,47.6183,,,13.2966,7.7474
13.3655,17.3168,13.3655,11.2462,13.3655,24.8024,13.3655,80.7146,13.3655,34.0642,,,13.3655,9.1356
13.4344,9.2118,13.4344,8.3767,13.4344,29.7043,13.4344,89.0509,13.4344,22.3057,,,13.4344,13.0724
13.5033,8.1581,13.5033,6.6656,13.5033,31.0285,13.5033,83.5695,13.5033,14.8017,,,13.5033,12.5953
13.5722,5.3269,13.5722,7.4742,13.5722,34.7174,13.5722,68.3169,13.5722,10.9582,,,13.5722,16.6133
13.6411,3.6097,13.6411,6.2563,13.6411,31.3389,13.6411,51.2718,13.6411,8.7838,,,13.6411,15.0425
13.7100,3.1498,13.7100,7.7368,,,,,13.7100,6.4197,,,13.7100,14.7057
13.7789,4.2428,13.7789,9.1146,,,,,13.7789,6.4916,,,13.7789,10.4964
13.8478,4.6048,13.8478,9.9541,,,,,13.8478,7.8009,,,13.8478,8.6811
13.9167,6.2973,13.9167,12.0762,,,,,13.9167,11.0957,,,13.9167,8.2215
13.9856,7.7186,13.9856,14.6286,,,,,13.9856,11.3555,,,13.9856,7.7662
14.0545,15.2702,14.0545,13.7522,,,,,14.0545,9.9224,,,14.0545,6.2513
14.1234,25.1294,14.1234,14.9713,,,,,14.1234,8.9934,,,14.1234,8.5724
14.1923,29.7572,14.1923,13.4590,,,,,14.1923,9.5164,,,14.1923,11.3426
14.2612,32.1854,14.2612,10.7108,,,,,14.2612,13.9878,,,14.2612,13.0568
14.3301,33.4420,14.3301,10.0031,,,,,14.3301,13.1376,,,14.3301,10.5359
14.3990,25.9268,14.3990,7.4758,,,,,14.3990,16.1603,,,14.3990,7.0750
14.4678,22.7678,14.4678,6.1703,,,,,14.4678,16.5062,,,14.4678,7.1604
14.5367,23.3986,14.5367,5.0072,,,,,14.5367,16.8252,,,14.5367,9.2942
14.6056,20.8453,14.6056,6.1472,,,,,14.6056,15.7709,,,14.6056,17.8884
14.6745,17.6534,14.6745,8.8931,,,,,14.6745,13.6656,,,14.6745,23.7540
14.7434,13.8904,14.7434,7.0611,,,,,14.7434,14.9975,,,14.7434,22.7138
