X0,Y0,X1,Y1,X2,Y2,X3,Y3,X4,Y4
16.6036,7.8350,16.6036,9.7358,16.6036,14.6068,16.6036,6.6983,16.6036,3.9931
16.6725,5.3374,16.6725,6.4050,16.6725,27.6244,16.6725,8.9373,16.6725,3.7987
16.7414,4.8025,16.7414,3.9045,16.7414,33.0172,16.7414,7.9175,16.7414,2.9255
16.8103,4.9205,16.8103,4.4642,16.8103,36.4393,16.8103,7.2381,16.8103,2.6196
16.8792,4.5877,16.8792,6.7779,16.8792,26.1293,16.8792,4.8554,16.8792,4.2205
16.9480,5.4224,16.9480,7.6242,16.9480,16.0060,16.9480,3.8188,16.9480,5.6877
17.0169,7.2576,17.0169,8.4914,17.0169,8.5322,17.0169,2.5925,17.0169,5.8535
17.0858,7.9988,17.0858,8.2941,17.0858,5.9585,17.0858,2.5307,17.0858,3.1069
17.1547,8.8377,17.1547,7.3659,17.1547,7.1926,17.1547,1.6809,17.1547,2.1411
17.2236,8.7416,17.2236,6.5879,17.2236,6.4782,17.2236,2.1061,17.2236,2.4049
17.2925,7.6055,17.2925,8.6111,17.2925,6.9621,17.2925,2.4039,17.2925,2.9851
17.3614,6.4350,17.3614,12.2966,17.3614,7.6060,17.3614,1.8601,17.3614,3.5636
17.4303,7.2781,17.4303,14.3924,17.4303,12.0134,17.4303,2.1360,17.4303,5.1372
17.4992,6.0279,17.4992,15.6850,17.4992,12.4631,17.4992,3.9872,17.4992,6.3577
17.5681,7.1172,17.5681,15.9667,17.5681,16.6561,17.5681,7.7960,17.5681,7.4668
17.6370,6.9240,17.6370,13.8758,17.6370,15.5698,17.6370,12.2488,17.6370,11.4895
17.7059,12.6859,17.7059,10.1330,17.7059,13.9959,17.7059,16.3428,17.7059,17.3957
17.7748,21.7106,17.7748,5.5916,17.7748,12.5183,17.7748,13.3294,17.7748,18.2882
17.8437,32.4971,17.8437,3.9369,17.8437,8.8596,17.8437,8.9093,17.8437,22.9943
17.9126,33.6113,17.9126,2.4937,17.9126,7.5128,17.9126,6.7154,17.9126,24.2750
17.9815,24.6070,17.9815,2.5316,17.9815,6.4018,17.9815,5.2906,17.9815,21.9121
18.0504,12.0388,18.0504,3.6900,18.0504,8.8210,18.0504,5.8479,18.0504,20.3669
18.1193,4.7110,18.1193,2.6420,18.1193,7.9715,18.1193,6.0225,18.1193,15.3840
18.1881,4.0566,18.1881,3.1049,18.1881,5.4149,18.1881,5.9214,18.1881,13.1860
18.2570,5.6370,18.2570,5.9050,18.2570,4.2779,18.2570,5.3709,18.2570,10.2229
18.3259,7.4329,18.3259,8.3945,18.3259,6.1161,18.3259,5.7312,18.3259,10.6755
18.3948,7.1774,18.3948,6.8771,18.3948,12.1150,18.3948,4.9296,18.3948,12.1515
18.4637,4.9643,18.4637,7.0725,18.4637,15.3761,18.4637,5.5381,18.4637,14.1809
18.5326,1.5855,18.5326,4.4135,18.5326,17.4223,18.5326,6.7642,18.5326,22.2637
18.6015,1.5021,18.6015,4.2856,18.6015,22.1107,18.6015,6.6753,18.6015,34.3585
18.6704,2.0019,18.6704,3.9850,18.6704,26.8460,18.6704,5.1155,18.6704,40.8158
18.7393,2.4189,18.7393,3.7520,18.7393,35.3928,18.7393,4.0629,18.7393,39.6289
