X0,Y0,X1,Y1,X2,Y2,X3,Y3
7.3028,10.4055,7.3028,2.6305,7.3028,7.1719,7.3028,18.8679
7.3717,12.1631,7.3717,3.7697,7.3717,11.0435,7.3717,18.0209
7.4406,11.0668,7.4406,3.8752,7.4406,13.8195,7.4406,15.5604
7.5095,12.2332,7.5095,5.4578,7.5095,9.6457,7.5095,13.5352
7.5784,17.3441,7.5784,6.7583,7.5784,7.5455,7.5784,9.1125
7.6473,17.8590,7.6473,12.3861,7.6473,4.2991,7.6473,8.7033
7.7162,21.2431,7.7162,19.5992,7.7162,4.1138,7.7162,8.7376
7.7851,16.3872,7.7851,24.2451,7.7851,3.8277,7.7851,9.9100
7.8540,11.0532,7.8540,31.1328,7.8540,5.5938,7.8540,13.1545
7.9229,7.7752,7.9229,32.1376,7.9229,4.8369,7.9229,18.5621
7.9918,7.8249,7.9918,35.6505,7.9918,4.4305,7.9918,28.3463
8.0607,7.4524,8.0607,41.5345,8.0607,5.6076,8.0607,47.3350
8.1296,7.0025,8.1296,36.5751,8.1296,8.6755,8.1296,60.6230
8.1984,7.3482,8.1984,32.4361,8.1984,9.5391,8.1984,63.2415
8.2673,7.2861,8.2673,34.8125,8.2673,7.8512,8.2673,42.8460
8.3362,8.3123,8.3362,40.4823,8.3362,7.3560,8.3362,21.7852
8.4051,13.7129,8.4051,39.3318,8.4051,4.1134,8.4051,10.7517
8.4740,21.0092,8.4740,31.0518,8.4740,4.5059,8.4740,6.4816
8.5429,26.9739,8.5429,19.8214,8.5429,4.2383,8.5429,4.8959
8.6118,27.5459,8.6118,14.4779,8.6118,4.9011,8.6118,3.2967
8.6807,31.1840,8.6807,16.0305,8.6807,5.0503,8.6807,1.7335
8.7496,28.2385,8.7496,16.6837,8.7496,5.0070,8.7496,1.5548
8.8185,22.1517,8.8185,13.5039,8.8185,4.7269,8.8185,2.6619
8.8874,17.2613,8.8874,8.8234,8.8874,4.0732,8.8874,3.1632
8.9563,17.2962,8.9563,4.8049,8.9563,4.0973,8.9563,3.3530
9.0252,18.3003,9.0252,3.9038,9.0252,1.9319,9.0252,4.0889
9.0941,14.8736,9.0941,2.6435,9.0941,2.4924,9.0941,5.0598
9.1630,10.8790,9.1630,1.4373,9.1630,2.4200,9.1630,3.0043
9.2319,7.8537,9.2319,2.6424,9.2319,3.7526,9.2319,3.1745
9.3008,5.7780,9.3008,2.5404,9.3008,5.5082,9.3008,4.3628
9.3697,3.6947,9.3697,1.4930,9.3697,7.1429,9.3697,6.3790
9.4385,2.4360,9.4385,1.2999,9.4385,8.4203,9.4385,9.6573
9.5074,2.0600,9.5074,2.2998,9.5074,7.8369,9.5074,11.5888
9.5763,2.3800,9.5763,4.4265,9.5763,6.4781,9.5763,14.1934
9.6452,2.3780,9.6452,7.2535,9.6452,5.8435,9.6452,17.6730
9.7141,2.4530,9.7141,7.3705,9.7141,7.5540,9.7141,16.8803
9.7830,2.2604,9.7830,8.7872,9.7830,9.8827,9.7830,16.0502
9.8519,2.9610,9.8519,7.3046,9.8519,16.8294,9.8519,12.3322
9.9208,2.4361,9.9208,6.6455,9.9208,27.2672,9.9208,6.6357
9.9897,3.9742,9.9897,4.0142,9.9897,31.7634,9.9897,2.3766
10.0586,4.7343,10.0586,2.0988,10.0586,29.1285,10.0586,2.4689
10.1275,4.9719,10.1275,1.8438,10.1275,33.1761,10.1275,3.0060
10.1964,5.0807,10.1964,4.1301,10.1964,36.0820,10.1964,4.7520
10.2653,7.2216,10.2653,6.9174,10.2653,33.3345,10.2653,9.1306
10.3342,9.2507,10.3342,7.7920,10.3342,29.9683,10.3342,10.4989
10.4031,13.5812,10.4031,8.4890,10.4031,21.7671,10.4031,11.8419
10.4720,19.4222,10.4720,6.2132,10.4720,16.3855,10.4720,7.6329
10.5409,24.5025,10.5409,4.9115,10.5409,14.8211,10.5409,10.0142
10.6098,21.3286,10.6098,3.2040,10.6098,16.4891,10.6098,18.7886
10.6786,15.0468,10.6786,1.2111,10.6786,19.2968,10.6786,32.4669
10.7475,9.3058,10.7475,1.4962,10.7475,19.6376,10.7475,31.8995
10.8164,7.6983,10.8164,2.4962,10.8164,13.3430,10.8164,25.2340
10.8853,4.9669,10.8853,2.5545,10.8853,9.3951,10.8853,15.8500
10.9542,3.2177,10.9542,2.3894,10.9542,5.7776,10.9542,13.2601
11.0231,1.8772,11.0231,2.7809,11.0231,3.5885,11.0231,10.5090
11.0920,2.6108,11.0920,2.7753,11.0920,5.4119,11.0920,10.0990
11.1609,2.6200,11.1609,2.3944,11.1609,9.1464,11.1609,6.8830
11.2298,1.4132,11.2298,2.9684,11.2298,14.0972,11.2298,4.1872
11.2987,1.7783,11.2987,2.8400,11.2987,18.9116,11.2987,6.2971
11.3676,0.8432,11.3676,3.1895,11.3676,15.6103,11.3676,4.8459
11.4365,1.7907,11.4365,3.0317,11.4365,14.9085,11.4365,7.0435
11.5054,1.7836,11.5054,3.1291,11.5054,12.2178,11.5054,4.8184
11.5743,1.3503,11.5743,3.2339,11.5743,6.1260,11.5743,4.3779
11.6432,1.6821,11.6432,4.7077,11.6432,3.0501,11.6432,3.7707
11.7121,1.3802,11.7121,3.6513,11.7121,1.5183,11.7121,3.4915
11.7810,2.2349,11.7810,4.9376,11.7810,2.2230,11.7810,4.0719
11.8499,2.6542,11.8499,7.8159,11.8499,2.9171,11.8499,2.8881
11.9187,3.3584,11.9187,9.1067,11.9187,3.0996,11.9187,2.4429
11.9876,3.3332,11.9876,9.9106,11.9876,5.0393,11.9876,1.0226
12.0565,5.3431,12.0565,5.5884,12.0565,8.9003,12.0565,1.5767
12.1254,4.9275,12.1254,5.9597,12.1254,12.9398,12.1254,0.7641
12.1943,9.4850,12.1943,5.5220,12.1943,18.4927,12.1943,1.1109
12.2632,14.5997,12.2632,5.8022,12.2632,19.9137,12.2632,1.3208
12.3321,21.8952,12.3321,5.9163,12.3321,18.3711,12.3321,1.2433
12.4010,22.3397,12.4010,6.7324,12.4010,11.8064,12.4010,1.7131
12.4699,20.8779,12.4699,5.6148,12.4699,8.1166,12.4699,3.5428
12.5388,16.8392,12.5388,6.5394,12.5388,5.1539,12.5388,4.8108
12.6077,15.8083,12.6077,4.3954,12.6077,6.8149,12.6077,6.1046
12.6766,17.2079,12.6766,6.1888,12.6766,5.1748,12.6766,3.6908
12.7455,16.6938,12.7455,3.4055,12.7455,5.0443,12.7455,5.4073
12.8144,13.9570,12.8144,1.6461,12.8144,6.1817,12.8144,7.0998
12.8833,11.6387,12.8833,2.4342,12.8833,7.3434,12.8833,9.2860
12.9522,5.9113,12.9522,3.8140,12.9522,10.9660,12.9522,7.7288
