X0,Y0,X1,Y1,X2,Y2,X3,Y3,X4,Y4
4.9604,3.17937,4.9604,3.1782,4.9604,2.8041,4.9604,1.57340,4.9604,1.76923
5.0293,2.95912,5.0293,2.2013,5.0293,3.0091,5.0293,1.27407,5.0293,1.44419
5.0982,3.29531,5.0982,2.2232,5.0982,2.8193,5.0982,1.50467,5.0982,1.43491
5.1671,3.04141,5.1671,2.1722,5.1671,2.3385,5.1671,1.12631,5.1671,1.09250
5.2360,3.31821,5.2360,1.9118,5.2360,2.1010,5.2360,1.71017,5.2360,1.23355
5.3049,3.13373,5.3049,2.0916,5.3049,1.8690,5.3049,2.77362,5.3049,1.19911
5.3738,3.20477,5.3738,1.9875,5.3738,1.9875,5.3738,2.55734,5.3738,1.18611
5.4427,2.70586,5.4427,1.7912,5.4427,2.3884,5.4427,2.11201,5.4427,1.59111
5.5116,2.76049,5.5116,1.9739,5.5116,2.7329,5.5116,2.90663,5.5116,1.92622
5.5805,2.90567,5.5805,2.7572,5.5805,2.5105,5.5805,2.25382,5.5805,1.95171
5.6493,2.99025,5.6493,1.6449,5.6493,1.6276,5.6493,3.60671,5.6493,1.64013
5.7182,2.84441,5.7182,1.3212,5.7182,1.1556,5.7182,4.15508,5.7182,1.42277
5.7871,2.80956,5.7871,1.7195,5.7871,1.1860,5.7871,5.45318,5.7871,1.99299
5.8560,2.78840,5.8560,1.9536,5.8560,1.2660,5.8560,5.79786,5.8560,2.51070
5.9249,2.86690,5.9249,1.3968,5.9249,1.0459,5.9249,4.25135,5.9249,2.72015
5.9938,2.70315,5.9938,1.3911,5.9938,0.9997,5.9938,3.40687,5.9938,2.03118
6.0627,2.44967,6.0627,1.1709,6.0627,1.1663,6.0627,3.47891,6.0627,3.71944
6.1316,2.06709,6.1316,1.9928,6.1316,2.1271,6.1316,3.11687,6.1316,3.41630
6.2005,2.41335,6.2005,2.1440,6.2005,2.4033,6.2005,3.14105,6.2005,3.95385
6.2694,1.91113,6.2694,1.8798,6.2694,2.9288,6.2694,3.21619,6.2694,3.78827
6.3383,2.13829,6.3383,1.7376,6.3383,3.4621,6.3383,2.75502,6.3383,2.38004
6.4072,3.19937,6.4072,1.8475,6.4072,2.6067,6.4072,3.42127,6.4072,1.99139
6.4761,3.03706,6.4761,2.0774,6.4761,2.4637,6.4761,3.36509,6.4761,1.54411
6.5450,2.77654,6.5450,2.5024,6.5450,3.0059,6.5450,3.33969,6.5450,1.12291
6.6139,3.48958,6.6139,1.8149,6.6139,3.1872,6.6139,2.74348,6.6139,1.32481
6.6828,3.03542,6.6828,2.7446,6.6828,3.1876,6.6828,2.18890,6.6828,1.38698
6.7517,2.47420,6.7517,3.1686,6.7517,1.9287,6.7517,1.90534,6.7517,1.38818
6.8206,1.87235,6.8206,2.6490,6.8206,2.6225,6.8206,1.87010,6.8206,0.91829
6.8895,1.49634,6.8895,3.0041,6.8895,3.9094,6.8895,1.98525,6.8895,1.72337
6.9583,1.79772,6.9583,3.5754,6.9583,4.9337,6.9583,1.49925,6.9583,1.71974
7.0272,1.81847,7.0272,4.2151,7.0272,6.5670,7.0272,1.41102,7.0272,1.88274
7.0961,1.86141,7.0961,4.3749,7.0961,5.3149,7.0961,1.51754,7.0961,1.39064
7.1650,1.21022,7.1650,3.5633,7.1650,4.1707,7.1650,1.56377,7.1650,1.53645
7.2339,1.23809,7.2339,2.3612,7.2339,2.6837,7.2339,1.32616,7.2339,2.01832
7.3028,1.48290,7.3028,2.5113,7.3028,2.2975,7.3028,1.64519,7.3028,1.40933
7.3717,1.88353,7.3717,1.9110,7.3717,1.8338,7.3717,1.56978,7.3717,1.23538
7.4406,2.58750,7.4406,1.2361,7.4406,1.1466,7.4406,1.85170,7.4406,1.12345
7.5095,3.62331,7.5095,1.0601,7.5095,1.7651,7.5095,1.32986,7.5095,0.85249
7.5784,3.58196,7.5784,1.2497,7.5784,3.1271,7.5784,1.84765,7.5784,1.23500
7.6473,3.12814,7.6473,1.1357,7.6473,2.7056,7.6473,1.92028,7.6473,0.80334
7.7162,3.49295,7.7162,1.2046,7.7162,2.4925,7.7162,1.14188,7.7162,0.85244
7.7851,3.35114,7.7851,0.9932,7.7851,2.8594,7.7851,1.65791,7.7851,0.84874
7.8540,3.82999,7.8540,0.9339,7.8540,2.1972,7.8540,1.14566,7.8540,1.04416
7.9229,2.98591,7.9229,1.2639,7.9229,2.7751,7.9229,1.55595,7.9229,1.03931
7.9918,2.42254,7.9918,0.8979,7.9918,2.4650,7.9918,1.71162,7.9918,0.90274
8.0607,2.93359,8.0607,1.0872,8.0607,2.8050,8.0607,1.66004,8.0607,1.24882
8.1296,2.74114,8.1296,1.3838,8.1296,3.1126,8.1296,1.64718,8.1296,1.78943
8.1984,1.96989,8.1984,2.6643,8.1984,3.0037,8.1984,1.56385,8.1984,1.37234
8.2673,1.86446,8.2673,3.6163,8.2673,2.6437,8.2673,1.42519,8.2673,1.24697
8.3362,2.55914,8.3362,3.2874,8.3362,2.7521,8.3362,2.45669,8.3362,1.48739
8.4051,1.83221,8.4051,3.1702,8.4051,1.5258,8.4051,2.15987,8.4051,1.80325
8.4740,1.29247,8.4740,2.7414,8.4740,1.2407,8.4740,2.22284,8.4740,2.06436
8.5429,2.01184,8.5429,2.4872,8.5429,1.3536,8.5429,2.82617,8.5429,2.03451
8.6118,2.81772,8.6118,2.1240,8.6118,1.3116,8.6118,4.02430,8.6118,2.66259
8.6807,2.52203,8.6807,2.5111,8.6807,1.0600,8.6807,3.45875,8.6807,3.02683
8.7496,2.01347,8.7496,2.6099,8.7496,1.1847,8.7496,4.29736,8.7496,4.08900
8.8185,1.95611,8.8185,2.6480,8.8185,2.0545,8.8185,6.78354,8.8185,5.74858
8.8874,1.37079,8.8874,2.5608,8.8874,1.9935,8.8874,7.72530,8.8874,5.57388
8.9563,1.49153,8.9563,2.8153,8.9563,2.5003,8.9563,8.45409,8.9563,7.25721
9.0252,1.95159,9.0252,3.1415,9.0252,1.8272,9.0252,7.86188,9.0252,7.86418
9.0941,1.78652,9.0941,1.6508,9.0941,2.4853,9.0941,5.93193,9.0941,6.05163
9.1630,2.40909,9.1630,2.0472,9.1630,2.7288,9.1630,4.23733,9.1630,4.99506
9.2319,3.28232,9.2319,2.7313,9.2319,2.0615,9.2319,2.91811,9.2319,5.02914
9.3008,3.00401,9.3008,3.0093,9.3008,1.9273,9.3008,1.48005,9.3008,3.58198
9.3697,3.83167,9.3697,3.5674,9.3697,2.8729,9.3697,1.38452,9.3697,3.27183
9.4385,4.52456,9.4385,2.4607,9.4385,3.7630,9.4385,1.53632,9.4385,3.57947
9.5074,3.98674,9.5074,2.1847,9.5074,4.4198,9.5074,1.41738,9.5074,3.37402
9.5763,2.69499,9.5763,2.9776,9.5763,4.7681,9.5763,0.90406,9.5763,3.20046
9.6452,1.61357,9.6452,2.2363,9.6452,5.1441,9.6452,0.96486,9.6452,2.96105
9.7141,1.00984,9.7141,2.4560,9.7141,4.5714,9.7141,1.34764,9.7141,1.80823
9.7830,1.43423,9.7830,1.9200,9.7830,4.1709,9.7830,1.46967,9.7830,1.86995
9.8519,1.32626,9.8519,1.7573,9.8519,4.5069,9.8519,1.02545,9.8519,1.34608
9.9208,1.56830,9.9208,1.7714,9.9208,2.8857,9.9208,2.19669,9.9208,1.50615
9.9897,1.54402,9.9897,1.7927,9.9897,3.8692,9.9897,2.35122,9.9897,1.80474
10.0586,1.75955,10.0586,2.0491,10.0586,3.8329,10.0586,1.95149,10.0586,1.68033
10.1275,1.89705,10.1275,2.5844,10.1275,4.1242,10.1275,1.72011,10.1275,1.64163
10.1964,2.06543,10.1964,2.6108,10.1964,3.0179,10.1964,2.36136,10.1964,2.18716
10.2653,2.57678,10.2653,2.9764,10.2653,2.3660,10.2653,2.02157,10.2653,2.75591
10.3342,2.30556,10.3342,2.6215,10.3342,3.0860,10.3342,2.16392,10.3342,2.25174
10.4031,1.83852,10.4031,2.7401,10.4031,2.1406,10.4031,1.78040,10.4031,2.10022
10.4720,1.83701,10.4720,2.7818,10.4720,1.7635,10.4720,2.33426,10.4720,2.56994
10.5409,1.50241,10.5409,3.0270,10.5409,1.5514,10.5409,2.46591,10.5409,2.84788
10.6098,1.34823,10.6098,2.5094,10.6098,0.7258,10.6098,2.17451,10.6098,1.98798
10.6786,1.71502,10.6786,2.6051,10.6786,0.8812,10.6786,3.14075,10.6786,1.92972
10.7475,1.56454,10.7475,2.1621,10.7475,1.5094,10.7475,3.53955,10.7475,2.26041
10.8164,1.21253,10.8164,2.3597,10.8164,2.1126,10.8164,3.32356,10.8164,2.08706
10.8853,1.29911,10.8853,2.1581,10.8853,2.7287,10.8853,2.92395,10.8853,1.63859
10.9542,1.58442,10.9542,2.3422,10.9542,3.0313,10.9542,3.08201,10.9542,2.00189
11.0231,1.77670,11.0231,2.8219,11.0231,1.9152,11.0231,3.98220,11.0231,1.19574
11.0920,1.56610,11.0920,2.8033,11.0920,1.1451,11.0920,4.16996,11.0920,1.25548
11.1609,2.21817,11.1609,2.7371,11.1609,1.1695,11.1609,3.68654,11.1609,1.76346
11.2298,3.71613,11.2298,3.1098,11.2298,1.0545,11.2298,3.31227,11.2298,2.07525
11.2987,3.79354,11.2987,2.7049,11.2987,0.6709,11.2987,2.97324,11.2987,2.15323
11.3676,4.12439,11.3676,3.3911,11.3676,0.6961,11.3676,1.77742,11.3676,2.13405
11.4365,4.96030,11.4365,3.9431,11.4365,0.8896,11.4365,1.94922,11.4365,2.54382
11.5054,6.79176,11.5054,3.2906,11.5054,0.8623,11.5054,2.41387,11.5054,2.05258
11.5743,6.09554,11.5743,5.4144,11.5743,0.5774,11.5743,2.30783,11.5743,2.09082
11.6432,5.51025,11.6432,5.9141,11.6432,0.6079,11.6432,2.92872,11.6432,2.18871
11.7121,4.65311,11.7121,5.8420,11.7121,0.6427,11.7121,2.86230,11.7121,2.59757
11.7810,4.34005,11.7810,6.1493,11.7810,1.1646,11.7810,4.09859,11.7810,3.07368
11.8499,4.81272,11.8499,6.6798,11.8499,1.3355,11.8499,4.78555,11.8499,2.70743
11.9187,4.81303,11.9187,7.2616,11.9187,1.2805,11.9187,4.42748,11.9187,1.72730
11.9876,3.75993,11.9876,8.0877,11.9876,0.9257,11.9876,4.13847,11.9876,2.44052
12.0565,4.27389,12.0565,8.3061,12.0565,0.8338,12.0565,4.25234,12.0565,2.32005
12.1254,4.38090,12.1254,5.6268,12.1254,1.2465,12.1254,3.67430,12.1254,2.84890
12.1943,5.07558,12.1943,6.7718,12.1943,1.5845,12.1943,3.67659,12.1943,3.26327
12.2632,4.45123,12.2632,6.2459,12.2632,1.3968,12.2632,4.49139,12.2632,2.09292
12.3321,4.27043,12.3321,5.5919,12.3321,2.1262,12.3321,4.19719,12.3321,2.56339
12.4010,4.15580,12.4010,4.4078,12.4010,2.1519,12.4010,3.58049,12.4010,2.70579
12.4699,3.65282,12.4699,4.5655,12.4699,3.4345,12.4699,2.76166,12.4699,2.80285
12.5388,4.73084,12.5388,3.2961,12.5388,5.6049,12.5388,3.85311,12.5388,3.20620
12.6077,4.52211,12.6077,2.5346,12.6077,6.0977,12.6077,3.77965,12.6077,2.41993
12.6766,5.18366,12.6766,2.7920,12.6766,6.2948,12.6766,4.94789,12.6766,2.15926
12.7455,6.22975,12.7455,2.0794,12.7455,4.4365,12.7455,4.13382,12.7455,1.87798
12.8144,7.01333,12.8144,1.3764,12.8144,2.8192,12.8144,4.47899,12.8144,2.13950
12.8833,8.23942,12.8833,2.0687,12.8833,2.7065,12.8833,4.38686,12.8833,1.77575
12.9522,8.00732,12.9522,1.7746,12.9522,2.9528,12.9522,4.96750,12.9522,2.22566
13.0211,7.19402,13.0211,1.7277,13.0211,3.4934,13.0211,3.75895,13.0211,2.70168
13.0900,4.80073,13.0900,1.1583,13.0900,3.7142,13.0900,2.21445,13.0900,2.50100
13.1588,3.29596,13.1588,1.5091,13.1588,4.6947,13.1588,1.88689,13.1588,1.03843
13.2277,2.91219,13.2277,1.5904,13.2277,4.5674,13.2277,1.91210,13.2277,1.62993
13.2966,3.04954,13.2966,1.8180,13.2966,4.9239,13.2966,2.23707,13.2966,1.40321
13.3655,2.16073,13.3655,1.4978,13.3655,3.6729,13.3655,2.55064,13.3655,1.18248
13.4344,2.44585,13.4344,1.9968,13.4344,4.0595,13.4344,2.65396,13.4344,1.17795
13.5033,1.91557,13.5033,1.6438,13.5033,2.8099,13.5033,2.82429,13.5033,1.26661
13.5722,1.81433,13.5722,2.6004,13.5722,1.5562,13.5722,2.00450,13.5722,1.63270
13.6411,1.86598,13.6411,2.0238,13.6411,1.3766,13.6411,1.59168,13.6411,1.17645
13.7100,1.45552,13.7100,2.5315,13.7100,1.3926,13.7100,1.63163,13.7100,1.40234
13.7789,1.05757,13.7789,3.4029,13.7789,1.6096,13.7789,1.93909,13.7789,1.33657
13.8478,0.98170,13.8478,2.9719,13.8478,1.1817,13.8478,1.62154,13.8478,1.39395
13.9167,1.15409,13.9167,5.5495,13.9167,1.4795,13.9167,1.03330,13.9167,1.34247
13.9856,1.33523,13.9856,6.2687,13.9856,1.8421,13.9856,1.14666,13.9856,1.56728
14.0545,1.87230,14.0545,5.5279,14.0545,1.7723,14.0545,1.10669,14.0545,1.31832
14.1234,1.45242,14.1234,5.4082,14.1234,1.8483,14.1234,1.36635,14.1234,1.75171
14.1923,1.20314,14.1923,5.1180,14.1923,1.6347,14.1923,2.20660,14.1923,1.28232
14.2612,1.35184,14.2612,4.7856,14.2612,1.5871,14.2612,2.40319,14.2612,1.02343
14.3301,1.36074,14.3301,4.2560,14.3301,1.2898,14.3301,2.27864,14.3301,1.64448
14.3990,1.23405,14.3990,3.4186,14.3990,1.4915,14.3990,2.29316,14.3990,1.55848
14.4678,0.99501,14.4678,4.3746,14.4678,0.8680,14.4678,2.07791,14.4678,1.94192
14.5367,0.68044,14.5367,4.1753,14.5367,0.7492,14.5367,2.97244,14.5367,1.93340
14.6056,0.59059,14.6056,5.3792,14.6056,1.2447,14.6056,4.08502,14.6056,3.55055
14.6745,0.66036,14.6745,6.3675,14.6745,0.4244,14.6745,3.70010,14.6745,3.65016
14.7434,0.47523,14.7434,6.3755,14.7434,0.8202,14.7434,4.49056,14.7434,4.06057
14.8123,0.84126,14.8123,7.6130,14.8123,1.1246,14.8123,3.81769,14.8123,5.58819
14.8812,1.26206,14.8812,8.2470,14.8812,2.2743,14.8812,4.87857,14.8812,5.55153
14.9501,1.33407,14.9501,8.5116,14.9501,3.3825,14.9501,6.12640,14.9501,5.52075
15.0190,1.19365,15.0190,8.1782,15.0190,4.4538,15.0190,6.24053,15.0190,4.57528
15.0879,1.03185,15.0879,8.9336,15.0879,4.3001,15.0879,5.75650,15.0879,2.93230
15.1568,0.91687,15.1568,6.9248,15.1568,3.6102,15.1568,5.56750,15.1568,3.00984
15.2257,0.52237,15.2257,7.5683,15.2257,2.9118,15.2257,4.14013,15.2257,2.19738
15.2946,0.78554,15.2946,6.4667,15.2946,1.6133,15.2946,3.90178,15.2946,2.35849
15.3635,0.77612,15.3635,6.0267,15.3635,1.6143,15.3635,4.05754,15.3635,1.80071
15.4324,0.54621,15.4324,4.5009,15.4324,1.1375,15.4324,4.87176,15.4324,1.95755
15.5013,0.98440,15.5013,3.6985,15.5013,1.6094,15.5013,5.05912,15.5013,2.28454
15.5702,0.95037,15.5702,3.0843,15.5702,1.6251,15.5702,3.50038,15.5702,2.43629
15.6391,0.53430,15.6391,3.2148,15.6391,1.8554,15.6391,3.46800,15.6391,2.82070
15.7079,0.73103,15.7079,2.7233,15.7079,2.4914,15.7079,3.14025,15.7079,2.20243
15.7768,0.52469,15.7768,2.7258,15.7768,2.2238,15.7768,2.55290,15.7768,1.96730
15.8457,1.54945,15.8457,2.7332,15.8457,1.3521,15.8457,2.06004,15.8457,2.96083
15.9146,1.22192,15.9146,2.6413,15.9146,1.2001,15.9146,1.76756,15.9146,2.60847
15.9835,1.22743,15.9835,2.6495,15.9835,1.9520,15.9835,1.89926,15.9835,2.55311
16.0524,1.15396,16.0524,3.5501,16.0524,1.2031,16.0524,1.80681,16.0524,2.03359
16.1213,1.37695,16.1213,3.5489,16.1213,1.3067,16.1213,1.92241,16.1213,1.66869
16.1902,1.22969,16.1902,3.8728,16.1902,1.5070,16.1902,1.53311,16.1902,1.23135
16.2591,1.44031,16.2591,3.2460,16.2591,1.4926,16.2591,1.33731,16.2591,1.71745
16.3280,1.65884,16.3280,3.2147,16.3280,1.8462,16.3280,1.49118,16.3280,1.64097
16.3969,1.24298,16.3969,2.8046,16.3969,2.6546,16.3969,1.81781,16.3969,1.00184
16.4658,1.44597,16.4658,2.6314,16.4658,2.6348,16.4658,1.97891,16.4658,1.12511
16.5347,1.33315,16.5347,2.5064,16.5347,3.3288,16.5347,1.69448,16.5347,1.47105
16.6036,1.12266,16.6036,2.4656,16.6036,4.9320,16.6036,1.81942,16.6036,2.43520
16.6725,1.02241,16.6725,2.7785,16.6725,7.2863,16.6725,2.00271,16.6725,3.74590
16.7414,1.11422,16.7414,3.9869,16.7414,10.0355,16.7414,1.89891,16.7414,6.06083
16.8103,1.11891,16.8103,3.2782,16.8103,10.9678,16.8103,1.50916,16.8103,5.10630
16.8792,1.60857,16.8792,3.1018,16.8792,10.5724,16.8792,1.29370,16.8792,4.11727
16.9480,1.86037,16.9480,1.6877,16.9480,8.2878,16.9480,1.22620,16.9480,3.06308
17.0169,1.80535,17.0169,2.8164,17.0169,6.8083,17.0169,1.20824,17.0169,2.68056
17.0858,2.13797,17.0858,2.8204,17.0858,5.2489,17.0858,1.59260,17.0858,2.11153
17.1547,2.86079,17.1547,2.9656,17.1547,4.0970,17.1547,2.49487,17.1547,2.33128
17.2236,4.14641,17.2236,1.6435,17.2236,3.0508,17.2236,2.38900,17.2236,1.98675
17.2925,6.52299,17.2925,1.6551,17.2925,2.9702,17.2925,1.83026,17.2925,1.96267
17.3614,9.02755,17.3614,1.8612,17.3614,2.1649,17.3614,1.81017,17.3614,2.36207
17.4303,9.41898,17.4303,1.3586,17.4303,1.8868,17.4303,1.63053,17.4303,2.98516
17.4992,9.38420,17.4992,1.3868,17.4992,2.2563,17.4992,1.77555,17.4992,3.77830
17.5681,6.36994,17.5681,1.2692,17.5681,2.3824,17.5681,2.37425,17.5681,3.91954
17.6370,4.86205,17.6370,1.2423,17.6370,2.1314,17.6370,2.78351,17.6370,4.38334
17.7059,3.36427,17.7059,1.5173,17.7059,1.8502,17.7059,3.10116,17.7059,5.15765
17.7748,3.34128,17.7748,2.2701,17.7748,2.3751,17.7748,2.79788,17.7748,6.49361
17.8437,2.94092,17.8437,2.5933,17.8437,1.4014,17.8437,3.13956,17.8437,6.82364
17.9126,2.24985,17.9126,2.8795,17.9126,1.4347,17.9126,3.01116,17.9126,7.65700
17.9815,2.66968,17.9815,2.8408,17.9815,1.6171,17.9815,3.98677,17.9815,7.56663
18.0504,2.57367,18.0504,2.2426,18.0504,2.7864,18.0504,4.28071,18.0504,9.27092
18.1193,2.71574,18.1193,2.7943,18.1193,3.3586,18.1193,6.12347,18.1193,8.86970
18.1881,3.64915,18.1881,1.7119,18.1881,4.5922,18.1881,7.48686,18.1881,9.01200
18.2570,3.70585,18.2570,1.3425,18.2570,4.2333,18.2570,7.05398,18.2570,7.98522
18.3259,2.22417,18.3259,1.3670,18.3259,2.9062,18.3259,6.73462,18.3259,5.58131
18.3948,1.67931,18.3948,2.0682,18.3948,3.1914,18.3948,6.38013,18.3948,3.76489
18.4637,1.92764,18.4637,1.9895,18.4637,2.9523,18.4637,5.25831,,
18.5326,1.55136,18.5326,3.1294,18.5326,2.7423,18.5326,4.74138,,
18.6015,0.94893,18.6015,2.7280,18.6015,3.0318,18.6015,4.41325,,
18.6704,0.95199,18.6704,2.9451,18.6704,3.1387,18.6704,3.75331,,
18.7393,1.24862,18.7393,2.8388,18.7393,2.2766,18.7393,3.36665,,
18.8082,1.44657,18.8082,3.1180,18.8082,1.9940,18.8082,4.53236,,
18.8771,1.36262,18.8771,2.8142,18.8771,2.0772,18.8771,4.15415,,
18.9460,1.36643,18.9460,3.1953,18.9460,1.8473,18.9460,4.41119,,
19.0149,1.52306,19.0149,2.8119,19.0149,2.1937,19.0149,4.94483,,
19.0838,2.00025,19.0838,2.4697,19.0838,2.6318,19.0838,4.89940,,
19.1527,2.35494,19.1527,2.6933,19.1527,3.4640,19.1527,4.02957,,
19.2216,1.90612,19.2216,2.5748,19.2216,3.5285,19.2216,3.94534,,
