X0,Y0,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6
3.6514,3.30573,3.6514,1.31337,3.6514,2.61729,3.6514,1.92475,3.6514,0.8352,3.6514,3.48306,3.6514,2.22161
3.7203,2.52849,3.7203,1.37914,3.7203,2.97531,3.7203,1.94600,3.7203,0.9106,3.7203,3.05348,3.7203,1.91419
3.7892,2.86644,3.7892,1.20489,3.7892,2.95827,3.7892,2.23491,3.7892,1.3105,3.7892,2.16916,3.7892,1.98109
3.8581,2.70176,3.8581,1.00149,3.8581,2.30568,3.8581,1.71619,3.8581,0.9798,3.8581,1.82945,3.8581,2.09665
3.9270,3.27333,3.9270,0.86464,3.9270,3.05852,3.9270,2.06604,3.9270,1.1383,3.9270,2.29618,3.9270,2.99693
3.9959,3.28021,3.9959,0.48099,3.9959,2.57915,3.9959,1.09272,3.9959,0.5997,3.9959,1.21579,3.9959,2.94266
4.0648,4.94403,4.0648,0.57251,4.0648,1.50300,4.0648,1.24242,4.0648,0.6996,4.0648,1.14630,4.0648,2.83883
4.1337,5.58200,4.1337,1.00151,4.1337,2.06508,4.1337,0.92256,4.1337,0.5314,4.1337,1.30302,4.1337,1.84730
4.2026,5.08997,4.2026,1.34689,4.2026,2.35012,4.2026,1.72710,4.2026,0.6925,4.2026,1.34886,4.2026,1.69351
4.2715,4.63503,4.2715,1.56238,4.2715,2.40607,4.2715,1.96078,4.2715,1.0635,4.2715,1.74236,4.2715,1.74692
4.3404,5.93803,4.3404,2.18152,4.3404,1.96590,4.3404,1.97320,4.3404,1.0823,4.3404,1.77563,4.3404,2.33981
4.4092,6.71233,4.4092,1.85348,4.4092,1.86889,4.4092,2.12450,4.4092,1.6051,4.4092,2.29135,4.4092,1.58876
4.4781,5.78748,4.4781,2.21754,4.4781,1.55456,4.4781,2.16880,4.4781,1.4160,4.4781,2.55460,4.4781,1.02225
4.5470,4.98304,4.5470,1.51097,4.5470,2.45780,4.5470,2.21061,4.5470,1.9955,4.5470,3.19064,4.5470,1.23807
4.6159,5.16200,4.6159,1.96449,4.6159,2.15908,4.6159,2.21653,4.6159,1.8465,4.6159,3.44457,4.6159,2.05115
4.6848,5.00356,4.6848,2.85808,4.6848,1.94543,4.6848,1.76600,4.6848,1.7870,4.6848,3.59748,4.6848,1.29681
4.7537,4.42156,4.7537,2.88573,4.7537,2.69099,4.7537,2.05419,4.7537,2.0634,4.7537,3.53120,4.7537,2.10216
4.8226,3.40098,4.8226,3.50992,4.8226,2.91480,4.8226,1.39895,4.8226,1.6327,4.8226,3.44370,4.8226,1.72492
4.8915,3.09736,4.8915,2.86559,4.8915,2.73969,4.8915,1.45590,4.8915,1.5628,4.8915,3.74877,4.8915,1.58553
4.9604,3.04580,4.9604,2.80439,4.9604,2.06286,4.9604,1.27827,4.9604,1.3498,4.9604,3.85508,4.9604,2.97283
5.0293,2.65181,5.0293,2.53495,5.0293,1.92710,5.0293,1.93426,5.0293,1.0380,5.0293,3.37102,5.0293,1.87336
5.0982,2.79678,5.0982,1.71174,5.0982,1.36728,5.0982,2.37718,5.0982,0.6468,5.0982,3.56937,5.0982,2.16853
5.1671,2.87159,5.1671,1.33294,5.1671,1.57171,5.1671,3.42999,5.1671,0.8580,5.1671,3.36693,5.1671,3.13978
5.2360,3.36222,5.2360,0.67902,5.2360,1.37514,5.2360,4.97423,5.2360,1.1593,5.2360,3.97970,5.2360,4.22396
5.3049,4.61250,5.3049,0.93179,5.3049,2.27890,5.3049,5.17464,5.3049,1.4012,5.3049,3.87762,5.3049,5.14775
5.3738,5.12141,5.3738,1.16103,5.3738,1.93909,5.3738,5.64081,5.3738,2.1249,5.3738,4.55050,5.3738,4.33817
5.4427,4.31004,5.4427,0.92731,5.4427,2.58154,5.4427,4.47121,5.4427,1.5217,5.4427,4.12936,5.4427,3.24619
5.5116,3.05110,5.5116,1.00946,5.5116,3.37194,5.5116,3.73641,5.5116,1.8691,5.5116,4.38561,5.5116,1.52049
5.5805,2.26070,5.5805,1.17025,5.5805,4.13586,5.5805,3.00172,5.5805,1.9027,5.5805,4.53925,5.5805,0.90633
5.6493,2.03849,5.6493,1.11299,5.6493,4.21691,5.6493,1.88701,5.6493,1.7633,5.6493,4.08537,5.6493,0.50313
5.7182,1.91486,5.7182,1.00695,5.7182,3.73172,5.7182,1.15676,5.7182,1.4839,5.7182,4.80977,5.7182,0.32324
5.7871,2.15944,5.7871,1.34517,5.7871,2.81131,5.7871,1.15847,5.7871,1.5577,5.7871,3.98669,5.7871,0.55730
5.8560,2.25990,5.8560,1.35480,5.8560,1.61343,5.8560,1.40901,5.8560,1.6478,5.8560,3.73279,5.8560,0.69800
5.9249,2.04785,5.9249,2.02442,5.9249,1.55582,5.9249,2.01646,5.9249,2.0199,5.9249,2.82532,5.9249,0.36988
5.9938,2.07828,5.9938,2.09783,5.9938,1.64781,5.9938,2.38533,5.9938,2.1896,5.9938,2.95448,5.9938,0.91244
6.0627,1.55160,6.0627,1.87723,6.0627,1.62532,6.0627,1.53236,6.0627,2.2621,6.0627,2.53330,6.0627,1.16876
6.1316,1.98973,6.1316,1.62931,6.1316,1.51801,6.1316,2.95119,6.1316,3.1867,6.1316,1.85178,6.1316,1.43919
6.2005,2.12601,6.2005,2.05197,6.2005,1.19285,6.2005,2.86839,6.2005,3.7152,6.2005,2.19280,6.2005,1.52389
6.2694,2.01521,6.2694,1.74837,6.2694,1.39385,6.2694,2.09894,6.2694,4.1540,6.2694,1.93623,6.2694,1.79207
6.3383,2.16057,6.3383,1.83791,6.3383,1.05145,6.3383,2.21098,6.3383,4.3424,6.3383,2.28170,6.3383,2.27198
6.4072,1.60188,6.4072,1.40433,6.4072,0.91429,6.4072,2.05984,6.4072,6.0696,6.4072,2.52198,6.4072,2.77707
6.4761,1.58932,6.4761,1.40869,6.4761,0.89336,6.4761,1.23890,6.4761,7.2376,6.4761,3.63936,6.4761,2.29211
6.5450,1.63582,6.5450,1.09527,6.5450,1.55366,6.5450,1.16073,6.5450,7.3491,6.5450,3.28835,6.5450,1.95939
6.6139,2.10052,6.6139,1.28073,6.6139,2.06672,6.6139,0.93983,6.6139,6.5933,6.6139,3.47767,6.6139,0.86711
6.6828,2.46228,6.6828,1.30708,6.6828,1.87617,6.6828,0.90261,6.6828,4.8156,6.6828,2.95689,6.6828,0.25848
6.7517,1.90176,6.7517,1.09276,6.7517,2.20234,6.7517,0.59758,6.7517,3.1480,6.7517,2.55542,6.7517,0.95371
6.8206,2.10494,6.8206,0.52956,6.8206,3.76693,6.8206,0.43849,6.8206,2.4289,6.8206,2.10535,6.8206,1.16014
6.8895,2.43779,6.8895,0.80318,6.8895,3.67933,6.8895,0.93846,6.8895,1.7841,6.8895,2.21310,6.8895,1.59594
6.9583,2.04760,6.9583,0.71705,6.9583,4.06013,6.9583,1.07732,6.9583,2.6707,6.9583,2.02868,6.9583,2.36286
7.0272,2.17088,7.0272,0.60097,7.0272,4.42599,7.0272,0.91416,7.0272,2.0009,7.0272,1.95354,7.0272,2.00055
7.0961,2.87328,7.0961,0.53052,7.0961,3.27055,7.0961,0.94935,7.0961,2.1032,7.0961,1.77382,7.0961,1.83974
7.1650,2.51763,7.1650,0.83696,7.1650,2.19265,7.1650,1.62464,7.1650,1.8379,7.1650,1.63449,7.1650,1.33487
7.2339,1.86613,7.2339,0.77298,7.2339,1.77980,7.2339,2.41142,7.2339,1.4208,7.2339,1.35593,7.2339,1.51500
7.3028,2.18054,7.3028,0.74832,7.3028,2.18403,7.3028,2.62894,7.3028,1.0868,7.3028,1.22722,7.3028,1.65955
7.3717,3.02655,7.3717,1.14773,7.3717,1.81627,7.3717,3.14569,7.3717,0.9694,7.3717,0.93452,7.3717,1.72465
7.4406,3.45638,7.4406,1.12237,7.4406,1.89515,7.4406,3.10769,7.4406,1.3316,7.4406,0.71696,7.4406,1.39285
7.5095,2.50433,7.5095,1.32934,7.5095,2.02579,7.5095,3.06768,7.5095,1.2394,7.5095,0.81206,7.5095,0.92788
7.5784,2.58294,7.5784,1.26889,7.5784,2.06554,7.5784,3.51787,7.5784,1.1423,7.5784,0.65065,7.5784,0.85510
7.6473,2.56492,7.6473,1.75906,7.6473,2.45082,7.6473,3.78597,7.6473,1.4389,7.6473,0.45062,7.6473,1.37972
7.7162,2.63957,7.7162,1.39416,7.7162,2.63991,7.7162,3.44628,7.7162,1.7215,7.7162,0.69939,7.7162,1.95727
7.7851,3.08307,7.7851,1.58400,7.7851,4.02599,7.7851,2.73173,7.7851,1.4598,7.7851,0.87608,7.7851,2.07723
7.8540,2.88663,7.8540,1.64529,7.8540,5.26910,7.8540,1.99527,7.8540,1.6781,7.8540,1.38457,7.8540,1.63541
7.9229,3.76688,7.9229,1.62343,7.9229,5.78378,7.9229,2.59827,7.9229,2.7688,7.9229,1.47732,7.9229,1.88352
7.9918,3.94338,7.9918,2.29260,7.9918,6.81188,7.9918,2.07518,7.9918,3.8075,7.9918,1.52826,7.9918,2.00519
8.0607,3.66095,8.0607,2.74214,8.0607,6.92058,8.0607,2.15937,8.0607,3.3167,8.0607,0.74809,8.0607,3.17118
8.1296,3.39584,8.1296,3.05580,8.1296,7.46129,8.1296,2.74749,8.1296,2.5156,8.1296,1.52911,8.1296,2.93554
8.1984,2.85882,8.1984,4.66199,8.1984,7.12335,8.1984,2.02862,8.1984,2.4807,8.1984,0.88056,8.1984,3.26434
8.2673,3.63554,8.2673,4.17193,8.2673,5.62818,8.2673,1.25914,8.2673,2.1917,8.2673,0.67933,8.2673,3.48975
8.3362,2.89054,8.3362,4.54815,8.3362,3.48321,8.3362,1.18546,8.3362,2.1511,8.3362,0.59551,8.3362,3.37906
8.4051,3.21671,8.4051,4.53195,8.4051,3.20210,8.4051,1.68660,8.4051,1.6505,8.4051,0.89767,8.4051,3.24215
8.4740,3.76742,8.4740,4.54173,8.4740,2.21876,8.4740,1.83290,8.4740,2.2391,8.4740,1.05072,8.4740,2.64940
8.5429,2.96827,8.5429,5.48739,8.5429,1.84114,8.5429,1.98568,8.5429,2.5003,8.5429,1.21153,8.5429,2.52362
8.6118,3.53311,8.6118,4.73420,8.6118,1.34756,8.6118,1.98922,8.6118,2.0552,8.6118,0.83666,8.6118,2.51647
8.6807,3.69997,8.6807,3.99078,8.6807,1.14749,8.6807,2.18095,8.6807,1.8937,8.6807,1.16600,8.6807,1.84426
8.7496,3.98747,8.7496,3.61968,8.7496,1.38832,8.7496,1.63652,8.7496,2.2711,8.7496,0.80416,8.7496,1.66932
8.8185,4.19085,8.8185,3.84386,8.8185,0.82462,8.8185,1.44253,8.8185,1.9549,8.8185,0.62288,8.8185,2.12992
8.8874,4.05005,8.8874,3.62615,8.8874,1.18251,8.8874,1.75413,8.8874,2.3445,8.8874,0.72256,8.8874,1.65113
8.9563,3.95384,8.9563,2.84106,8.9563,0.98185,8.9563,1.66543,8.9563,2.7015,8.9563,0.41805,8.9563,1.83959
9.0252,3.94107,9.0252,2.90248,9.0252,0.66512,9.0252,1.86135,9.0252,1.8692,9.0252,0.71231,9.0252,1.27333
9.0941,3.20034,9.0941,2.16313,9.0941,0.99364,9.0941,1.67846,9.0941,2.1117,9.0941,1.13731,9.0941,1.46510
9.1630,2.96442,9.1630,2.16968,9.1630,1.17976,9.1630,1.55086,9.1630,2.6465,9.1630,1.21940,9.1630,1.51951
9.2319,2.69831,9.2319,1.59462,9.2319,0.96907,9.2319,1.85267,9.2319,2.8131,9.2319,1.08635,9.2319,1.31460
9.3008,2.75776,9.3008,1.41544,9.3008,0.58987,9.3008,2.55336,9.3008,2.4513,9.3008,0.94828,9.3008,1.05606
9.3697,2.37039,9.3697,1.17023,9.3697,0.90843,9.3697,2.91104,9.3697,3.4230,9.3697,1.14205,9.3697,0.97644
9.4385,2.98227,9.4385,1.15710,9.4385,1.78127,9.4385,4.05480,9.4385,3.5719,9.4385,1.26172,9.4385,1.14934
9.5074,4.30276,9.5074,1.13404,9.5074,1.15190,9.5074,4.67566,9.5074,3.6678,9.5074,1.56228,9.5074,0.92785
9.5763,4.15830,9.5763,1.45781,9.5763,1.27870,9.5763,5.06948,9.5763,3.8790,9.5763,0.76715,9.5763,0.34619
9.6452,4.15029,9.6452,1.90549,9.6452,1.29485,9.6452,4.31783,9.6452,4.4708,9.6452,1.06247,9.6452,0.88509
9.7141,3.63081,9.7141,2.08206,9.7141,1.76129,9.7141,3.06522,9.7141,3.8838,9.7141,1.07994,9.7141,1.31115
9.7830,3.73111,9.7830,2.70547,9.7830,1.75662,9.7830,3.43546,9.7830,2.9773,9.7830,0.70873,9.7830,1.48461
9.8519,4.07264,9.8519,2.60614,9.8519,1.93956,9.8519,2.61705,9.8519,2.1663,9.8519,0.71686,9.8519,2.18793
9.9208,6.08507,9.9208,2.55076,9.9208,1.72173,9.9208,3.09301,9.9208,2.2608,9.9208,0.93717,9.9208,2.63915
9.9897,6.36072,9.9897,2.88695,9.9897,1.40586,9.9897,2.73180,9.9897,2.4123,9.9897,0.79952,9.9897,2.09768
10.0586,5.89492,10.0586,2.41898,10.0586,0.70492,10.0586,2.49713,10.0586,3.3769,10.0586,0.99503,10.0586,1.15604
10.1275,7.09722,10.1275,2.40573,10.1275,0.88459,10.1275,1.98610,10.1275,2.8625,10.1275,0.67735,10.1275,1.52256
10.1964,6.86002,10.1964,2.55045,10.1964,1.57394,10.1964,1.97377,10.1964,3.7585,10.1964,0.42338,10.1964,1.65988
10.2653,6.53028,10.2653,2.68974,10.2653,1.26544,10.2653,1.86798,10.2653,3.0670,10.2653,0.67979,10.2653,2.06537
10.3342,6.71810,10.3342,2.69341,10.3342,1.02312,10.3342,1.67475,10.3342,3.8980,10.3342,0.36546,10.3342,2.36415
10.4031,6.06734,10.4031,1.85618,10.4031,0.95918,10.4031,1.69573,10.4031,4.9580,10.4031,0.64846,10.4031,3.27818
10.4720,6.28359,10.4720,2.48380,10.4720,0.98995,10.4720,1.49262,10.4720,4.8702,10.4720,0.62943,10.4720,2.50937
10.5409,6.91852,10.5409,2.72372,10.5409,1.35187,10.5409,1.41368,10.5409,3.5545,10.5409,0.51499,10.5409,3.05974
10.6098,5.13207,10.6098,2.89143,10.6098,1.82551,10.6098,1.88584,10.6098,2.9790,10.6098,0.58850,10.6098,2.23676
10.6786,4.50228,10.6786,3.37037,10.6786,2.44561,10.6786,1.54332,10.6786,2.8406,10.6786,1.09611,10.6786,2.28741
10.7475,4.78429,10.7475,4.27977,10.7475,2.22434,10.7475,1.70875,10.7475,2.6001,10.7475,1.69897,10.7475,2.06237
10.8164,5.20736,10.8164,4.17497,10.8164,2.74040,10.8164,1.50874,10.8164,1.9853,10.8164,2.22276,10.8164,3.21728
10.8853,4.72521,10.8853,3.39378,10.8853,1.96953,10.8853,1.09322,10.8853,1.7557,10.8853,2.40314,10.8853,2.93609
10.9542,2.95982,10.9542,1.90586,10.9542,1.68352,10.9542,1.09432,10.9542,1.5250,10.9542,1.77228,10.9542,2.88161
11.0231,3.67503,11.0231,1.80455,11.0231,1.79569,11.0231,1.30093,11.0231,1.2493,11.0231,1.51219,11.0231,3.85585
11.0920,5.07839,11.0920,1.58277,11.0920,1.93908,11.0920,1.53442,11.0920,1.7970,11.0920,1.40958,11.0920,3.73538
11.1609,4.36856,11.1609,2.13602,11.1609,1.67687,11.1609,1.41405,11.1609,2.0206,11.1609,1.91997,11.1609,4.36090
11.2298,3.98694,11.2298,1.66513,11.2298,1.36617,11.2298,1.62646,11.2298,2.5709,11.2298,2.33124,11.2298,4.01529
11.2987,3.55778,11.2987,1.93898,11.2987,1.30448,11.2987,1.68128,11.2987,2.1844,11.2987,3.29283,11.2987,4.12245
11.3676,3.32875,11.3676,2.12803,11.3676,0.98265,11.3676,1.49650,11.3676,2.3670,11.3676,3.39460,11.3676,3.47268
11.4365,3.56353,11.4365,1.52092,11.4365,0.98446,11.4365,1.27337,11.4365,2.9994,11.4365,5.66263,11.4365,4.26164
11.5054,3.73447,11.5054,0.93271,11.5054,1.32282,11.5054,1.33368,11.5054,2.9879,11.5054,7.93569,11.5054,3.41251
11.5743,4.08803,11.5743,1.20150,11.5743,2.01826,11.5743,1.25410,11.5743,2.5142,11.5743,10.02763,11.5743,2.89276
11.6432,3.29465,11.6432,1.42809,11.6432,1.58845,11.6432,1.98261,11.6432,3.2785,11.6432,9.78554,11.6432,2.48671
11.7121,3.23462,11.7121,1.62643,11.7121,1.67540,11.7121,1.72550,11.7121,4.4331,11.7121,10.06041,11.7121,2.60602
11.7810,3.09372,11.7810,1.69452,11.7810,1.91383,11.7810,2.38694,11.7810,5.0101,11.7810,8.38138,11.7810,2.67366
11.8499,2.74450,11.8499,1.74740,11.8499,2.37421,11.8499,1.65565,11.8499,5.1402,11.8499,5.25709,11.8499,3.11055
11.9187,2.42551,11.9187,1.66864,11.9187,3.70045,11.9187,1.64388,11.9187,7.6381,11.9187,3.52181,11.9187,3.46221
11.9876,2.92895,11.9876,2.00036,11.9876,4.86798,11.9876,2.09314,11.9876,8.3565,11.9876,1.87441,11.9876,4.05595
12.0565,3.66704,12.0565,2.89096,12.0565,2.63055,12.0565,1.38030,12.0565,10.5375,12.0565,1.59921,12.0565,4.77737
12.1254,4.71736,12.1254,3.65057,12.1254,1.96961,12.1254,1.07864,12.1254,10.2754,12.1254,1.37704,12.1254,4.40379
12.1943,4.05566,12.1943,3.18312,12.1943,1.40251,12.1943,0.92332,12.1943,8.7473,12.1943,1.34094,12.1943,4.43263
12.2632,4.38504,12.2632,3.58742,12.2632,1.13226,12.2632,1.27488,12.2632,7.4486,12.2632,0.61325,12.2632,2.42079
12.3321,3.59756,12.3321,2.83942,12.3321,1.75810,12.3321,0.91589,12.3321,6.7905,12.3321,0.57292,12.3321,2.82783
12.4010,2.66822,12.4010,1.64619,12.4010,1.74289,12.4010,0.94684,12.4010,5.8712,12.4010,0.87914,12.4010,2.75534
12.4699,2.33777,12.4699,0.78323,12.4699,1.52943,12.4699,1.35970,12.4699,4.1433,12.4699,1.10018,12.4699,2.47374
12.5388,2.33517,12.5388,0.54755,12.5388,1.85620,12.5388,1.60508,12.5388,4.4937,12.5388,0.90875,12.5388,2.36724
12.6077,2.37904,12.6077,0.85681,12.6077,1.58873,12.6077,1.21658,12.6077,2.5950,12.6077,1.29495,12.6077,2.26327
12.6766,2.87034,12.6766,1.01758,12.6766,2.21919,12.6766,0.97641,12.6766,2.3699,12.6766,1.46729,12.6766,2.33661
12.7455,3.45180,12.7455,0.69545,12.7455,2.47543,12.7455,1.73356,12.7455,1.8962,12.7455,0.94300,12.7455,1.75301
12.8144,3.23121,12.8144,1.00878,12.8144,1.79130,12.8144,1.94051,12.8144,2.2102,12.8144,1.24909,12.8144,2.02379
12.8833,3.43746,12.8833,0.96362,12.8833,1.48056,12.8833,1.65698,12.8833,2.5694,12.8833,1.11593,12.8833,3.44222
12.9522,2.81329,12.9522,0.85551,12.9522,1.15051,12.9522,1.17332,12.9522,2.2974,12.9522,0.99799,12.9522,3.67762
13.0211,1.90410,13.0211,0.77731,13.0211,1.78387,13.0211,1.22039,13.0211,2.6038,13.0211,1.36378,13.0211,2.50122
13.0900,1.09212,13.0900,1.05894,13.0900,2.00732,13.0900,1.33074,13.0900,2.6534,13.0900,1.77741,13.0900,1.93319
13.1588,1.13744,13.1588,0.73764,13.1588,3.73569,13.1588,1.62076,13.1588,1.9534,13.1588,2.63872,13.1588,0.97867
13.2277,1.77842,13.2277,1.25065,13.2277,5.49300,13.2277,1.53834,13.2277,2.2046,13.2277,3.39262,13.2277,0.72309
13.2966,1.33497,13.2966,1.53246,13.2966,8.47360,13.2966,1.29708,13.2966,1.7524,13.2966,5.04357,13.2966,0.85375
13.3655,0.90815,13.3655,2.25188,13.3655,10.14514,13.3655,1.21560,13.3655,1.4851,13.3655,6.01182,13.3655,0.73970
13.4344,0.99567,13.4344,2.63529,13.4344,9.67214,13.4344,1.20501,13.4344,1.9497,13.4344,6.08346,13.4344,0.84857
13.5033,1.38386,13.5033,2.92898,13.5033,7.63939,13.5033,0.73818,13.5033,2.2186,13.5033,5.92544,13.5033,1.02812
13.5722,1.28726,13.5722,2.98736,13.5722,6.33098,13.5722,0.98263,13.5722,3.1139,13.5722,4.66798,13.5722,1.32358
