X0,Y0,X1,Y1,X2,Y2
13.1588,3.01860,13.1588,1.88783,13.1588,1.75344
13.2277,3.89067,13.2277,2.66962,13.2277,1.39003
13.2966,3.82291,13.2966,3.08316,13.2966,1.79598
13.3655,3.12156,13.3655,2.19595,13.3655,3.15616
13.4344,2.03749,13.4344,1.79336,13.4344,2.58477
13.5033,1.90618,13.5033,1.65751,13.5033,3.54620
13.5722,1.71544,13.5722,1.08374,13.5722,3.22448
13.6411,0.89280,13.6411,1.07035,13.6411,3.51388
13.7100,1.45963,13.7100,1.12661,13.7100,1.82415
13.7789,1.81182,13.7789,1.06379,13.7789,1.57513
13.8478,1.88218,13.8478,1.87478,13.8478,2.04257
13.9167,1.93856,13.9167,2.02047,13.9167,2.35780
13.9856,2.04214,13.9856,2.28938,13.9856,2.75769
14.0545,2.13401,14.0545,2.89156,14.0545,3.45446
14.1234,1.63989,14.1234,3.85763,14.1234,6.71174
14.1923,0.96183,14.1923,4.41627,14.1923,7.02132
14.2612,1.08509,14.2612,4.07001,14.2612,5.08773
14.3301,1.26544,14.3301,3.01696,14.3301,4.49509
14.3990,1.10318,14.3990,2.25845,14.3990,3.50151
14.4678,1.10267,14.4678,1.26691,14.4678,3.27905
14.5367,1.24378,14.5367,1.38450,14.5367,2.63733
14.6056,1.52423,14.6056,1.39411,14.6056,2.37829
14.6745,1.68980,14.6745,1.00954,14.6745,2.21189
14.7434,2.04270,14.7434,1.65065,14.7434,2.49033
14.8123,2.66028,14.8123,1.13744,14.8123,2.23741
14.8812,1.61150,14.8812,1.07203,14.8812,1.87026
14.9501,0.87214,14.9501,1.00658,14.9501,1.48753
15.0190,1.10578,15.0190,1.39225,15.0190,1.52555
15.0879,1.28680,15.0879,1.13068,15.0879,1.62561
15.1568,2.52285,15.1568,1.00175,15.1568,1.48507
15.2257,2.83468,15.2257,0.76213,15.2257,1.46235
15.2946,3.12863,15.2946,1.10710,15.2946,0.85606
15.3635,4.57066,15.3635,0.99258,15.3635,0.74504
15.4324,5.20068,15.4324,1.06524,15.4324,0.54963
15.5013,4.26139,15.5013,0.77290,15.5013,0.79176
15.5702,2.98948,15.5702,0.88005,15.5702,0.73125
15.6391,1.91071,15.6391,1.13816,15.6391,0.68806
15.7079,1.28550,15.7079,1.44190,15.7079,0.72462
15.7768,1.38351,15.7768,1.50418,15.7768,0.93394
15.8457,1.67439,15.8457,0.96411,15.8457,0.89556
15.9146,0.90580,15.9146,1.66745,15.9146,0.84824
15.9835,0.90313,15.9835,1.54410,15.9835,0.71847
16.0524,1.38619,16.0524,1.72656,16.0524,1.30518
16.1213,1.10106,16.1213,1.27602,16.1213,1.30252
16.1902,1.13084,16.1902,1.49296,16.1902,0.64113
16.2591,1.05787,16.2591,1.01328,16.2591,1.15854
16.3280,1.00456,16.3280,1.28365,16.3280,0.97581
16.3969,1.18188,16.3969,1.27910,16.3969,0.92978
16.4658,1.41192,16.4658,2.30662,16.4658,2.11274
16.5347,0.97263,16.5347,2.11086,16.5347,1.96574
16.6036,1.00827,16.6036,3.05113,16.6036,1.28722
16.6725,0.83340,16.6725,3.21680,16.6725,1.55148
16.7414,1.01884,16.7414,2.73347,16.7414,1.75154
16.8103,1.26152,16.8103,2.27699,16.8103,1.65126
16.8792,1.09490,16.8792,1.68939,16.8792,1.38004
16.9480,1.48446,16.9480,1.46504,16.9480,1.82212
17.0169,1.28918,17.0169,1.72560,17.0169,0.83794
17.0858,1.90138,17.0858,1.19617,17.0858,1.18857
17.1547,0.90442,17.1547,1.40680,17.1547,1.40813
17.2236,1.11984,17.2236,2.20894,17.2236,1.92685
17.2925,0.68602,17.2925,2.91203,17.2925,1.93959
17.3614,0.71993,17.3614,3.00101,17.3614,2.60559
17.4303,1.50359,17.4303,3.10239,17.4303,2.87414
17.4992,1.67999,17.4992,2.60727,17.4992,2.98897
17.5681,1.47799,17.5681,1.60707,17.5681,2.74966
17.6370,1.99039,17.6370,1.07144,17.6370,3.00311
17.7059,2.17299,17.7059,1.81828,17.7059,2.90014
17.7748,1.83276,17.7748,1.19950,17.7748,3.33161
17.8437,2.44983,17.8437,1.46308,17.8437,2.89710
17.9126,2.36780,17.9126,1.15376,17.9126,3.03462
17.9815,2.31272,17.9815,1.34760,17.9815,2.88585
18.0504,2.46661,18.0504,1.50441,18.0504,2.82236
18.1193,2.59499,18.1193,1.58548,18.1193,2.53389
18.1881,2.08494,18.1881,2.06282,18.1881,2.77467
18.2570,3.13686,18.2570,1.88614,18.2570,2.99997
18.3259,2.39091,18.3259,2.59284,18.3259,2.72909
18.3948,2.58646,18.3948,2.55141,18.3948,2.30506
18.4637,2.43698,18.4637,2.50888,18.4637,2.30292
18.5326,1.77318,18.5326,3.07860,18.5326,3.61260
18.6015,1.80953,18.6015,3.61521,18.6015,4.99934
18.6704,2.22663,18.6704,4.60243,18.6704,5.87819
18.7393,2.97492,18.7393,5.51191,18.7393,7.59989
18.8082,3.30759,18.8082,5.40321,18.8082,7.85291
18.8771,3.51770,18.8771,6.13174,18.8771,5.87113
18.9460,2.91951,18.9460,5.12582,18.9460,6.20285
19.0149,3.29182,19.0149,5.24797,19.0149,3.86003
19.0838,4.69625,19.0838,5.58439,19.0838,3.95876
19.1527,5.59610,19.1527,5.27036,19.1527,3.00147
19.2216,6.24687,19.2216,5.15877,19.2216,3.07570
19.2905,7.19040,19.2905,3.95402,19.2905,2.34908
19.3594,6.79850,19.3594,2.95609,19.3594,2.02242
19.4282,6.26363,19.4282,2.92083,19.4282,1.73728
19.4971,3.94488,19.4971,2.90021,19.4971,1.72199
19.5660,2.33469,19.5660,2.31316,19.5660,1.76448
19.6349,2.85778,19.6349,1.87520,19.6349,1.78110
19.7038,1.76102,19.7038,1.88648,19.7038,1.13863
19.7727,1.38606,19.7727,1.87660,19.7727,0.69727
19.8416,2.13644,19.8416,1.81566,19.8416,1.20046
19.9105,1.50114,19.9105,1.93595,19.9105,0.90037
19.9794,1.53890,19.9794,1.50161,19.9794,0.89500
20.0483,1.66343,20.0483,1.38525,20.0483,0.89069
20.1172,1.56936,20.1172,1.89362,20.1172,0.90429
20.1861,1.95967,20.1861,1.71648,20.1861,0.71713
20.2550,2.21862,20.2550,1.72143,20.2550,0.93209
20.3239,4.42694,20.3239,1.66210,20.3239,0.22413
20.3928,4.86914,20.3928,1.48045,20.3928,0.26104
20.4617,4.45962,20.4617,1.08811,20.4617,0.53947
20.5306,3.88058,20.5306,1.01051,20.5306,0.39827
20.5995,2.82971,20.5995,0.80168,20.5995,1.07223
20.6684,2.09484,20.6684,0.82172,20.6684,0.99117
20.7372,1.44566,20.7372,1.02742,20.7372,0.85108
20.8061,1.73412,20.8061,1.31529,20.8061,1.91991
20.8750,2.07871,20.8750,0.95489,20.8750,1.62107
20.9439,1.44573,20.9439,1.13801,20.9439,1.97653
21.0128,1.58940,21.0128,1.77114,21.0128,1.51233
21.0817,1.63618,21.0817,1.64797,21.0817,2.88943
21.1506,1.43580,21.1506,1.67339,21.1506,2.67020
21.2195,1.93017,21.2195,1.58436,21.2195,2.34659
21.2884,2.19395,21.2884,1.19635,21.2884,2.21118
21.3573,3.56157,21.3573,1.62852,21.3573,2.40033
21.4262,3.14511,21.4262,1.80891,21.4262,2.05230
21.4951,3.44603,21.4951,2.09162,21.4951,2.45466
21.5640,3.19298,21.5640,2.48303,21.5640,1.80119
21.6329,2.67186,21.6329,2.25075,21.6329,2.17925
21.7018,2.49837,21.7018,2.28723,21.7018,2.47277
21.7707,1.89203,21.7707,1.65395,21.7707,1.71831
21.8396,1.51152,21.8396,1.33378,21.8396,1.13757
21.9085,1.34933,21.9085,1.28741,21.9085,1.98414
21.9773,0.90010,21.9773,1.25316,21.9773,2.40915
22.0462,1.07766,22.0462,1.00085,22.0462,2.02343
22.1151,1.04098,22.1151,1.11894,22.1151,2.49836
22.1840,0.80569,22.1840,0.99339,22.1840,2.01477
22.2529,1.71624,22.2529,1.04022,22.2529,2.68674
22.3218,1.88660,22.3218,1.07299,22.3218,3.23059
22.3907,2.08636,22.3907,1.51647,22.3907,3.56769
22.4596,2.64434,22.4596,1.72926,22.4596,3.96303
22.5285,2.65642,22.5285,1.80783,22.5285,4.21998
22.5974,2.26128,22.5974,2.24527,22.5974,4.17290
22.6663,2.07479,22.6663,1.65651,22.6663,2.80106
22.7352,1.23106,22.7352,2.00843,22.7352,2.61623
22.8041,1.02289,22.8041,1.69681,22.8041,2.58036
22.8730,1.09990,22.8730,0.95081,22.8730,1.86587
22.9419,1.05127,22.9419,1.35900,22.9419,1.94602
23.0108,1.65312,23.0108,2.54576,23.0108,1.32960
23.0797,1.84001,23.0797,2.86601,23.0797,1.68279
23.1486,1.49369,23.1486,3.75935,23.1486,1.11035
23.2174,2.60155,23.2174,3.85631,23.2174,1.56794
23.2863,2.78130,23.2863,5.16371,23.2863,1.72083
23.3552,2.87746,23.3552,5.43347,23.3552,1.66213
23.4241,2.76208,23.4241,6.01886,23.4241,1.02370
23.4930,3.96485,23.4930,4.89686,23.4930,1.12921
23.5619,4.01813,23.5619,2.86620,23.5619,1.50806
23.6308,4.90708,23.6308,2.28018,23.6308,1.31312
23.6997,6.31656,23.6997,1.64633,23.6997,1.77766
23.7686,6.71216,23.7686,1.46105,23.7686,1.77670
23.8375,5.48659,23.8375,1.77537,23.8375,1.60291
23.9064,4.87022,23.9064,2.21236,23.9064,1.39407
23.9753,4.34510,23.9753,2.07737,23.9753,1.21703
24.0442,2.93943,24.0442,2.03191,24.0442,1.72570
24.1131,2.50748,24.1131,1.66043,24.1131,1.66572
24.1820,1.68834,24.1820,1.42817,24.1820,1.74483
24.2509,2.06775,24.2509,1.75064,24.2509,1.23210
24.3198,1.32839,24.3198,2.08050,24.3198,1.52208
24.3887,1.24873,24.3887,2.28690,24.3887,1.89927
24.4575,1.97076,24.4575,1.45737,24.4575,1.96352
24.5264,2.18320,24.5264,0.88763,24.5264,1.50348
24.5953,2.21441,24.5953,0.93032,24.5953,1.86247
24.6642,3.07390,24.6642,0.96435,24.6642,2.54647
24.7331,2.93071,24.7331,1.10585,24.7331,2.90234
24.8020,2.34993,24.8020,1.43881,24.8020,3.45048
24.8709,2.44245,24.8709,1.22520,24.8709,3.04780
24.9398,2.51245,24.9398,1.03834,24.9398,4.03607
25.0087,2.35696,25.0087,0.91346,25.0087,4.65178
25.0776,1.57119,25.0776,0.71870,25.0776,4.47552
25.1465,1.75245,25.1465,1.08720,25.1465,4.08973
25.2154,1.54059,25.2154,1.51160,25.2154,2.26679
25.2843,2.10145,25.2843,1.82009,25.2843,1.42568
25.3532,0.99141,25.3532,1.23241,25.3532,1.82404
25.4221,1.03559,25.4221,1.22313,25.4221,1.72872
25.4910,1.91886,25.4910,1.01679,25.4910,1.55059
25.5599,2.52079,25.5599,1.53025,25.5599,1.10646
25.6288,2.20050,25.6288,2.09227,25.6288,1.05534
25.6976,2.06692,25.6976,1.69953,25.6976,0.95004
25.7665,1.62318,25.7665,1.24843,25.7665,1.72851
25.8354,1.37079,25.8354,1.60047,25.8354,2.47262
25.9043,0.96641,25.9043,1.38961,25.9043,2.01649
25.9732,0.59528,25.9732,1.66004,25.9732,1.97575
26.0421,0.85330,26.0421,2.50102,26.0421,1.79648
26.1110,0.89316,26.1110,2.44266,26.1110,1.88787
26.1799,0.78772,26.1799,1.88687,26.1799,1.73430
26.2488,0.43546,26.2488,1.11542,26.2488,1.82320
26.3177,0.78853,26.3177,0.71822,26.3177,1.87035
26.3866,0.51905,26.3866,0.94299,26.3866,1.71501
26.4555,0.68132,26.4555,0.98613,26.4555,1.04112
26.5244,1.45009,26.5244,0.99030,26.5244,0.74909
26.5933,1.88379,26.5933,0.93257,26.5933,0.75585
26.6622,2.02929,26.6622,1.33319,26.6622,2.01148
26.7311,2.07383,26.7311,2.51720,26.7311,1.24395
26.8000,2.61860,26.8000,2.86760,26.8000,1.04534
26.8689,2.10704,26.8689,3.21050,26.8689,1.05460
26.9377,2.42184,26.9377,3.69221,26.9377,1.61126
27.0066,2.78969,27.0066,5.13508,27.0066,1.32419
27.0755,2.39241,27.0755,4.96402,27.0755,0.84550
27.1444,2.38582,27.1444,2.87392,27.1444,1.56123
27.2133,2.37035,27.2133,2.38804,27.2133,0.97873
27.2822,2.29639,27.2822,2.82767,27.2822,0.89390
27.3511,2.47694,27.3511,3.89256,27.3511,0.79645
27.4200,2.21829,27.4200,5.34428,27.4200,0.87434
27.4889,1.65813,27.4889,6.62162,27.4889,0.83905
27.5578,1.92171,27.5578,6.02516,27.5578,0.85455
27.6267,1.45212,27.6267,6.32323,27.6267,1.32079
27.6956,1.58569,27.6956,6.11319,27.6956,1.10497
27.7645,1.79413,27.7645,6.12290,27.7645,1.44764
27.8334,2.30055,27.8334,6.13188,27.8334,1.90092
27.9023,2.15070,27.9023,6.40780,27.9023,1.84014
27.9712,2.27122,27.9712,6.70711,27.9712,2.11217
28.0401,2.89168,28.0401,5.79215,28.0401,2.30216
28.1090,3.51425,28.1090,3.78955,28.1090,2.52469
28.1779,2.76495,28.1779,2.83984,28.1779,1.99333
28.2467,2.85915,28.2467,2.66629,28.2467,2.07600
28.3156,2.96043,28.3156,2.76388,28.3156,1.94781
28.3845,4.60543,28.3845,2.46427,28.3845,3.06040
28.4534,6.29400,28.4534,1.77324,28.4534,4.45838
28.5223,6.43155,28.5223,2.54175,28.5223,4.46620
28.5912,4.69862,28.5912,1.59775,28.5912,5.07132
28.6601,3.66825,28.6601,1.62012,28.6601,5.51830
28.7290,3.82874,28.7290,1.99553,28.7290,4.83743
28.7979,3.57806,28.7979,2.79990,28.7979,3.96929
28.8668,4.00096,28.8668,4.28176,28.8668,3.23870
28.9357,4.59497,28.9357,4.24578,28.9357,2.47010
29.0046,3.83656,29.0046,3.70863,29.0046,2.06000
29.0735,3.40500,29.0735,3.11172,29.0735,1.68904
29.1424,3.52623,29.1424,2.64388,29.1424,1.60655
29.2113,3.73127,29.2113,2.78265,29.2113,1.26578
29.2802,3.38659,29.2802,2.97756,29.2802,1.65138
29.3491,4.49024,29.3491,2.32637,29.3491,1.42627
29.4180,6.10168,29.4180,2.57456,29.4180,1.71545
29.4868,5.22926,29.4868,2.52789,29.4868,1.61286
29.5557,4.16638,29.5557,2.25433,29.5557,1.06338
29.6246,4.00518,29.6246,1.81523,29.6246,1.03931
29.6935,3.06114,29.6935,1.24489,29.6935,1.24700
29.7624,3.55849,29.7624,0.90957,29.7624,1.92871
29.8313,3.63076,29.8313,2.11766,29.8313,1.31396
29.9002,2.47103,29.9002,3.13677,29.9002,1.09348
29.9691,2.73867,29.9691,2.22808,29.9691,1.23152
30.0380,2.54239,30.0380,1.99242,30.0380,0.77159
30.1069,3.09215,30.1069,1.70655,30.1069,0.79810
30.1758,2.93883,30.1758,1.44894,30.1758,0.76128
30.2447,2.98657,30.2447,1.74150,30.2447,1.08974
30.3136,3.22638,30.3136,1.43707,30.3136,1.90262
30.3825,2.19069,30.3825,1.41875,30.3825,1.85104
30.4514,2.28010,30.4514,1.17067,30.4514,2.00615
30.5203,1.81685,30.5203,1.66524,30.5203,1.68573
30.5892,1.65151,30.5892,1.93908,30.5892,2.13572
30.6581,1.37213,30.6581,2.26252,30.6581,1.98558
30.7269,1.65181,30.7269,2.75759,30.7269,1.45727
30.7958,1.24512,30.7958,3.43825,30.7958,1.95689
30.8647,1.70346,30.8647,3.83058,30.8647,2.00071
30.9336,0.75223,30.9336,3.86677,30.9336,1.85181
31.0025,0.90526,31.0025,3.17078,31.0025,2.21044
31.0714,0.46878,31.0714,2.97302,31.0714,2.94015
31.1403,0.80657,31.1403,3.26251,31.1403,3.10578
31.2092,0.53475,31.2092,2.79746,31.2092,2.95632
31.2781,0.51562,31.2781,3.14316,31.2781,3.29361
31.3470,1.33157,31.3470,1.91666,31.3470,2.82035
31.4159,1.41590,31.4159,1.17874,31.4159,3.00517
31.4848,1.68851,31.4848,0.93479,31.4848,3.61936
31.5537,2.52243,31.5537,1.08077,31.5537,2.48574
31.6226,3.55951,31.6226,1.67050,31.6226,2.62968
31.6915,4.05297,31.6915,2.51417,31.6915,2.59091
31.7604,4.52899,31.7604,2.77913,31.7604,2.03206
31.8293,4.23052,31.8293,2.60659,31.8293,2.17910
31.8982,3.18423,31.8982,2.83423,31.8982,2.76934
