X0,Y0,X1,Y1,X2,Y2,X3,Y3,X4,Y4
10.1275,3.2716,10.1275,1.0044,10.1275,3.6677,10.1275,1.5275,10.1275,2.64285
10.1964,3.0528,10.1964,1.1554,10.1964,4.4802,10.1964,1.6454,10.1964,2.62763
10.2653,3.1515,10.2653,2.0253,10.2653,5.5331,10.2653,1.7956,10.2653,1.54204
10.3342,3.6692,10.3342,2.1157,10.3342,4.9863,10.3342,1.1072,10.3342,1.97019
10.4031,3.7908,10.4031,2.8998,10.4031,3.7963,10.4031,1.4576,10.4031,2.49165
10.4720,3.7300,10.4720,2.2472,10.4720,3.1837,10.4720,1.5289,10.4720,1.77672
10.5409,1.8206,10.5409,1.5782,10.5409,3.5299,10.5409,1.8092,10.5409,2.30704
10.6098,1.0417,10.6098,1.9647,10.6098,3.3319,10.6098,2.6083,10.6098,1.77438
10.6786,0.8549,10.6786,2.4854,10.6786,2.2863,10.6786,2.8255,10.6786,1.25649
10.7475,1.2508,10.7475,1.9347,10.7475,2.3177,10.7475,2.0345,10.7475,0.81849
10.8164,1.2502,10.8164,2.6776,10.8164,1.5284,10.8164,2.0231,10.8164,1.01862
10.8853,1.2044,10.8853,3.4347,10.8853,1.9377,10.8853,2.7252,10.8853,1.33801
10.9542,1.1936,10.9542,3.6314,10.9542,1.9705,10.9542,2.6653,10.9542,0.96941
11.0231,1.5475,11.0231,3.1269,11.0231,1.3818,11.0231,3.0281,11.0231,1.22102
11.0920,1.0206,11.0920,1.6443,11.0920,2.2918,11.0920,4.6476,11.0920,1.51823
11.1609,1.6714,11.1609,1.1038,11.1609,2.2793,11.1609,6.0662,11.1609,1.83232
11.2298,1.5527,11.2298,0.9844,11.2298,1.5968,11.2298,5.3299,11.2298,2.63476
11.2987,1.1579,11.2987,0.9749,11.2987,1.7039,11.2987,4.3450,11.2987,1.96628
11.3676,0.9632,11.3676,1.6025,11.3676,1.6908,11.3676,3.6285,11.3676,1.76456
11.4365,0.5297,11.4365,1.6976,11.4365,1.3818,11.4365,2.6883,11.4365,2.33537
11.5054,0.9458,11.5054,2.0047,11.5054,1.8329,11.5054,2.3074,11.5054,2.49299
11.5743,0.6828,11.5743,1.8429,11.5743,2.1372,11.5743,1.9287,11.5743,2.10944
11.6432,0.9072,11.6432,1.5437,11.6432,3.0533,11.6432,1.9522,11.6432,2.61145
11.7121,1.5999,11.7121,1.4850,11.7121,2.2185,11.7121,1.5769,11.7121,3.93162
11.7810,2.5476,11.7810,1.3232,11.7810,1.6998,11.7810,0.8504,11.7810,3.03896
11.8499,2.6428,11.8499,0.9064,11.8499,1.1608,11.8499,0.6704,11.8499,3.84335
11.9187,4.1231,11.9187,1.4790,11.9187,1.8211,11.9187,1.1475,11.9187,3.79032
11.9876,3.7428,11.9876,1.9811,11.9876,2.3704,11.9876,1.5038,11.9876,4.11878
12.0565,3.4220,12.0565,2.2154,12.0565,1.8065,12.0565,1.1510,12.0565,4.55894
12.1254,5.4870,12.1254,3.8986,12.1254,2.2983,12.1254,1.4240,12.1254,5.01777
12.1943,6.9183,12.1943,4.5983,12.1943,2.2295,12.1943,1.0373,12.1943,5.14311
12.2632,6.4842,12.2632,5.3810,12.2632,1.8158,12.2632,0.8450,12.2632,4.85075
12.3321,4.2741,12.3321,5.6818,12.3321,1.3500,12.3321,0.3808,12.3321,3.89775
12.4010,3.7420,12.4010,5.1121,12.4010,1.6722,12.4010,0.7763,12.4010,3.23898
12.4699,3.5013,12.4699,5.0384,12.4699,1.9635,12.4699,1.1745,12.4699,3.79917
12.5388,3.4311,12.5388,4.2096,12.5388,2.7125,12.5388,1.1797,12.5388,3.09826
12.6077,2.4880,12.6077,3.2704,12.6077,2.8883,12.6077,1.2625,12.6077,2.98317
12.6766,1.8574,12.6766,2.0519,12.6766,3.1289,12.6766,1.0666,12.6766,3.34006
12.7455,0.9176,12.7455,1.3459,12.7455,2.3319,12.7455,1.4130,12.7455,2.63735
12.8144,0.8231,12.8144,1.9226,12.8144,2.1925,12.8144,0.8484,12.8144,2.37402
12.8833,1.5150,12.8833,2.6693,12.8833,2.7737,12.8833,0.5352,12.8833,2.79888
12.9522,1.9441,12.9522,3.5702,12.9522,2.7148,12.9522,1.0328,12.9522,2.21538
13.0211,1.8486,13.0211,2.9823,13.0211,2.5923,13.0211,1.5233,13.0211,2.29562
13.0900,1.6960,13.0900,3.8446,13.0900,2.9835,13.0900,2.2077,13.0900,1.80298
13.1588,1.9969,13.1588,3.5512,13.1588,2.0979,13.1588,2.4036,13.1588,1.73794
13.2277,1.9340,13.2277,4.4820,13.2277,2.4486,13.2277,2.6112,13.2277,1.82488
13.2966,1.4518,13.2966,3.5597,13.2966,1.8631,13.2966,2.9402,13.2966,1.22222
13.3655,0.9188,13.3655,3.7008,13.3655,1.1868,13.3655,3.1906,13.3655,1.12277
13.4344,1.0053,13.4344,4.0473,13.4344,0.8998,13.4344,2.3756,13.4344,1.62894
13.5033,0.8788,13.5033,4.5776,13.5033,1.0759,13.5033,1.4667,13.5033,1.63863
13.5722,0.9159,13.5722,5.0091,13.5722,0.8442,13.5722,1.2228,13.5722,1.43351
13.6411,1.2092,13.6411,5.7766,13.6411,0.5190,13.6411,1.2343,13.6411,1.38132
13.7100,2.0736,13.7100,5.3479,13.7100,0.3561,13.7100,1.7199,13.7100,1.20983
13.7789,2.0851,13.7789,3.8041,13.7789,0.1696,13.7789,1.3087,13.7789,1.40366
13.8478,1.5780,13.8478,2.5156,13.8478,0.8268,13.8478,1.6423,13.8478,1.04634
13.9167,1.7796,13.9167,2.8134,13.9167,1.3950,13.9167,1.7757,13.9167,1.04629
13.9856,0.8198,13.9856,2.0954,13.9856,1.3449,13.9856,1.2144,13.9856,1.06757
14.0545,0.8101,14.0545,2.2464,14.0545,1.6776,14.0545,1.0336,14.0545,1.31238
14.1234,1.2177,14.1234,2.6351,14.1234,1.9301,14.1234,0.8477,14.1234,1.52607
14.1923,2.1967,14.1923,3.0602,14.1923,2.5202,14.1923,0.7903,14.1923,1.94451
14.2612,2.2598,14.2612,3.1097,14.2612,1.6978,14.2612,0.9343,14.2612,2.22062
14.3301,3.0629,14.3301,4.5110,14.3301,2.0309,14.3301,0.7897,14.3301,1.98859
14.3990,3.0174,14.3990,5.7227,14.3990,1.5960,14.3990,0.6030,14.3990,1.69302
14.4678,3.0271,14.4678,6.2559,14.4678,1.8212,14.4678,0.8104,14.4678,2.21526
14.5367,2.0533,14.5367,5.6436,14.5367,1.7994,14.5367,2.0893,14.5367,2.22350
14.6056,1.4806,14.6056,6.8822,14.6056,1.6006,14.6056,1.1861,14.6056,1.54980
