X0,Y0,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5
5.9938,1.246,5.9938,19.491,5.9938,9.2859,5.9938,7.3831,5.9938,3.9071,5.9938,4.4082
6.0627,1.802,6.0627,19.391,6.0627,11.8672,6.0627,6.3114,6.0627,3.1886,6.0627,2.9296
6.1316,3.266,6.1316,16.906,6.1316,15.1421,6.1316,4.7212,6.1316,3.7814,6.1316,1.9899
6.2005,3.166,6.2005,10.635,6.2005,16.4909,6.2005,3.6772,6.2005,3.7563,6.2005,1.2920
6.2694,2.287,6.2694,6.776,6.2694,18.8264,6.2694,3.6491,6.2694,4.0836,6.2694,1.1559
6.3383,0.822,6.3383,2.147,6.3383,11.4552,6.3383,4.8224,6.3383,5.2374,6.3383,1.5035
6.4072,0.652,6.4072,2.501,6.4072,6.0524,6.4072,5.4301,6.4072,3.1846,6.4072,2.5898
6.4761,1.310,6.4761,4.457,6.4761,5.5621,6.4761,8.7986,6.4761,1.5533,6.4761,2.6837
6.5450,0.667,6.5450,9.315,6.5450,10.7663,6.5450,8.3915,6.5450,2.2368,6.5450,3.0081
6.6139,0.517,6.6139,11.988,6.6139,20.4700,6.6139,7.5431,6.6139,5.1477,6.6139,2.4594
6.6828,0.822,6.6828,11.571,6.6828,34.1464,6.6828,7.3990,6.6828,8.4145,6.6828,2.2253
6.7517,1.173,6.7517,6.227,6.7517,30.7101,6.7517,8.1672,6.7517,9.2125,6.7517,2.5732
6.8206,0.624,6.8206,2.849,6.8206,26.2025,6.8206,6.9765,6.8206,7.5090,6.8206,2.4837
6.8895,0.299,6.8895,2.505,6.8895,21.3471,6.8895,6.2909,6.8895,5.0630,6.8895,2.2946
6.9583,0.469,6.9583,2.062,6.9583,15.6823,6.9583,5.2483,6.9583,3.6502,6.9583,3.7200
7.0272,1.006,7.0272,1.823,7.0272,16.1577,7.0272,3.7221,7.0272,3.0160,7.0272,5.0781
7.0961,1.727,7.0961,2.569,7.0961,16.7600,7.0961,2.5762,7.0961,3.3287,7.0961,8.7435
7.1650,1.669,7.1650,4.979,7.1650,12.9521,7.1650,5.6903,7.1650,4.2731,7.1650,15.5983
7.2339,3.046,7.2339,5.091,7.2339,11.3436,7.2339,9.4578,7.2339,7.3625,7.2339,25.3419
7.3028,2.463,7.3028,5.298,7.3028,9.2619,7.3028,10.8821,7.3028,8.3154,7.3028,28.5404
7.3717,3.021,7.3717,4.168,7.3717,7.8661,7.3717,12.7273,7.3717,10.5275,7.3717,22.3318
7.4406,2.877,7.4406,4.514,7.4406,4.8756,7.4406,13.4027,7.4406,11.5873,7.4406,12.3091
7.5095,5.316,7.5095,5.992,7.5095,5.2194,7.5095,11.1881,7.5095,11.0542,7.5095,5.7175
7.5784,7.888,7.5784,5.844,7.5784,5.3211,7.5784,12.7738,7.5784,6.6963,7.5784,3.9427
7.6473,10.032,7.6473,5.226,7.6473,4.5887,7.6473,9.9723,7.6473,9.4382,7.6473,2.6589
7.7162,6.110,7.7162,4.313,7.7162,3.5629,7.7162,8.0732,7.7162,16.7107,7.7162,2.0050
7.7851,3.643,7.7851,2.147,7.7851,3.2708,7.7851,5.5255,7.7851,22.1729,7.7851,2.7579
7.8540,3.364,7.8540,1.283,7.8540,3.5994,7.8540,5.7769,7.8540,20.1831,7.8540,3.0041
7.9229,4.243,7.9229,1.368,7.9229,2.9207,7.9229,5.1548,7.9229,20.6972,7.9229,2.9180
7.9918,5.252,7.9918,1.278,7.9918,2.5929,7.9918,6.1745,7.9918,17.0884,7.9918,3.9536
8.0607,4.862,8.0607,0.778,8.0607,3.2591,8.0607,6.2252,8.0607,16.2864,8.0607,2.5980
8.1296,6.102,8.1296,0.499,8.1296,3.2896,8.1296,10.0118,8.1296,14.6523,8.1296,2.3668
8.1984,7.801,8.1984,0.422,8.1984,6.0813,8.1984,14.6019,8.1984,13.1182,8.1984,1.6128
8.2673,8.622,8.2673,1.930,8.2673,15.8607,8.2673,19.0154,8.2673,10.6315,8.2673,1.8261
8.3362,9.976,8.3362,3.933,8.3362,24.5591,8.3362,17.1119,8.3362,10.2658,8.3362,1.9792
8.4051,13.492,8.4051,5.778,8.4051,33.8711,8.4051,10.8608,8.4051,13.8624,8.4051,1.2704
8.4740,23.321,8.4740,4.855,8.4740,45.4888,8.4740,8.6892,8.4740,14.6242,8.4740,1.4272
8.5429,43.364,8.5429,6.801,8.5429,42.1737,8.5429,8.7866,8.5429,15.4628,8.5429,2.3619
8.6118,58.576,8.6118,7.246,8.6118,33.3723,8.6118,12.7791,8.6118,12.6574,8.6118,2.2732
8.6807,65.387,8.6807,9.558,8.6807,24.1145,8.6807,22.6443,8.6807,9.6994,8.6807,3.5271
8.7496,58.176,8.7496,15.388,8.7496,15.5577,8.7496,35.4403,8.7496,10.2022,8.7496,4.9186
8.8185,37.963,8.8185,22.384,8.8185,9.8505,8.8185,43.6324,8.8185,9.3663,8.8185,6.0618
8.8874,24.309,8.8874,29.939,8.8874,7.4270,8.8874,44.6674,8.8874,6.8882,8.8874,8.2428
8.9563,17.128,8.9563,27.636,8.9563,5.4865,8.9563,43.1643,8.9563,6.8052,8.9563,10.8533
9.0252,9.573,9.0252,16.863,9.0252,5.6638,9.0252,34.9414,9.0252,5.5715,9.0252,14.9971
9.0941,6.379,9.0941,10.470,9.0941,9.9345,9.0941,26.1664,9.0941,4.0888,9.0941,19.2949
9.1630,4.680,9.1630,6.953,9.1630,9.4898,9.1630,20.1527,9.1630,3.6130,9.1630,19.1074
9.2319,2.860,9.2319,6.276,9.2319,7.7011,9.2319,11.7901,9.2319,2.4348,9.2319,14.6068
9.3008,2.680,9.3008,5.587,9.3008,5.6894,9.3008,7.4361,9.3008,1.5826,9.3008,11.2968
9.3697,3.963,9.3697,5.173,9.3697,3.9723,9.3697,6.3150,9.3697,1.8992,9.3697,9.5506
9.4385,4.701,9.4385,3.495,9.4385,3.5447,9.4385,5.1416,9.4385,0.5616,9.4385,6.7721
9.5074,5.930,9.5074,2.437,9.5074,6.3577,9.5074,5.0320,9.5074,0.3824,9.5074,4.2956
9.5763,9.234,9.5763,2.450,9.5763,7.8921,9.5763,4.6443,9.5763,0.8297,9.5763,2.8523
9.6452,13.585,9.6452,2.790,9.6452,7.4373,9.6452,4.5177,9.6452,0.5135,9.6452,1.3309
9.7141,15.578,9.7141,4.121,9.7141,7.3840,9.7141,4.4092,9.7141,0.5221,9.7141,1.9906
9.7830,17.736,9.7830,3.168,9.7830,4.7790,9.7830,4.8408,9.7830,0.3130,9.7830,0.7700
9.8519,17.512,9.8519,6.062,9.8519,5.0004,9.8519,3.1754,9.8519,0.8665,9.8519,0.9715
9.9208,14.153,9.9208,12.206,9.9208,4.7525,9.9208,2.1233,9.9208,1.8714,9.9208,0.5032
9.9897,7.545,9.9897,17.987,9.9897,5.8769,9.9897,1.6182,9.9897,2.7694,9.9897,0.4189
10.0586,4.209,10.0586,28.932,10.0586,7.2369,10.0586,2.3986,10.0586,2.7809,10.0586,0.3700
10.1275,2.947,10.1275,38.032,10.1275,9.7371,10.1275,2.3392,10.1275,2.7845,10.1275,0.5531
10.1964,3.896,10.1964,37.955,10.1964,13.9019,10.1964,2.8229,10.1964,3.1421,10.1964,1.2728
10.2653,6.725,10.2653,29.690,10.2653,13.6152,10.2653,2.8937,10.2653,2.9539,10.2653,2.1815
10.3342,8.232,10.3342,24.229,10.3342,11.5051,10.3342,3.0367,10.3342,1.7974,10.3342,1.9307
10.4031,9.092,10.4031,21.092,10.4031,5.7481,10.4031,3.8822,10.4031,1.3010,10.4031,1.3757
10.4720,10.264,10.4720,20.909,10.4720,4.6150,10.4720,4.2783,10.4720,1.7209,10.4720,1.5488
10.5409,9.285,10.5409,19.101,10.5409,3.9534,10.5409,2.0336,10.5409,1.4434,10.5409,3.6440
10.6098,7.129,10.6098,20.138,10.6098,5.1671,10.6098,1.7798,10.6098,0.9736,10.6098,5.9595
10.6786,7.654,10.6786,19.404,10.6786,6.7015,10.6786,1.1105,10.6786,1.2215,10.6786,11.2404
10.7475,12.273,10.7475,15.618,10.7475,9.5363,10.7475,3.5813,10.7475,2.3988,10.7475,14.4188
10.8164,18.385,10.8164,17.303,10.8164,8.8462,10.8164,6.0272,10.8164,3.9423,10.8164,15.4747
10.8853,22.631,10.8853,14.037,10.8853,10.0738,10.8853,4.5908,10.8853,5.4751,10.8853,15.2304
10.9542,17.085,10.9542,12.874,10.9542,6.3370,10.9542,4.3319,10.9542,5.3532,10.9542,17.2834
11.0231,10.520,11.0231,16.564,11.0231,4.8895,11.0231,2.8430,11.0231,5.8247,11.0231,17.7139
11.0920,7.175,11.0920,18.658,11.0920,3.3824,11.0920,1.7748,11.0920,5.3563,11.0920,18.2116
11.1609,4.648,11.1609,21.366,11.1609,2.4943,11.1609,3.2077,11.1609,3.7434,11.1609,14.8388
11.2298,4.305,11.2298,20.418,11.2298,2.0565,11.2298,4.2691,11.2298,3.3167,11.2298,9.4670
11.2987,4.139,11.2987,17.292,11.2987,1.9900,11.2987,5.5937,11.2987,2.9276,11.2987,5.5768
11.3676,4.860,11.3676,12.627,11.3676,1.2945,11.3676,5.0741,11.3676,4.4279,11.3676,3.1638
11.4365,5.281,11.4365,10.037,11.4365,0.9982,11.4365,9.3359,11.4365,6.5552,11.4365,2.4554
11.5054,8.156,11.5054,10.952,11.5054,1.0382,11.5054,16.3533,11.5054,6.8437,11.5054,1.8452
11.5743,9.068,11.5743,12.361,11.5743,0.8016,11.5743,22.7881,11.5743,8.6615,11.5743,1.9705
11.6432,8.487,11.6432,12.947,11.6432,0.6935,11.6432,20.5798,11.6432,10.3184,11.6432,1.8746
11.7121,5.322,11.7121,11.486,11.7121,0.4338,11.7121,11.7478,11.7121,8.1057,11.7121,3.6918
11.7810,3.121,11.7810,9.383,11.7810,1.1725,11.7810,4.6385,11.7810,10.5268,11.7810,5.0804
11.8499,4.350,11.8499,8.808,11.8499,1.9458,11.8499,3.0996,11.8499,13.2594,11.8499,7.8118
11.9187,6.679,11.9187,7.295,11.9187,2.1206,11.9187,2.2764,11.9187,13.3717,11.9187,8.9115
11.9876,8.054,11.9876,5.668,11.9876,2.0704,11.9876,2.1560,11.9876,10.5969,11.9876,9.3156
12.0565,9.044,12.0565,7.637,12.0565,1.4139,12.0565,2.9912,12.0565,6.5689,12.0565,7.0920
12.1254,8.967,12.1254,7.698,12.1254,1.3535,12.1254,2.3629,12.1254,3.8301,12.1254,5.9664
12.1943,7.351,12.1943,12.663,12.1943,0.9434,12.1943,1.9121,12.1943,3.1971,12.1943,4.5866
12.2632,4.096,12.2632,14.696,12.2632,0.9089,12.2632,2.1892,12.2632,3.6694,12.2632,3.3170
12.3321,3.151,12.3321,17.210,12.3321,1.0092,12.3321,2.3367,12.3321,1.6209,12.3321,2.7680
12.4010,2.179,12.4010,28.003,12.4010,0.7333,12.4010,5.1448,12.4010,1.7491,12.4010,2.1191
12.4699,2.116,12.4699,41.500,12.4699,0.8979,12.4699,6.2149,12.4699,2.3485,12.4699,2.0529
12.5388,3.065,12.5388,52.997,12.5388,1.3459,12.5388,5.0556,12.5388,4.0400,12.5388,2.7553
12.6077,4.785,12.6077,72.177,12.6077,1.1500,12.6077,5.9431,12.6077,7.6072,12.6077,2.7657
12.6766,7.157,12.6766,64.338,12.6766,1.0442,12.6766,6.7424,12.6766,12.0219,12.6766,1.7439
12.7455,10.976,12.7455,46.250,12.7455,1.5183,12.7455,5.8237,12.7455,19.3832,12.7455,2.6494
12.8144,17.149,,,12.8144,1.6707,12.8144,4.5218,12.8144,32.1667,12.8144,2.0508
12.8833,21.412,,,12.8833,1.4039,12.8833,4.1598,12.8833,45.5443,12.8833,2.9675
12.9522,30.079,,,12.9522,1.8950,12.9522,4.4231,12.9522,43.0707,12.9522,6.0509
13.0211,44.009,,,13.0211,1.7313,13.0211,5.2674,13.0211,26.1004,13.0211,6.2286
13.0900,49.178,,,13.0900,2.5158,13.0900,8.8082,13.0900,22.6048,13.0900,6.5262
13.1588,41.131,,,13.1588,3.2473,13.1588,10.8157,13.1588,17.3946,13.1588,5.1649
13.2277,21.872,,,13.2277,4.7914,13.2277,8.6296,13.2277,10.7103,13.2277,3.7600
13.2966,11.385,,,13.2966,12.5393,13.2966,5.1523,13.2966,6.5583,13.2966,3.4876
13.3655,8.343,,,13.3655,17.5570,13.3655,3.9665,13.3655,5.0635,13.3655,2.7297
13.4344,10.427,,,13.4344,16.9669,13.4344,1.8443,13.4344,2.0736,13.4344,2.2380
13.5033,14.671,,,13.5033,15.0537,13.5033,1.2706,13.5033,1.7963,13.5033,1.9694
13.5722,21.323,,,13.5722,8.9260,13.5722,2.5110,13.5722,1.9674,13.5722,1.9693
13.6411,29.624,,,13.6411,4.0343,13.6411,5.0183,13.6411,1.3108,13.6411,3.5515
13.7100,32.244,,,13.7100,2.5330,13.7100,9.3663,13.7100,1.6778,13.7100,5.4053
13.7789,28.881,,,13.7789,1.7499,13.7789,10.4964,13.7789,1.0734,13.7789,4.9390
13.8478,21.709,,,13.8478,2.3111,13.8478,12.1753,13.8478,0.9782,13.8478,3.9439
13.9167,17.617,,,13.9167,2.7850,13.9167,16.2402,13.9167,0.7249,13.9167,3.8641
13.9856,23.414,,,13.9856,2.1329,13.9856,14.6167,13.9856,1.3346,13.9856,4.5055
14.0545,34.524,,,14.0545,2.3634,14.0545,15.8006,14.0545,1.5548,14.0545,4.9160
14.1234,38.061,,,14.1234,1.1872,14.1234,15.7737,14.1234,2.8250,14.1234,5.7444
14.1923,28.376,,,14.1923,0.8305,14.1923,14.3250,14.1923,4.3274,14.1923,8.9674
14.2612,22.976,,,14.2612,0.4860,14.2612,12.8709,14.2612,3.2825,14.2612,9.9105
14.3301,11.336,,,14.3301,0.8493,14.3301,12.4066,14.3301,2.2341,14.3301,11.2070
14.3990,6.468,,,14.3990,1.1349,14.3990,15.4569,14.3990,1.1975,14.3990,14.5000
14.4678,4.557,,,14.4678,1.0095,14.4678,14.1524,14.4678,0.9822,14.4678,15.7359
14.5367,5.919,,,14.5367,1.4924,14.5367,15.0715,14.5367,0.5729,14.5367,22.5611
14.6056,6.534,,,14.6056,0.9452,14.6056,21.6259,14.6056,1.4539,14.6056,22.1469
14.6745,8.206,,,14.6745,2.6620,14.6745,23.9551,14.6745,1.1230,14.6745,18.7239
14.7434,12.335,,,14.7434,4.5030,14.7434,27.6360,14.7434,0.6189,14.7434,17.1224
14.8123,14.360,,,14.8123,7.2097,14.8123,34.1732,14.8123,0.8182,14.8123,16.8852
14.8812,17.631,,,14.8812,11.3136,14.8812,33.4340,14.8812,1.7738,14.8812,15.5865
14.9501,25.885,,,14.9501,16.8306,14.9501,26.8112,14.9501,1.2381,14.9501,10.4225
15.0190,40.373,,,15.0190,27.0219,15.0190,18.0696,15.0190,3.3932,15.0190,10.1537
15.0879,72.894,,,15.0879,36.3206,15.0879,17.9600,15.0879,4.4271,15.0879,6.1697
15.1568,102.796,,,15.1568,46.5516,15.1568,15.4387,15.1568,8.3573,15.1568,5.0225
15.2257,110.585,,,15.2257,46.7780,15.2257,15.2613,15.2257,9.3902,15.2257,3.0520
15.2946,76.046,,,15.2946,39.4234,15.2946,21.3588,15.2946,7.9960,15.2946,1.4820
15.3635,38.786,,,15.3635,34.1015,15.3635,28.0968,15.3635,9.0473,15.3635,1.2515
15.4324,21.395,,,15.4324,23.1032,15.4324,32.7212,15.4324,11.3734,15.4324,3.1223
15.5013,13.837,,,15.5013,21.3621,15.5013,31.0535,15.5013,20.3675,15.5013,2.8117
15.5702,11.192,,,15.5702,28.9078,15.5702,28.5403,15.5702,28.5160,15.5702,3.0170
15.6391,11.537,,,15.6391,39.3454,15.6391,24.5881,15.6391,40.8904,15.6391,2.5997
15.7079,14.467,,,15.7079,50.4855,15.7079,29.6592,15.7079,46.5767,15.7079,3.1054
15.7768,17.017,,,15.7768,48.6616,15.7768,39.9354,15.7768,43.8606,15.7768,2.5757
15.8457,20.562,,,15.8457,39.4006,15.8457,48.2641,15.8457,35.7880,15.8457,2.9569
15.9146,22.146,,,15.9146,29.3898,15.9146,47.9749,15.9146,28.9805,15.9146,3.2328
15.9835,26.783,,,15.9835,18.0596,15.9835,44.7131,15.9835,24.4740,15.9835,2.4448
16.0524,31.340,,,16.0524,14.9947,16.0524,43.7284,16.0524,17.3614,16.0524,3.3873
16.1213,33.386,,,16.1213,9.5810,16.1213,43.5004,16.1213,13.6763,16.1213,4.2017
16.1902,34.173,,,16.1902,9.6581,16.1902,33.8689,16.1902,10.5653,16.1902,4.7811
16.2591,32.638,,,16.2591,9.8995,16.2591,27.9848,16.2591,9.9091,16.2591,6.8803
16.3280,29.252,,,16.3280,11.2920,16.3280,25.3661,16.3280,5.9359,16.3280,7.6526
16.3969,26.242,,,16.3969,9.9144,16.3969,24.2908,16.3969,4.5533,16.3969,9.8818
16.4658,26.766,,,16.4658,11.4124,16.4658,20.1102,16.4658,3.9846,16.4658,8.3081
16.5347,22.840,,,16.5347,12.7169,16.5347,18.6422,16.5347,2.8124,16.5347,7.9048
16.6036,14.950,,,16.6036,10.9740,16.6036,17.6012,16.6036,2.2720,16.6036,6.7170
16.6725,10.768,,,16.6725,8.5796,16.6725,11.7484,16.6725,2.2316,16.6725,7.4670
16.7414,7.868,,,16.7414,7.2397,16.7414,8.5892,16.7414,1.7574,16.7414,3.8590
16.8103,9.781,,,16.8103,3.9246,16.8103,8.5916,16.8103,1.9291,16.8103,3.4751
16.8792,11.738,,,16.8792,2.4925,16.8792,8.8289,16.8792,3.3848,16.8792,2.7573
16.9480,13.422,,,16.9480,2.4405,16.9480,11.5530,16.9480,2.1956,16.9480,1.8955
