X0,Y0,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8
11.7810,8.3819,11.7810,29.4952,11.7810,0.7326,11.7810,3.9675,,,,,11.7810,4.4893,11.7810,4.4724,11.7810,28.1854
11.8499,7.9860,11.8499,36.7246,11.8499,0.3378,11.8499,4.6696,,,,,11.8499,3.3498,11.8499,8.9131,11.8499,21.2723
11.9187,7.3761,11.9187,37.0184,11.9187,0.4545,11.9187,3.3979,,,,,11.9187,2.8063,11.9187,12.2898,11.9187,17.2493
11.9876,9.5898,11.9876,32.2603,11.9876,1.0040,11.9876,3.1311,,,,,11.9876,4.9308,11.9876,15.5235,11.9876,11.9728
12.0565,11.0590,12.0565,27.0672,12.0565,0.5932,12.0565,1.4586,,,,,12.0565,4.6703,12.0565,13.8620,12.0565,6.8362
12.1254,11.2740,12.1254,18.5263,12.1254,1.3054,12.1254,0.4069,,,,,12.1254,4.3507,12.1254,8.0188,12.1254,3.9796
12.1943,11.0953,12.1943,14.9180,12.1943,3.1488,12.1943,1.0523,,,,,12.1943,4.8800,12.1943,6.4636,12.1943,3.3650
12.2632,14.8392,12.2632,11.4327,12.2632,4.5637,12.2632,0.8806,,,,,12.2632,7.5737,12.2632,8.1989,12.2632,3.0618
12.3321,15.3671,12.3321,11.2870,12.3321,7.4566,12.3321,1.9856,,,,,12.3321,8.8770,12.3321,10.3048,12.3321,2.7653
12.4010,13.3180,12.4010,10.6613,12.4010,12.7759,12.4010,1.8753,,,,,12.4010,7.8677,12.4010,14.3976,12.4010,2.7118
12.4699,19.2573,12.4699,9.4268,12.4699,16.4171,12.4699,2.7541,,,,,12.4699,7.2788,12.4699,17.5596,12.4699,2.2128
12.5388,22.9247,12.5388,7.3465,12.5388,15.6175,12.5388,5.9869,,,,,12.5388,7.7585,12.5388,21.3388,12.5388,1.3396
12.6077,24.8364,12.6077,6.9235,12.6077,13.7199,12.6077,7.1607,,,,,12.6077,8.9575,12.6077,25.5534,12.6077,1.1149
12.6766,21.2783,12.6766,7.2712,12.6766,10.6359,12.6766,7.0494,,,,,12.6766,10.6047,12.6766,24.3159,12.6766,1.0951
12.7455,23.2801,12.7455,6.9548,12.7455,7.8583,12.7455,4.2836,,,,,12.7455,14.7990,12.7455,17.4457,12.7455,0.4478
12.8144,21.6693,12.8144,6.2405,12.8144,6.6480,12.8144,2.5689,,,,,12.8144,18.2307,12.8144,12.9473,12.8144,0.6056
12.8833,19.4393,12.8833,7.1640,12.8833,4.9709,12.8833,1.8028,,,,,12.8833,21.2034,12.8833,12.1017,12.8833,0.9764
12.9522,23.5908,12.9522,6.8035,12.9522,4.3241,12.9522,2.3364,,,,,12.9522,32.6253,12.9522,14.2222,12.9522,0.3830
13.0211,24.0344,13.0211,7.8226,13.0211,3.8553,13.0211,2.1084,,,,,13.0211,44.0857,13.0211,16.8755,13.0211,0.9134
13.0900,30.5630,13.0900,13.1221,13.0900,4.3630,13.0900,2.3341,,,,,13.0900,55.5120,13.0900,16.2595,13.0900,3.3704
13.1588,29.5418,13.1588,17.6458,13.1588,3.4188,13.1588,3.0227,,,,,13.1588,49.6894,13.1588,15.3784,13.1588,5.3039
13.2277,32.5660,13.2277,17.1356,13.2277,3.8529,13.2277,2.2409,,,,,13.2277,37.2133,13.2277,15.2298,13.2277,9.7207
13.2966,30.9151,13.2966,12.8380,13.2966,2.7023,13.2966,1.6667,,,,,13.2966,21.4781,13.2966,14.9626,13.2966,11.7814
13.3655,28.1084,13.3655,7.6205,13.3655,1.9666,13.3655,4.7424,,,,,13.3655,14.2728,13.3655,19.0143,13.3655,14.4118
13.4344,28.7325,13.4344,5.1529,13.4344,1.5844,13.4344,9.8118,,,,,13.4344,10.6416,13.4344,22.8241,13.4344,11.9924
13.5033,27.4470,13.5033,6.0505,13.5033,3.0605,13.5033,14.8326,,,,,13.5033,7.3025,13.5033,31.4691,13.5033,7.4604
13.5722,23.2958,13.5722,6.2178,13.5722,2.7783,13.5722,17.1925,,,,,13.5722,4.2353,13.5722,44.5347,13.5722,5.6107
13.6411,17.4719,13.6411,9.3349,13.6411,1.8244,13.6411,22.6513,,,,,13.6411,3.2900,13.6411,56.6801,13.6411,3.3585
13.7100,12.1429,13.7100,15.7647,13.7100,0.6930,13.7100,26.8201,,,,,13.7100,1.9246,13.7100,65.0195,13.7100,2.6436
13.7789,10.7880,13.7789,24.1997,13.7789,0.7199,13.7789,26.9215,,,,,13.7789,2.7621,13.7789,53.5466,13.7789,4.4978
13.8478,7.3548,13.8478,28.7390,13.8478,0.9264,13.8478,24.6364,,,,,13.8478,1.9577,13.8478,32.5477,13.8478,5.5862
13.9167,9.2727,13.9167,30.8061,13.9167,1.7379,13.9167,25.3088,,,,,13.9167,2.2579,13.9167,16.6091,13.9167,7.7047
13.9856,8.9031,13.9856,30.6528,13.9856,0.9868,13.9856,24.8995,,,,,13.9856,2.5624,13.9856,11.8408,13.9856,9.5217
14.0545,9.2777,14.0545,27.8966,14.0545,1.1103,14.0545,28.8029,,,,,14.0545,4.2401,14.0545,8.4630,14.0545,9.3691
14.1234,8.4871,14.1234,25.3300,14.1234,1.5092,14.1234,31.2450,,,,,14.1234,4.8009,14.1234,5.7936,14.1234,11.5018
14.1923,8.3546,14.1923,27.2675,14.1923,1.8348,14.1923,28.8888,,,,,14.1923,4.9077,14.1923,2.8638,14.1923,15.9731
14.2612,5.0856,14.2612,31.6346,14.2612,2.2220,14.2612,33.5673,,,,,14.2612,5.1740,14.2612,2.7640,14.2612,15.0115
14.3301,4.4404,14.3301,32.2262,14.3301,6.5610,14.3301,31.2489,,,,,14.3301,4.8183,14.3301,1.9716,14.3301,12.1325
14.3990,3.1784,14.3990,29.0581,14.3990,10.7594,14.3990,13.1082,,,,,14.3990,4.6019,14.3990,2.6301,14.3990,9.7485
14.4678,5.7100,14.4678,22.5787,14.4678,14.6241,14.4678,5.7772,,,,,14.4678,5.5543,14.4678,6.7037,14.4678,4.9190
14.5367,7.4198,14.5367,17.8613,14.5367,17.0879,14.5367,3.7341,,,,,14.5367,5.2408,14.5367,8.6627,14.5367,4.2614
14.6056,11.2053,14.6056,20.1819,14.6056,14.4595,14.6056,3.4305,,,,,14.6056,4.0593,14.6056,6.9318,14.6056,4.5562
14.6745,16.5057,14.6745,17.7548,14.6745,17.8887,14.6745,2.8641,,,,,14.6745,3.8711,14.6745,5.3364,14.6745,2.5701
14.7434,21.4608,14.7434,21.6788,14.7434,23.7498,14.7434,3.3565,,,,,14.7434,4.0819,14.7434,8.7736,14.7434,1.8408
14.8123,19.4076,14.8123,21.3379,14.8123,31.5220,14.8123,4.0016,,,,,14.8123,5.4621,14.8123,12.5027,14.8123,3.9307
14.8812,15.6225,14.8812,19.5374,14.8812,38.3246,14.8812,4.8115,,,,,14.8812,8.6150,14.8812,10.0411,14.8812,5.3542
14.9501,12.1723,14.9501,16.5543,14.9501,45.4231,14.9501,4.8067,,,,,14.9501,10.3398,14.9501,4.5850,14.9501,5.3021
15.0190,5.6019,15.0190,14.8760,15.0190,52.5174,15.0190,4.0344,,,,,15.0190,10.4381,15.0190,4.3222,15.0190,5.7541
15.0879,3.7360,15.0879,16.9941,15.0879,54.5652,15.0879,2.4168,,,,,15.0879,10.7185,15.0879,6.0104,15.0879,5.4256
15.1568,2.9945,15.1568,19.9087,15.1568,60.1363,15.1568,0.9270,,,,,15.1568,7.7801,15.1568,10.0039,15.1568,10.1414
15.2257,1.7650,15.2257,25.5852,15.2257,60.1925,15.2257,1.5403,,,,,15.2257,4.8241,15.2257,16.2100,15.2257,26.8419
15.2946,1.1938,15.2946,23.0252,15.2946,46.0990,15.2946,0.9254,,,,,15.2946,3.1534,15.2946,26.4349,15.2946,42.9253
15.3635,0.4455,15.3635,21.8806,15.3635,26.2703,15.3635,0.7970,,,,,15.3635,4.4998,15.3635,39.4115,15.3635,56.4949
15.4324,0.3124,15.4324,24.7149,15.4324,15.3168,15.4324,1.1255,,,,,15.4324,6.5310,15.4324,45.7593,15.4324,53.2029
15.5013,0.4049,15.5013,27.3392,15.5013,9.7235,15.5013,1.5590,,,,,15.5013,8.8625,15.5013,44.9381,15.5013,36.2388
15.5702,0.9971,15.5702,31.1117,15.5702,7.5994,15.5702,1.2554,,,,,15.5702,11.2432,15.5702,34.0507,15.5702,23.0056
15.6391,0.7883,15.6391,27.7675,15.6391,6.6189,15.6391,0.8129,,,,,15.6391,11.7620,15.6391,19.9351,,
15.7079,0.8521,15.7079,25.0519,15.7079,7.6168,15.7079,1.7066,,,,,15.7079,14.1583,15.7079,17.8715,,
15.7768,0.9385,15.7768,15.4851,15.7768,9.2150,15.7768,2.5972,,,,,15.7768,17.8659,15.7768,11.6229,,
15.8457,0.7677,15.8457,9.0112,15.8457,9.0493,15.8457,2.4779,,,,,15.8457,16.9388,15.8457,8.2209,,
15.9146,0.8637,15.9146,4.4145,15.9146,8.5227,15.9146,2.4721,,,,,15.9146,14.7221,15.9146,7.2767,,
15.9835,0.9228,,,15.9835,6.4846,15.9835,2.8420,,,,,,,15.9835,7.9362,,
16.0524,1.2239,,,16.0524,8.1143,16.0524,3.7734,,,,,,,16.0524,8.9737,,
16.1213,1.4263,,,16.1213,10.9412,16.1213,6.6363,,,,,,,16.1213,12.1059,,
16.1902,1.6138,,,16.1902,10.0443,16.1902,8.2083,,,,,,,16.1902,9.5341,,
16.2591,1.3318,,,16.2591,8.3852,16.2591,13.5521,,,,,,,16.2591,7.7569,,
16.3280,1.8649,,,16.3280,10.9035,16.3280,27.7898,,,,,,,16.3280,8.9428,,
16.3969,1.7830,,,16.3969,11.1278,16.3969,35.8395,,,,,,,16.3969,11.5913,,
16.4658,2.7803,,,16.4658,11.7976,16.4658,39.0256,,,,,,,16.4658,10.1909,,
16.5347,2.1981,,,16.5347,14.2765,16.5347,33.0909,,,,,,,16.5347,11.8758,,
16.6036,2.9126,,,16.6036,13.8304,16.6036,24.7493,,,,,,,16.6036,13.9241,,
16.6725,2.5550,,,16.6725,10.1964,16.6725,18.2283,,,,,,,16.6725,14.8784,,
16.7414,1.8112,,,16.7414,5.7754,16.7414,11.2960,,,,,,,16.7414,12.9350,,
16.8103,3.2976,,,16.8103,7.7541,16.8103,8.2335,,,,,,,16.8103,10.5780,,
16.8792,2.6837,,,16.8792,8.2857,16.8792,11.0595,,,,,,,16.8792,8.7034,,
16.9480,3.2623,,,16.9480,14.6066,16.9480,8.4446,,,,,,,16.9480,5.9460,,
17.0169,5.5522,,,17.0169,25.3136,17.0169,5.0459,,,,,,,17.0169,5.3703,,
17.0858,8.7979,,,17.0858,29.9142,17.0858,2.1647,,,,,,,17.0858,3.5403,,
17.1547,11.3074,,,17.1547,26.6846,17.1547,1.6254,,,,,,,17.1547,2.6997,,
17.2236,13.8305,,,17.2236,15.2882,17.2236,1.9213,,,,,,,17.2236,3.8519,,
17.2925,12.8751,,,17.2925,16.8816,17.2925,1.9066,,,,,,,17.2925,2.7981,,
17.3614,11.3072,,,17.3614,12.8081,17.3614,2.0148,,,,,,,17.3614,1.8929,,
17.4303,12.1992,,,17.4303,10.1694,17.4303,4.4699,,,,,,,17.4303,2.1828,,
17.4992,6.7637,,,17.4992,12.1411,17.4992,6.8203,,,,,,,17.4992,1.5114,,
17.5681,4.7623,,,17.5681,10.2017,17.5681,4.5005,,,,,,,17.5681,1.2904,,
17.6370,4.2625,,,17.6370,13.0099,17.6370,5.9444,,,,,,,17.6370,1.3460,,
17.7059,3.5996,,,17.7059,10.7277,17.7059,3.3042,,,,,,,17.7059,2.2130,,
17.7748,2.7995,,,17.7748,11.0780,17.7748,2.7482,,,,,,,17.7748,1.6039,,
17.8437,3.1877,,,17.8437,8.2385,17.8437,2.8787,,,,,,,17.8437,1.1922,,
17.9126,2.1144,,,17.9126,5.9639,17.9126,2.2045,,,,,,,17.9126,0.9645,,
17.9815,2.1912,,,17.9815,6.5998,17.9815,0.9918,,,,,,,17.9815,1.9125,,
18.0504,2.0425,,,18.0504,6.1466,18.0504,1.0588,,,,,,,18.0504,0.9195,,
18.1193,1.8116,,,18.1193,4.7598,18.1193,0.7696,,,,,,,18.1193,1.0367,,
18.1881,1.6937,,,18.1881,3.6012,18.1881,0.8609,,,,,,,18.1881,0.9785,,
18.2570,1.3745,,,18.2570,4.1313,18.2570,1.2409,,,,,,,18.2570,1.1431,,
18.3259,1.2220,,,18.3259,6.7287,18.3259,1.1786,,,,,,,18.3259,0.8678,,
18.3948,1.2120,,,18.3948,12.9159,18.3948,0.7001,,,,,,,18.3948,1.2692,,
18.4637,1.1815,,,18.4637,15.7528,18.4637,1.5383,,,,,,,18.4637,1.6093,,
18.5326,1.5696,,,18.5326,15.2793,18.5326,4.3329,,,,,,,18.5326,1.2236,,
18.6015,2.5255,,,18.6015,13.5515,18.6015,9.0721,,,,,,,18.6015,0.9864,,
18.6704,1.6526,,,18.6704,10.3077,18.6704,14.4212,,,,,,,18.6704,1.1967,,
18.7393,1.9238,,,18.7393,7.3808,18.7393,14.4447,,,,,,,18.7393,1.3447,,
18.8082,1.1260,,,18.8082,6.5410,18.8082,11.7984,,,,,,,18.8082,1.5853,,
18.8771,0.8092,,,18.8771,6.1115,18.8771,12.2838,,,,,,,18.8771,1.3185,,
18.9460,1.1439,,,18.9460,4.3759,18.9460,15.6462,,,,,,,18.9460,2.0208,,
19.0149,1.3024,,,19.0149,2.8307,19.0149,22.5828,,,,,,,19.0149,2.2753,,
19.0838,1.7740,,,19.0838,2.8696,19.0838,40.3491,,,,,,,19.0838,2.3222,,
19.1527,1.1945,,,19.1527,2.9757,19.1527,63.6483,,,,,,,19.1527,2.7808,,
19.2216,1.8965,,,19.2216,1.5171,19.2216,59.6732,,,,,,,19.2216,3.6552,,
19.2905,1.3741,,,19.2905,2.0239,19.2905,35.3597,,,,,,,19.2905,3.7500,,
19.3594,2.5934,,,19.3594,1.3838,19.3594,15.4968,,,,,,,19.3594,4.3089,,
19.4282,1.5388,,,19.4282,1.4422,19.4282,13.0013,,,,,,,19.4282,8.4764,,
19.4971,1.3467,,,19.4971,1.9344,19.4971,14.9954,,,,,,,19.4971,20.3326,,
19.5660,1.8116,,,19.5660,1.0982,19.5660,12.4686,,,,,,,19.5660,27.4870,,
19.6349,1.1937,,,19.6349,0.8014,19.6349,7.6636,,,,,,,19.6349,29.0027,,
19.7038,1.5259,,,19.7038,1.1259,19.7038,7.2574,,,,,,,19.7038,27.7985,,
19.7727,0.9126,,,19.7727,1.3741,19.7727,5.5224,,,,,,,19.7727,27.7040,,
19.8416,1.2016,,,19.8416,2.1828,19.8416,5.2468,,,,,,,19.8416,30.0842,,
19.9105,2.6656,,,19.9105,2.5551,19.9105,8.2849,,,,,,,19.9105,33.9512,,
19.9794,3.5991,,,19.9794,4.9032,19.9794,18.3845,,,,,,,19.9794,30.2972,,
20.0483,5.8563,,,20.0483,9.0088,20.0483,22.4321,,,,,,,20.0483,21.1602,,
20.1172,7.4599,,,20.1172,15.1762,20.1172,27.6967,,,,,,,20.1172,15.9393,,
20.1861,10.1745,,,20.1861,17.5389,20.1861,25.4852,,,,,,,20.1861,10.3189,,
20.2550,12.2675,,,20.2550,17.5575,20.2550,24.7162,,,,,,,20.2550,6.0066,,
20.3239,15.1224,,,20.3239,17.6213,20.3239,17.2928,,,,,,,20.3239,3.7108,,
20.3928,18.7713,,,20.3928,13.6718,20.3928,14.1631,,,,,,,20.3928,3.8429,,
20.4617,16.0288,,,20.4617,13.9656,20.4617,12.2336,,,,,,,20.4617,3.4806,,
20.5306,21.1101,,,20.5306,17.4401,20.5306,11.6645,,,,,,,20.5306,2.0248,,
20.5995,31.2403,,,20.5995,19.8790,20.5995,20.8207,,,,,,,20.5995,1.7412,,
20.6684,44.1762,,,20.6684,27.7405,20.6684,24.9147,,,,,,,20.6684,1.6925,,
20.7372,49.8064,,,20.7372,29.5835,20.7372,24.5098,,,,,,,20.7372,1.8286,,
20.8061,36.2442,,,,,20.8061,24.2094,,,,,,,20.8061,3.2880,,
20.8750,18.8362,,,,,20.8750,25.9059,,,,,,,20.8750,2.8936,,
20.9439,10.7881,,,,,20.9439,29.4882,,,,,,,20.9439,3.7120,,
21.0128,6.2474,,,,,21.0128,38.2541,,,,,,,21.0128,3.3689,,
21.0817,4.4550,,,,,21.0817,44.1900,,,,,,,21.0817,1.9369,,
21.1506,3.7099,,,,,21.1506,38.8055,,,,,,,21.1506,1.3027,,
21.2195,2.9871,,,,,21.2195,35.0196,,,,,,,21.2195,1.0668,,
21.2884,3.2603,,,,,21.2884,32.6193,,,,,,,21.2884,1.3883,,
21.3573,3.6558,,,,,21.3573,27.7774,,,,,,,21.3573,1.5040,,
21.4262,1.9661,,,,,21.4262,19.0443,,,,,,,21.4262,2.0144,,
21.4951,1.0538,,,,,21.4951,12.8263,,,,,,,21.4951,1.7811,,
21.5640,1.2004,,,,,21.5640,7.1650,,,,,,,21.5640,1.8671,,
21.6329,1.7842,,,,,21.6329,3.7170,,,,,,,21.6329,4.8552,,
21.7018,3.9943,,,,,21.7018,3.6300,,,,,,,21.7018,7.1682,,
21.7707,5.5720,,,,,21.7707,3.5302,,,,,,,21.7707,10.0305,,
21.8396,5.9336,,,,,21.8396,2.5829,,,,,,,21.8396,10.5144,,
21.9085,2.9033,,,,,21.9085,1.9412,,,,,,,21.9085,10.5076,,
21.9773,1.8127,,,,,21.9773,2.1364,,,,,,,21.9773,10.6136,,
22.0462,0.9519,,,,,22.0462,2.0661,,,,,,,22.0462,8.5334,,
22.1151,0.4410,,,,,22.1151,1.9235,,,,,,,22.1151,7.1732,,
22.1840,1.0469,,,,,22.1840,2.2337,,,,,,,22.1840,6.9463,,
22.2529,0.5476,,,,,22.2529,2.0275,,,,,,,22.2529,6.9448,,
22.3218,0.6486,,,,,22.3218,2.1410,,,,,,,22.3218,10.2510,,
22.3907,1.6841,,,,,22.3907,2.5951,,,,,,,22.3907,11.4626,,
22.4596,1.2957,,,,,22.4596,3.3343,,,,,,,22.4596,15.4396,,
22.5285,0.6749,,,,,22.5285,4.0871,,,,,,,22.5285,19.3168,,
22.5974,0.6334,,,,,22.5974,4.8869,,,,,,,22.5974,21.1048,,
22.6663,0.6290,,,,,22.6663,5.7617,,,,,,,22.6663,19.2448,,
22.7352,0.3570,,,,,22.7352,6.9046,,,,,,,22.7352,17.1259,,
22.8041,0.6339,,,,,22.8041,6.7430,,,,,,,22.8041,11.6419,,
22.8730,0.4333,,,,,22.8730,5.9270,,,,,,,22.8730,7.7860,,
22.9419,0.4223,,,,,22.9419,5.1873,,,,,,,22.9419,7.7281,,
23.0108,1.0776,,,,,23.0108,5.9620,,,,,,,23.0108,10.4807,,
23.0797,1.9747,,,,,23.0797,4.6709,,,,,,,23.0797,11.5938,,
23.1486,1.3087,,,,,23.1486,4.3954,,,,,,,23.1486,15.1033,,
23.2174,1.9300,,,,,23.2174,7.4108,,,,,,,23.2174,14.8527,,
23.2863,1.1030,,,,,23.2863,10.1293,,,,,,,23.2863,14.5209,,
23.3552,1.6516,,,,,23.3552,10.9744,,,,,,,23.3552,15.3316,,
23.4241,2.8262,,,,,23.4241,13.1605,,,,,,,23.4241,16.7840,,
23.4930,1.7880,,,,,23.4930,13.1768,,,,,,,23.4930,13.4135,,
23.5619,2.9762,,,,,23.5619,13.2193,,,,,,,23.5619,10.1490,,
23.6308,3.7874,,,,,23.6308,13.9483,,,,,,,23.6308,8.9616,,
23.6997,7.5708,,,,,23.6997,16.6745,,,,,,,23.6997,8.6837,,
23.7686,8.0567,,,,,23.7686,16.9170,,,,,,,23.7686,8.4742,,
23.8375,8.2443,,,,,23.8375,15.1196,,,,,,,23.8375,6.5459,,
23.9064,10.2159,,,,,23.9064,11.2019,,,,,,,23.9064,5.6944,,
23.9753,12.9064,,,,,23.9753,6.9008,,,,,,,23.9753,6.2150,,
24.0442,12.6739,,,,,24.0442,4.7922,,,,,,,24.0442,7.9970,,
24.1131,11.0608,,,,,24.1131,4.5388,,,,,,,24.1131,11.6492,,
24.1820,10.5758,,,,,24.1820,3.4815,,,,,,,24.1820,13.8266,,
24.2509,8.4955,,,,,24.2509,3.0573,,,,,,,24.2509,13.8001,,
24.3198,8.7537,,,,,24.3198,3.5645,,,,,,,24.3198,12.8802,,
24.3887,7.9586,,,,,24.3887,1.9550,,,,,,,24.3887,11.0628,,
24.4575,7.5444,,,,,24.4575,1.5814,,,,,,,24.4575,7.5610,,
24.5264,6.4473,,,,,24.5264,0.6411,,,,,,,24.5264,5.6379,,
24.5953,6.8701,,,,,24.5953,0.6900,,,,,,,24.5953,4.6443,,
24.6642,9.6074,,,,,24.6642,1.8981,,,,,,,24.6642,5.3757,,
24.7331,10.5336,,,,,24.7331,3.7457,,,,,,,24.7331,7.6714,,
24.8020,9.7955,,,,,24.8020,5.6881,,,,,,,24.8020,10.7249,,
24.8709,9.5514,,,,,24.8709,6.7833,,,,,,,24.8709,20.0990,,
24.9398,9.9471,,,,,24.9398,3.9332,,,,,,,24.9398,27.7682,,
25.0087,13.9237,,,,,25.0087,2.5508,,,,,,,25.0087,28.0195,,
25.0776,18.0558,,,,,25.0776,3.0354,,,,,,,25.0776,22.6663,,
25.1465,21.2794,,,,,25.1465,3.3906,,,,,,,25.1465,20.8568,,
25.2154,22.0566,,,,,25.2154,3.5820,,,,,,,25.2154,20.0042,,
25.2843,19.7924,,,,,25.2843,6.6880,,,,,,,25.2843,22.9435,,
25.3532,18.4033,,,,,25.3532,11.7448,,,,,,,25.3532,23.2824,,
25.4221,21.3520,,,,,25.4221,15.7126,,,,,,,25.4221,21.5520,,
25.4910,17.7672,,,,,25.4910,21.1057,,,,,,,25.4910,18.1586,,
25.5599,16.5979,,,,,25.5599,20.2320,,,,,,,25.5599,20.1951,,
25.6288,17.7715,,,,,25.6288,26.8589,,,,,,,25.6288,22.3644,,
25.6976,28.3642,,,,,25.6976,28.9599,,,,,,,25.6976,19.7608,,
25.7665,34.1228,,,,,25.7665,27.3911,,,,,,,25.7665,17.0450,,
25.8354,39.5523,,,,,25.8354,17.5347,,,,,,,25.8354,14.7080,,
25.9043,31.1086,,,,,25.9043,14.8139,,,,,,,25.9043,9.3317,,
25.9732,17.6993,,,,,25.9732,10.8365,,,,,,,25.9732,6.8459,,
26.0421,9.6870,,,,,26.0421,7.7166,,,,,,,26.0421,6.7439,,
26.1110,12.2679,,,,,26.1110,5.4689,,,,,,,26.1110,3.8345,,
26.1799,18.1100,,,,,26.1799,3.0644,,,,,,,26.1799,5.4477,,
26.2488,17.3675,,,,,26.2488,2.9642,,,,,,,26.2488,8.4530,,
26.3177,12.9718,,,,,26.3177,1.5944,,,,,,,26.3177,7.9703,,
26.3866,6.0151,,,,,26.3866,3.7518,,,,,,,26.3866,9.0438,,
26.4555,2.9187,,,,,26.4555,6.4532,,,,,,,26.4555,10.4191,,
26.5244,4.4333,,,,,26.5244,8.8042,,,,,,,26.5244,12.7841,,
26.5933,3.5331,,,,,26.5933,9.7419,,,,,,,26.5933,16.5776,,
26.6622,4.0730,,,,,26.6622,6.7587,,,,,,,26.6622,15.3326,,
26.7311,3.1336,,,,,26.7311,4.5304,,,,,,,26.7311,14.3274,,
26.8000,3.0005,,,,,26.8000,2.4226,,,,,,,26.8000,15.0256,,
26.8689,5.0055,,,,,26.8689,2.5527,,,,,,,26.8689,12.7282,,
26.9377,9.8285,,,,,26.9377,3.9968,,,,,,,26.9377,9.4597,,
27.0066,14.3025,,,,,27.0066,4.3801,,,,,,,27.0066,8.4029,,
27.0755,16.7289,,,,,27.0755,3.9817,,,,,,,27.0755,5.8577,,
27.1444,12.2074,,,,,27.1444,4.7047,,,,,,,27.1444,5.0043,,
27.2133,8.4102,,,,,27.2133,4.6096,,,,,,,27.2133,5.7135,,
27.2822,7.6665,,,,,27.2822,3.8174,,,,,,,27.2822,6.0075,,
27.3511,10.0883,,,,,27.3511,2.1635,,,,,,,27.3511,6.3249,,
27.4200,8.2772,,,,,27.4200,1.4143,,,,,,,27.4200,6.0104,,
27.4889,7.5161,,,,,27.4889,1.5522,,,,,,,27.4889,5.7381,,
27.5578,8.9906,,,,,27.5578,2.0666,,,,,,,27.5578,4.3968,,
27.6267,7.9728,,,,,27.6267,2.2375,,,,,,,27.6267,2.7150,,
27.6956,7.7643,,,,,27.6956,2.7262,,,,,,,27.6956,2.2538,,
27.7645,10.3266,,,,,27.7645,3.1177,,,,,,,27.7645,2.8818,,
27.8334,11.0981,,,,,27.8334,4.1969,,,,,,,27.8334,4.2444,,
27.9023,11.1162,,,,,27.9023,2.0887,,,,,,,27.9023,5.6312,,
27.9712,11.1159,,,,,27.9712,2.3060,,,,,,,,,,
28.0401,10.9159,,,,,28.0401,1.6718,,,,,,,,,,
28.1090,10.1464,,,,,28.1090,1.0832,,,,,,,,,,
28.1779,11.2520,,,,,28.1779,0.8414,,,,,,,,,,
28.2467,10.1208,,,,,28.2467,1.3336,,,,,,,,,,
28.3156,7.6257,,,,,28.3156,2.1507,,,,,,,,,,
28.3845,5.1632,,,,,28.3845,2.7406,,,,,,,,,,
28.4534,2.4435,,,,,28.4534,1.9526,,,,,,,,,,
28.5223,1.0914,,,,,28.5223,3.1702,,,,,,,,,,
28.5912,0.9625,,,,,28.5912,9.6247,,,,,,,,,,
28.6601,0.6517,,,,,28.6601,21.8204,,,,,,,,,,
28.7290,0.7534,,,,,28.7290,34.1668,,,,,,,,,,
28.7979,1.6148,,,,,28.7979,39.6773,,,,,,,,,,
28.8668,3.6481,,,,,28.8668,41.8623,,,,,,,,,,
28.9357,6.2812,,,,,28.9357,39.0581,,,,,,,,,,
29.0046,11.5080,,,,,29.0046,31.0142,,,,,,,,,,
29.0735,14.7121,,,,,29.0735,22.7376,,,,,,,,,,
29.1424,12.4804,,,,,29.1424,18.7271,,,,,,,,,,
29.2113,7.4334,,,,,29.2113,20.9100,,,,,,,,,,
29.2802,4.0086,,,,,29.2802,28.9013,,,,,,,,,,
29.3491,2.5261,,,,,29.3491,33.0732,,,,,,,,,,
29.4180,1.5050,,,,,29.4180,38.1523,,,,,,,,,,
29.4868,0.4852,,,,,29.4868,35.0965,,,,,,,,,,
29.5557,0.7795,,,,,29.5557,35.7769,,,,,,,,,,
29.6246,0.5493,,,,,29.6246,32.2536,,,,,,,,,,
29.6935,0.1988,,,,,29.6935,26.8980,,,,,,,,,,
29.7624,0.3291,,,,,29.7624,20.3458,,,,,,,,,,
29.8313,0.7698,,,,,29.8313,15.5891,,,,,,,,,,
29.9002,0.8055,,,,,29.9002,13.7128,,,,,,,,,,
29.9691,1.1613,,,,,29.9691,12.6394,,,,,,,,,,
30.0380,1.9701,,,,,30.0380,12.3619,,,,,,,,,,
30.1069,1.9589,,,,,30.1069,9.1132,,,,,,,,,,
30.1758,2.9670,,,,,30.1758,6.8636,,,,,,,,,,
30.2447,5.9314,,,,,30.2447,3.8410,,,,,,,,,,
30.3136,10.7860,,,,,30.3136,2.3282,,,,,,,,,,
30.3825,21.8914,,,,,30.3825,3.2803,,,,,,,,,,
30.4514,36.5332,,,,,30.4514,3.9666,,,,,,,,,,
30.5203,51.1466,,,,,30.5203,6.2783,,,,,,,,,,
30.5892,44.6250,,,,,30.5892,10.0290,,,,,,,,,,
30.6581,32.9074,,,,,30.6581,13.2209,,,,,,,,,,
30.7269,22.0959,,,,,30.7269,20.1809,,,,,,,,,,
30.7958,20.4733,,,,,30.7958,20.5980,,,,,,,,,,
30.8647,15.7897,,,,,30.8647,17.6711,,,,,,,,,,
30.9336,13.8738,,,,,30.9336,15.1463,,,,,,,,,,
31.0025,14.2794,,,,,31.0025,12.7966,,,,,,,,,,
31.0714,13.9298,,,,,31.0714,11.2705,,,,,,,,,,
