X0,Y0,X1,Y1,X2,Y2
7.4406,8.8843,7.4406,2.705,7.4406,6.0782
7.5095,6.9075,7.5095,3.067,7.5095,5.1547
7.5784,6.9349,7.5784,2.862,7.5784,4.8749
7.6473,8.7487,7.6473,3.388,7.6473,4.5864
7.7162,12.0095,7.7162,2.452,7.7162,4.3578
7.7851,15.3878,7.7851,2.585,7.7851,5.2858
7.8540,18.0070,7.8540,3.968,7.8540,5.3261
7.9229,13.0511,7.9229,5.075,7.9229,3.9266
7.9918,12.5948,7.9918,5.547,7.9918,2.7189
8.0607,12.8095,8.0607,4.045,8.0607,3.4196
8.1296,13.8938,8.1296,4.147,8.1296,2.4312
8.1984,14.1007,8.1984,2.595,8.1984,2.6173
8.2673,19.0872,8.2673,1.750,8.2673,3.7174
8.3362,23.8996,8.3362,2.375,8.3362,6.0244
8.4051,24.6195,8.4051,2.080,8.4051,5.7237
8.4740,23.1712,8.4740,2.354,8.4740,7.3214
8.5429,18.5257,8.5429,4.198,8.5429,18.5114
8.6118,12.7440,8.6118,5.271,8.6118,23.3094
8.6807,9.5079,8.6807,5.530,8.6807,26.1487
8.7496,10.0154,8.7496,5.891,8.7496,24.5436
8.8185,8.8503,8.8185,5.304,8.8185,20.5420
8.8874,10.3292,8.8874,6.395,8.8874,17.2491
8.9563,11.4666,8.9563,7.809,8.9563,17.7858
9.0252,10.6075,9.0252,9.974,9.0252,16.2561
9.0941,11.2690,9.0941,12.671,9.0941,13.2596
9.1630,11.2344,9.1630,13.261,9.1630,10.3263
9.2319,12.5875,9.2319,14.844,9.2319,11.2946
9.3008,12.1793,9.3008,12.671,9.3008,15.0988
9.3697,7.4986,9.3697,7.529,9.3697,14.9178
9.4385,5.2023,9.4385,8.200,9.4385,12.7676
9.5074,3.3429,9.5074,9.808,9.5074,16.0088
9.5763,2.8452,9.5763,17.738,9.5763,13.5702
9.6452,3.1220,9.6452,25.715,9.6452,11.7567
9.7141,2.4610,9.7141,40.216,9.7141,8.9583
9.7830,3.9477,9.7830,42.492,9.7830,11.3441
9.8519,3.1099,9.8519,40.755,9.8519,13.5105
9.9208,3.4431,9.9208,31.988,9.9208,20.4857
9.9897,2.2699,9.9897,21.092,9.9897,22.7026
10.0586,1.5126,10.0586,12.400,10.0586,26.1573
10.1275,1.2352,10.1275,6.276,10.1275,27.5480
10.1964,1.8019,10.1964,4.562,10.1964,27.4196
10.2653,4.4093,10.2653,2.670,10.2653,29.3682
10.3342,7.3886,10.3342,1.872,10.3342,28.4677
10.4031,8.9270,10.4031,1.502,10.4031,24.0714
10.4720,10.1795,10.4720,2.095,10.4720,19.9944
10.5409,10.9733,10.5409,2.129,10.5409,20.5542
10.6098,13.0868,10.6098,1.659,10.6098,17.4101
10.6786,9.9667,10.6786,1.868,10.6786,19.2360
10.7475,12.4226,10.7475,1.076,10.7475,20.4978
10.8164,10.1817,10.8164,1.062,10.8164,21.2125
10.8853,8.0953,10.8853,1.945,10.8853,27.6566
10.9542,6.3254,10.9542,1.168,10.9542,29.0653
11.0231,3.0868,11.0231,1.476,11.0231,37.7736
11.0920,2.6234,11.0920,1.575,11.0920,35.2235
11.1609,1.6930,11.1609,1.768,11.1609,27.7859
11.2298,1.6707,11.2298,1.837,11.2298,19.3387
11.2987,1.6520,11.2987,1.372,11.2987,14.0457
11.3676,2.8065,11.3676,1.396,11.3676,13.5469
11.4365,2.1118,11.4365,1.608,11.4365,13.7797
11.5054,1.1604,11.5054,2.209,11.5054,10.6520
11.5743,0.7575,11.5743,4.563,11.5743,8.1638
11.6432,1.1926,11.6432,5.390,11.6432,5.7267
11.7121,1.2108,11.7121,3.250,11.7121,7.8881
11.7810,0.9447,11.7810,2.257,11.7810,6.6174
11.8499,1.8072,11.8499,2.580,11.8499,6.6842
11.9187,4.8467,11.9187,4.825,11.9187,7.1711
11.9876,7.0490,11.9876,4.884,11.9876,4.3370
12.0565,8.7880,12.0565,7.341,12.0565,2.9625
12.1254,7.7871,12.1254,8.778,12.1254,1.5917
12.1943,6.7872,12.1943,9.235,12.1943,1.8451
12.2632,7.6509,12.2632,9.990,12.2632,1.4849
12.3321,7.5533,12.3321,10.893,12.3321,2.2350
12.4010,3.5056,12.4010,9.857,12.4010,0.6989
12.4699,6.2450,12.4699,11.320,12.4699,0.8055
12.5388,11.2351,12.5388,8.259,12.5388,1.5447
12.6077,14.8035,12.6077,7.264,12.6077,2.6988
12.6766,14.7119,12.6766,5.906,12.6766,3.5844
12.7455,14.9080,12.7455,5.085,12.7455,4.2571
12.8144,12.5697,12.8144,4.761,12.8144,6.8980
12.8833,11.2563,12.8833,3.809,12.8833,6.6752
12.9522,17.0671,12.9522,1.818,12.9522,6.6694
13.0211,28.2283,13.0211,3.028,13.0211,6.2988
13.0900,23.8774,13.0900,4.291,13.0900,5.5479
13.1588,22.6256,13.1588,3.206,13.1588,3.8322
13.2277,23.8655,13.2277,5.419,13.2277,3.5954
13.2966,29.6225,13.2966,6.288,13.2966,4.0963
13.3655,27.4809,13.3655,10.131,13.3655,4.8899
13.4344,25.6896,13.4344,9.744,13.4344,7.9073
13.5033,16.0803,13.5033,8.728,13.5033,7.5732
13.5722,7.0696,13.5722,5.754,13.5722,6.0260
13.6411,5.9929,13.6411,4.062,13.6411,5.2930
13.7100,5.0664,13.7100,7.526,13.7100,3.8243
13.7789,4.1464,13.7789,11.364,13.7789,5.2834
13.8478,3.8122,13.8478,19.153,13.8478,7.3763
13.9167,4.0036,13.9167,21.940,13.9167,13.4932
13.9856,2.9554,13.9856,21.474,13.9856,22.4420
14.0545,4.0080,14.0545,21.849,14.0545,35.0272
14.1234,2.9287,14.1234,28.662,14.1234,39.0541
14.1923,2.5939,14.1923,45.356,14.1923,30.1435
14.2612,1.8301,14.2612,31.286,14.2612,17.2762
14.3301,1.6161,14.3301,21.436,14.3301,10.8868
14.3990,2.0270,14.3990,12.559,14.3990,6.7457
14.4678,2.4617,14.4678,11.113,14.4678,4.5237
14.5367,2.8267,14.5367,7.408,14.5367,4.4508
14.6056,2.9941,14.6056,3.652,14.6056,7.3942
14.6745,2.9946,14.6745,2.147,14.6745,9.7336
14.7434,2.5058,14.7434,2.395,14.7434,11.0784
14.8123,2.5766,14.8123,2.303,14.8123,10.9498
14.8812,2.0326,14.8812,2.795,14.8812,9.7382
14.9501,1.7646,14.9501,4.050,14.9501,7.3327
15.0190,2.6484,15.0190,4.328,15.0190,6.5403
15.0879,4.4214,15.0879,3.466,15.0879,3.9522
15.1568,5.3002,15.1568,3.391,15.1568,1.9657
15.2257,15.4298,15.2257,2.818,15.2257,1.8478
15.2946,26.8304,15.2946,1.779,15.2946,2.4836
15.3635,31.2078,15.3635,1.550,15.3635,2.0255
15.4324,30.8976,15.4324,3.186,15.4324,2.4630
15.5013,23.3005,15.5013,3.540,15.5013,1.5126
15.5702,15.7555,15.5702,3.035,15.5702,1.5844
15.6391,9.6047,15.6391,4.129,15.6391,1.4858
15.7079,4.2967,15.7079,4.182,15.7079,1.3808
15.7768,4.2128,15.7768,5.522,15.7768,1.7877
15.8457,3.9097,15.8457,3.766,15.8457,1.3122
15.9146,3.4606,15.9146,3.430,15.9146,1.5452
15.9835,2.1959,15.9835,3.631,15.9835,2.0395
16.0524,1.8562,16.0524,4.833,16.0524,2.2974
16.1213,2.2669,16.1213,4.145,16.1213,1.6249
16.1902,2.0740,16.1902,4.946,16.1902,2.9521
16.2591,2.6134,16.2591,5.342,16.2591,2.8707
16.3280,3.9855,16.3280,6.280,16.3280,2.3402
16.3969,3.3893,16.3969,5.010,16.3969,3.0168
16.4658,5.4888,16.4658,9.021,16.4658,4.4191
16.5347,6.1270,16.5347,12.916,16.5347,5.7620
16.6036,5.3792,16.6036,15.275,16.6036,7.8585
16.6725,5.7493,16.6725,12.395,16.6725,7.2963
16.7414,7.6101,16.7414,9.736,16.7414,6.0539
16.8103,6.9285,16.8103,8.837,16.8103,4.6381
16.8792,9.1090,16.8792,7.554,16.8792,3.9404
16.9480,7.8338,16.9480,6.973,16.9480,5.1189
17.0169,10.2411,17.0169,5.527,17.0169,4.8869
17.0858,10.7775,17.0858,6.842,17.0858,4.7895
17.1547,10.7016,17.1547,8.334,17.1547,4.5643
17.2236,7.4315,17.2236,10.717,17.2236,4.7390
17.2925,5.7965,17.2925,8.020,17.2925,3.0838
17.3614,3.4284,17.3614,5.263,17.3614,3.9656
17.4303,2.3857,17.4303,3.147,17.4303,5.1285
17.4992,2.7614,17.4992,1.690,17.4992,5.0995
17.5681,2.1724,17.5681,3.287,17.5681,6.1394
17.6370,3.1565,17.6370,3.243,17.6370,6.7010
17.7059,4.5166,17.7059,2.364,17.7059,5.6926
17.7748,5.5145,17.7748,1.524,17.7748,4.5249
17.8437,5.7659,17.8437,1.701,17.8437,3.5379
17.9126,5.7129,17.9126,1.825,17.9126,6.0444
17.9815,6.5056,17.9815,3.515,17.9815,9.0931
18.0504,8.6239,18.0504,3.860,18.0504,13.1445
18.1193,8.8999,18.1193,6.203,18.1193,11.6879
18.1881,11.1488,18.1881,8.041,18.1881,10.9530
18.2570,13.6674,18.2570,10.084,18.2570,8.4544
18.3259,16.7348,18.3259,10.195,18.3259,5.5816
18.3948,12.1004,18.3948,11.373,18.3948,7.4748
18.4637,10.6259,18.4637,11.072,18.4637,10.1090
18.5326,10.2739,18.5326,12.989,18.5326,18.1081
18.6015,12.4387,18.6015,12.390,18.6015,31.9379
18.6704,17.7876,18.6704,15.880,18.6704,39.3656
18.7393,20.0299,18.7393,18.981,18.7393,40.1286
18.8082,24.9016,18.8082,25.657,18.8082,33.2055
18.8771,29.7396,18.8771,35.692,18.8771,20.4863
18.9460,35.8803,18.9460,48.456,18.9460,10.7993
19.0149,41.4717,19.0149,57.883,19.0149,6.8599
19.0838,49.2131,19.0838,60.899,19.0838,4.9451
19.1527,52.4940,19.1527,53.791,19.1527,5.5110
19.2216,44.3205,19.2216,39.369,19.2216,6.1820
19.2905,34.0495,19.2905,28.891,19.2905,7.9114
19.3594,23.5782,19.3594,19.365,19.3594,7.2578
19.4282,10.6273,19.4282,14.055,19.4282,6.5620
19.4971,5.1996,19.4971,10.528,19.4971,4.6781
19.5660,4.2053,19.5660,8.526,19.5660,2.8830
19.6349,2.8119,19.6349,7.177,19.6349,0.8497
19.7038,3.2611,19.7038,3.472,19.7038,1.1082
19.7727,3.9479,19.7727,2.435,19.7727,1.4740
19.8416,3.9982,19.8416,1.953,19.8416,1.3472
19.9105,3.3090,19.9105,2.034,19.9105,1.1678
19.9794,3.7138,19.9794,3.512,19.9794,1.1658
20.0483,2.1797,20.0483,3.194,20.0483,1.1738
20.1172,3.5257,20.1172,4.693,20.1172,0.9986
20.1861,4.7804,20.1861,4.106,20.1861,0.8851
20.2550,8.0588,20.2550,3.985,20.2550,0.9218
20.3239,17.3763,20.3239,3.415,20.3239,1.6144
20.3928,30.9448,20.3928,3.542,20.3928,1.1701
20.4617,32.7534,20.4617,2.925,20.4617,0.8668
20.5306,21.7424,20.5306,3.033,20.5306,0.6997
20.5995,12.6510,20.5995,3.432,20.5995,2.0686
20.6684,5.4694,20.6684,3.193,20.6684,2.4946
20.7372,3.9107,20.7372,2.378,20.7372,2.7462
20.8061,3.1302,20.8061,2.690,20.8061,3.1941
20.8750,3.9583,20.8750,3.999,20.8750,3.6636
20.9439,4.6180,20.9439,5.126,20.9439,4.3308
21.0128,4.2349,21.0128,7.889,21.0128,5.7306
21.0817,4.1497,21.0817,7.350,21.0817,6.4205
21.1506,6.7136,21.1506,6.844,21.1506,5.9859
21.2195,12.7740,21.2195,6.660,21.2195,5.4075
21.2884,17.5332,21.2884,4.592,21.2884,4.4286
21.3573,19.8166,21.3573,4.814,21.3573,2.8139
21.4262,23.7619,21.4262,3.248,21.4262,1.7647
21.4951,28.4453,21.4951,4.558,21.4951,1.5212
21.5640,26.7339,21.5640,4.063,21.5640,1.5934
21.6329,21.2045,21.6329,6.430,21.6329,1.9500
21.7018,14.8447,21.7018,9.252,21.7018,1.2744
21.7707,9.3461,21.7707,10.012,21.7707,1.4164
21.8396,7.5052,21.8396,14.681,21.8396,2.0059
21.9085,8.1409,21.9085,11.849,21.9085,2.7602
21.9773,7.2246,21.9773,9.655,21.9773,3.9458
22.0462,10.1339,22.0462,6.645,22.0462,4.4101
22.1151,13.2873,22.1151,6.269,22.1151,3.9656
22.1840,15.7427,22.1840,6.415,22.1840,3.2050
22.2529,20.6366,22.2529,6.993,22.2529,3.2014
22.3218,21.2100,22.3218,7.201,22.3218,3.6638
22.3907,20.3120,22.3907,5.038,22.3907,5.4006
22.4596,13.2792,22.4596,3.144,22.4596,4.5826
22.5285,9.3270,22.5285,3.500,22.5285,3.9025
22.5974,3.2472,22.5974,2.993,22.5974,4.6515
22.6663,2.5579,22.6663,3.269,22.6663,3.6478
22.7352,5.1322,22.7352,3.614,22.7352,2.5254
22.8041,4.2956,22.8041,3.727,22.8041,3.0968
22.8730,5.6119,22.8730,3.882,22.8730,1.7260
22.9419,7.5821,22.9419,4.628,22.9419,2.0350
23.0108,7.6335,23.0108,6.948,23.0108,1.0920
23.0797,10.2925,23.0797,11.355,23.0797,1.1559
23.1486,12.4158,23.1486,16.730,23.1486,3.4946
23.2174,13.0215,23.2174,23.013,23.2174,5.3510
23.2863,17.5572,23.2863,29.281,23.2863,5.2934
23.3552,30.1973,23.3552,37.607,23.3552,5.6065
23.4241,42.1427,23.4241,40.115,23.4241,3.9603
23.4930,50.5623,23.4930,31.268,23.4930,3.7693
23.5619,64.3620,23.5619,20.085,23.5619,3.6418
23.6308,71.7942,23.6308,14.210,23.6308,2.4108
23.6997,66.3541,23.6997,11.462,23.6997,2.6524
23.7686,57.6334,23.7686,10.741,23.7686,2.0562
23.8375,48.0155,23.8375,10.255,23.8375,1.3715
23.9064,35.9463,23.9064,9.740,23.9064,0.6091
23.9753,27.0982,23.9753,9.950,23.9753,0.8083
24.0442,17.1481,24.0442,11.514,24.0442,0.8441
24.1131,11.1916,24.1131,14.528,24.1131,0.9100
24.1820,10.0636,24.1820,15.640,24.1820,1.3475
24.2509,10.0698,24.2509,13.573,24.2509,1.0994
24.3198,10.0788,24.3198,11.450,24.3198,0.9544
24.3887,11.5865,24.3887,11.989,24.3887,3.6574
24.4575,14.5351,24.4575,12.104,24.4575,10.3821
24.5264,18.6309,24.5264,9.950,24.5264,17.5767
24.5953,21.5838,24.5953,14.515,24.5953,14.8343
24.6642,19.7986,24.6642,16.062,24.6642,13.4921
24.7331,15.6993,24.7331,14.991,24.7331,14.8574
24.8020,11.1745,24.8020,9.956,24.8020,12.0708
24.8709,10.5242,24.8709,6.505,24.8709,10.6005
24.9398,10.7747,24.9398,5.199,24.9398,11.5628
25.0087,6.6235,25.0087,5.822,25.0087,11.4214
25.0776,5.2688,25.0776,8.656,25.0776,13.0813
25.1465,3.8453,25.1465,8.441,25.1465,12.7435
25.2154,2.8339,25.2154,7.333,25.2154,13.4827
25.2843,2.7132,25.2843,6.442,25.2843,12.9341
25.3532,2.7302,25.3532,4.811,25.3532,10.4410
25.4221,2.4478,25.4221,4.531,25.4221,7.9204
25.4910,2.1150,25.4910,5.872,25.4910,6.2198
25.5599,1.8902,25.5599,7.727,25.5599,7.1451
25.6288,1.5178,25.6288,8.475,25.6288,6.9680
25.6976,1.5642,25.6976,8.286,25.6976,9.3492
25.7665,1.5379,25.7665,7.659,25.7665,8.6592
25.8354,1.5315,25.8354,11.694,25.8354,11.5353
25.9043,1.4033,25.9043,11.769,25.9043,10.2485
25.9732,1.0584,25.9732,9.986,25.9732,8.6552
26.0421,0.6445,26.0421,5.808,26.0421,6.8185
26.1110,0.8371,26.1110,5.658,26.1110,6.6986
26.1799,0.7247,26.1799,5.948,26.1799,4.0819
26.2488,1.0349,26.2488,3.956,26.2488,4.5379
26.3177,0.4761,26.3177,3.292,26.3177,3.7823
26.3866,0.6711,26.3866,4.153,26.3866,2.1623
26.4555,2.0287,26.4555,3.586,26.4555,4.3367
26.5244,4.3804,26.5244,5.157,26.5244,5.4350
26.5933,6.4956,26.5933,9.437,26.5933,4.8501
26.6622,6.4802,26.6622,17.229,26.6622,4.5902
26.7311,8.2685,26.7311,25.509,26.7311,4.3865
26.8000,5.8757,26.8000,29.334,26.8000,2.6401
26.8689,4.3215,26.8689,30.144,26.8689,1.4273
26.9377,3.1986,26.9377,30.494,26.9377,1.3030
27.0066,3.9678,27.0066,28.808,27.0066,1.4614
27.0755,3.7592,27.0755,23.382,27.0755,0.5152
27.1444,2.6046,27.1444,18.501,27.1444,0.5340
27.2133,1.9576,27.2133,16.274,27.2133,0.4921
27.2822,2.4674,27.2822,22.705,27.2822,0.2401
27.3511,2.8339,27.3511,29.563,27.3511,0.9113
27.4200,2.7903,27.4200,35.288,27.4200,1.0348
27.4889,5.2048,27.4889,40.810,27.4889,1.3181
27.5578,7.9213,27.5578,40.400,27.5578,1.5226
27.6267,8.0870,27.6267,42.511,27.6267,1.1168
27.6956,7.3780,27.6956,40.698,27.6956,1.3691
27.7645,6.2509,27.7645,44.334,27.7645,1.6226
27.8334,3.5907,27.8334,43.647,27.8334,3.5405
27.9023,7.3347,27.9023,36.581,27.9023,4.1434
27.9712,11.3012,27.9712,29.818,27.9712,4.8958
28.0401,14.2918,28.0401,21.306,28.0401,5.6256
28.1090,14.3697,28.1090,13.627,28.1090,5.6263
28.1779,13.5525,28.1779,7.996,28.1779,6.7970
28.2467,12.9256,28.2467,5.975,28.2467,11.0874
28.3156,14.2844,28.3156,6.894,28.3156,16.2966
28.3845,21.8764,28.3845,8.639,28.3845,22.9873
28.4534,36.7128,28.4534,7.261,28.4534,31.0991
28.5223,35.4218,28.5223,7.264,28.5223,34.4407
28.5912,31.9366,28.5912,4.641,28.5912,34.2113
28.6601,24.4020,28.6601,4.035,28.6601,27.4985
28.7290,22.1621,28.7290,11.934,28.7290,21.1419
28.7979,20.4763,28.7979,19.275,28.7979,12.5722
28.8668,24.1268,28.8668,23.135,28.8668,8.5201
28.9357,22.8669,28.9357,21.250,28.9357,5.5446
29.0046,21.5476,29.0046,14.583,29.0046,2.9311
29.0735,18.7093,29.0735,7.753,29.0735,1.8873
29.1424,16.3196,29.1424,5.829,29.1424,1.0677
29.2113,18.3133,29.2113,5.770,29.2113,1.5182
29.2802,18.6724,29.2802,7.448,29.2802,1.6808
29.3491,22.1158,29.3491,11.342,29.3491,0.7548
29.4180,22.8056,29.4180,11.303,29.4180,0.8642
29.4868,18.5446,29.4868,8.974,29.4868,1.4896
29.5557,15.6978,29.5557,4.930,29.5557,1.2634
29.6246,14.9473,29.6246,2.587,29.6246,1.1510
29.6935,15.8035,29.6935,3.139,29.6935,1.3349
29.7624,15.9549,29.7624,6.052,29.7624,1.1087
29.8313,11.7664,29.8313,6.552,29.8313,1.5522
29.9002,11.7779,29.9002,10.208,29.9002,0.9673
29.9691,9.4153,29.9691,8.958,29.9691,0.8683
30.0380,10.2480,30.0380,5.821,30.0380,1.0332
30.1069,16.9206,30.1069,4.698,30.1069,0.7940
30.1758,20.8678,30.1758,4.067,30.1758,1.0604
30.2447,27.6498,30.2447,3.785,30.2447,1.5334
30.3136,23.4791,30.3136,4.286,30.3136,2.1424
30.3825,16.5367,30.3825,4.141,30.3825,3.6825
30.4514,13.3989,30.4514,5.271,30.4514,6.1687
30.5203,8.8988,30.5203,7.228,30.5203,7.5153
30.5892,5.7666,30.5892,10.177,30.5892,5.7509
30.6581,4.9583,30.6581,12.097,30.6581,6.9289
30.7269,2.2200,30.7269,13.136,30.7269,5.2788
30.7958,2.4904,30.7958,14.435,30.7958,3.6466
30.8647,2.3302,30.8647,15.515,30.8647,1.7639
30.9336,3.0729,30.9336,16.311,30.9336,2.3406
31.0025,3.7888,31.0025,13.828,31.0025,3.6329
31.0714,3.2238,31.0714,12.342,31.0714,6.1452
31.1403,2.5220,31.1403,9.488,31.1403,11.7689
31.2092,2.3153,31.2092,7.483,31.2092,17.7225
31.2781,2.1907,31.2781,5.859,31.2781,18.6623
31.3470,1.5177,31.3470,6.363,31.3470,13.3106
31.4159,3.1823,31.4159,9.377,31.4159,7.9396
31.4848,8.0739,31.4848,14.313,31.4848,5.6063
31.5537,17.6156,31.5537,18.025,31.5537,6.9657
31.6226,27.8848,31.6226,16.381,31.6226,5.4130
31.6915,33.8725,31.6915,16.880,31.6915,4.4542
31.7604,26.9144,31.7604,16.714,31.7604,4.0014
31.8293,16.2565,31.8293,15.130,31.8293,4.1340
31.8982,12.2608,31.8982,11.171,31.8982,5.0106
31.9670,13.2489,31.9670,11.560,31.9670,3.4422
32.0359,14.3994,32.0359,11.458,32.0359,3.1365
32.1048,14.6323,32.1048,12.442,32.1048,1.4131
32.1737,14.1886,32.1737,10.509,32.1737,1.6011
32.2426,11.6795,32.2426,5.090,32.2426,2.2717
32.3115,9.0979,32.3115,3.075,32.3115,2.4679
32.3804,7.0801,32.3804,2.508,32.3804,3.4504
32.4493,4.1188,32.4493,4.525,32.4493,3.3703
32.5182,3.6080,32.5182,5.955,32.5182,3.3141
32.5871,3.3836,32.5871,7.128,32.5871,3.1609
32.6560,4.0277,32.6560,7.330,32.6560,3.3729
32.7249,7.7827,32.7249,8.879,32.7249,2.8094
32.7938,9.8460,32.7938,10.551,32.7938,3.5780
32.8627,13.0793,32.8627,11.981,32.8627,4.1040
32.9316,19.3484,32.9316,11.986,32.9316,4.6314
33.0005,24.3729,33.0005,10.494,33.0005,3.9879
33.0694,22.7677,33.0694,8.066,33.0694,4.8551
