X0,Y0,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6
1.2401,2.07358,1.2401,2.14961,1.2401,1.02615,1.2401,1.19309,1.2401,1.06070,1.2401,1.41280,1.24010,2.03624
1.3090,3.08721,1.3090,1.90341,1.3090,0.91244,1.3090,1.33413,1.3090,0.89745,1.3090,1.41782,1.30900,1.61293
1.3779,2.81932,1.3779,0.84762,1.3779,1.19331,1.3779,1.57454,1.3779,0.43938,1.3779,0.74076,1.37789,1.64384
1.4468,2.27296,1.4468,1.67682,1.4468,0.74657,1.4468,1.81520,1.4468,0.54255,1.4468,0.95796,1.44678,0.61170
1.5157,2.23015,1.5157,2.15100,1.5157,1.21156,1.5157,1.38110,1.5157,0.88300,1.5157,1.02647,1.51568,1.37250
1.5846,1.43520,1.5846,2.45945,1.5846,1.12231,1.5846,1.32224,1.5846,0.83591,1.5846,1.08034,1.58457,0.89688
1.6535,1.59042,1.6535,2.24056,1.6535,1.47837,1.6535,1.57016,1.6535,1.49450,1.6535,0.77061,1.65347,1.07409
1.7224,1.70375,1.7224,1.63358,1.7224,0.83985,1.7224,2.35731,1.7224,1.64783,1.7224,1.58132,1.72236,1.51745
1.7913,1.58901,1.7913,1.65675,1.7913,1.29804,1.7913,2.57004,1.7913,2.18304,1.7913,1.19581,1.79126,2.57942
1.8602,1.59155,1.8602,1.40179,1.8602,1.48792,1.8602,2.18647,1.8602,1.97903,1.8602,0.92037,1.86015,1.78107
1.9290,1.56865,1.9290,1.18726,1.9290,1.56218,1.9290,1.37804,1.9290,1.93226,1.9290,1.25317,1.92905,2.33627
1.9979,1.65107,1.9979,1.00728,1.9979,1.40253,1.9979,1.42154,1.9979,1.18823,1.9979,1.81348,1.99794,2.71997
2.0668,1.46813,2.0668,2.22277,2.0668,1.60793,2.0668,1.38227,2.0668,2.23435,2.0668,1.72110,2.06683,2.77137
2.1357,1.60480,2.1357,1.89263,2.1357,1.93261,2.1357,1.21063,2.1357,2.51426,2.1357,1.84700,2.13573,2.42674
2.2046,2.08928,2.2046,2.29346,2.2046,2.53300,2.2046,1.86705,2.2046,1.99541,2.2046,1.61067,2.20462,2.50339
2.2735,1.95200,2.2735,1.73844,2.2735,2.39141,2.2735,1.86065,2.2735,2.01641,2.2735,1.63683,2.27352,1.27703
2.3424,1.73853,2.3424,1.41406,2.3424,2.97767,2.3424,1.56188,2.3424,1.82965,2.3424,1.49225,2.34241,1.72291
2.4113,2.03537,2.4113,1.48079,2.4113,2.54424,2.4113,1.38591,2.4113,1.95250,2.4113,2.00935,2.41131,1.32357
2.4802,2.18157,2.4802,1.28755,2.4802,1.97540,2.4802,1.82455,2.4802,1.69891,2.4802,2.21395,2.48020,1.18662
2.5491,1.71791,2.5491,1.85324,2.5491,2.20748,2.5491,1.53607,2.5491,0.79049,2.5491,2.74502,2.54910,1.56420
2.6180,1.20996,2.6180,2.15876,2.6180,1.82211,2.6180,1.71529,2.6180,0.80009,2.6180,3.36961,2.61799,1.16291
2.6869,1.28171,2.6869,2.10227,2.6869,1.32343,2.6869,1.64416,2.6869,1.05661,2.6869,3.15848,2.68689,1.01563
2.7558,1.15907,2.7558,1.88278,2.7558,1.12756,2.7558,1.63001,2.7558,0.90044,2.7558,3.00142,2.75578,1.14493
2.8247,1.50994,2.8247,1.37502,2.8247,0.92021,2.8247,1.39822,2.8247,1.12756,2.8247,2.21745,2.82467,0.90011
2.8936,1.44873,2.8936,1.87712,2.8936,1.16444,2.8936,1.01098,2.8936,1.19095,2.8936,2.06505,2.89357,0.99331
2.9625,1.43363,2.9625,1.91738,2.9625,0.85452,2.9625,0.88349,2.9625,0.67251,2.9625,1.63961,2.96246,1.28381
3.0314,1.27937,3.0314,2.47337,3.0314,1.25758,3.0314,0.83986,3.0314,0.51999,3.0314,1.62040,3.03136,1.66000
3.1003,1.28416,3.1003,2.31232,3.1003,1.66434,3.1003,1.08494,3.1003,0.71430,3.1003,2.11355,3.10025,2.01417
3.1691,1.22286,3.1691,2.18321,3.1691,0.91139,3.1691,1.99053,3.1691,0.58407,3.1691,2.49929,3.16915,2.04025
3.2380,1.55408,3.2380,1.86368,3.2380,1.78799,3.2380,1.06369,3.2380,0.92038,3.2380,2.11673,3.23804,1.77456
3.3069,1.83402,3.3069,1.34599,3.3069,1.64418,3.3069,1.09670,3.3069,0.49992,3.3069,1.56770,3.30694,1.66627
3.3758,1.44819,3.3758,1.30228,3.3758,1.83473,3.3758,1.85142,3.3758,0.80138,3.3758,1.61785,3.37583,2.67421
3.4447,1.40887,3.4447,1.64331,3.4447,2.19030,3.4447,3.42461,3.4447,1.08202,3.4447,1.32341,3.44473,3.11346
3.5136,0.95215,3.5136,1.44645,3.5136,1.24445,3.5136,5.86288,3.5136,1.31343,3.5136,1.44805,3.51362,4.27577
3.5825,1.30081,3.5825,1.64510,3.5825,1.12860,3.5825,7.69110,3.5825,1.78182,3.5825,1.41516,3.58251,5.05434
3.6514,1.16651,3.6514,1.93161,3.6514,1.03453,3.6514,8.65938,3.6514,2.38520,3.6514,1.46200,3.65141,5.65627
3.7203,1.04243,3.7203,2.15712,3.7203,1.32193,3.7203,5.78220,3.7203,2.14672,3.7203,1.60759,3.72030,5.05952
3.7892,0.49504,3.7892,2.36507,3.7892,1.35779,3.7892,3.30479,3.7892,3.19555,3.7892,1.12197,3.78920,4.20480
3.8581,0.42135,3.8581,1.93466,3.8581,1.29676,3.8581,2.53915,3.8581,3.34863,3.8581,0.90936,3.85809,3.70072
3.9270,0.82540,3.9270,2.13479,3.9270,1.22571,3.9270,2.62172,3.9270,1.72084,3.9270,0.93659,3.92699,3.57060
3.9959,1.52521,3.9959,2.43193,3.9959,0.88924,3.9959,1.75744,3.9959,1.52117,3.9959,1.05514,3.99588,3.33975
4.0648,2.03962,4.0648,2.10250,4.0648,0.75220,4.0648,1.74842,4.0648,1.47239,4.0648,1.41848,4.06478,2.18919
4.1337,3.24143,4.1337,2.59458,4.1337,1.14793,4.1337,1.56750,4.1337,1.43655,4.1337,1.79108,4.13367,1.51255
4.2026,2.47887,4.2026,3.54442,4.2026,1.63390,4.2026,1.60963,4.2026,1.17167,4.2026,1.07143,4.20256,1.56957
4.2715,1.41511,4.2715,4.34900,4.2715,3.02406,4.2715,1.58570,4.2715,1.06971,4.2715,1.15017,4.27146,1.45341
4.3404,1.63880,4.3404,4.81902,4.3404,3.21072,4.3404,0.82920,4.3404,1.24281,4.3404,0.92345,4.34035,1.06947
4.4092,1.55361,4.4092,4.07234,4.4092,3.60739,4.4092,0.72485,4.4092,0.64039,4.4092,0.91253,4.40925,1.71499
4.4781,1.08865,4.4781,2.91540,4.4781,4.85963,4.4781,0.88922,4.4781,1.23733,4.4781,1.15520,4.47814,2.05522
4.5470,1.51199,4.5470,2.60181,4.5470,4.98681,4.5470,0.58399,4.5470,1.33052,4.5470,1.36513,4.54704,1.44848
4.6159,2.27261,4.6159,2.25332,4.6159,5.56256,4.6159,0.68824,4.6159,1.30212,4.6159,0.98137,4.61593,2.18057
4.6848,1.38440,4.6848,1.93294,4.6848,4.63372,4.6848,1.06875,4.6848,1.66155,4.6848,1.03042,4.68483,3.17115
4.7537,1.61659,4.7537,1.68121,4.7537,4.06311,4.7537,1.59733,4.7537,2.31550,4.7537,1.80827,4.75372,3.44188
4.8226,1.58249,4.8226,1.44794,4.8226,3.27039,4.8226,1.90915,4.8226,1.82809,4.8226,1.27279,4.82262,2.93391
4.8915,2.37946,4.8915,1.34680,4.8915,3.68282,4.8915,1.88241,4.8915,1.39945,4.8915,0.92678,4.89151,2.72447
4.9604,1.71292,4.9604,1.53266,4.9604,4.03197,4.9604,2.24220,4.9604,0.86474,4.9604,1.56472,4.96040,2.66286
5.0293,1.44107,5.0293,1.31517,5.0293,3.43040,5.0293,3.45391,5.0293,0.75880,5.0293,2.58885,5.02930,2.20373
5.0982,1.23928,5.0982,1.66546,5.0982,4.11402,5.0982,4.79210,5.0982,1.41696,5.0982,2.63232,5.09819,2.06481
5.1671,1.35866,5.1671,1.52022,5.1671,4.15692,5.1671,5.55152,5.1671,1.13713,5.1671,1.90919,5.16709,2.71805
5.2360,1.09359,5.2360,1.88801,5.2360,4.51474,5.2360,3.85000,5.2360,0.87119,5.2360,0.92962,5.23598,2.38756
5.3049,1.33043,5.3049,1.54764,5.3049,4.69370,5.3049,3.12339,5.3049,1.58900,5.3049,1.11473,5.30488,2.78048
5.3738,0.58893,5.3738,1.43746,5.3738,4.84923,5.3738,3.58133,5.3738,1.91488,5.3738,1.24371,5.37377,3.17285
5.4427,1.75732,5.4427,1.01579,5.4427,3.97330,5.4427,3.44107,5.4427,1.85403,5.4427,1.78971,5.44267,2.99235
5.5116,1.52084,5.5116,1.06555,5.5116,4.23072,5.5116,4.04916,5.5116,2.33372,5.5116,1.69753,5.51156,2.40211
5.5805,2.12587,5.5805,1.54103,5.5805,3.37505,5.5805,4.55159,5.5805,2.11042,5.5805,0.67474,5.58045,1.65114
5.6493,2.05440,5.6493,1.11758,5.6493,3.10754,5.6493,3.97460,5.6493,2.15622,5.6493,0.90762,5.64935,1.64960
5.7182,1.85913,5.7182,1.23550,5.7182,2.87328,5.7182,3.22916,5.7182,2.25455,5.7182,1.33716,5.71824,2.05639
5.7871,2.14633,5.7871,1.36225,5.7871,2.41615,5.7871,3.03314,5.7871,2.28728,5.7871,1.91100,5.78714,2.41556
5.8560,2.10883,5.8560,1.51423,5.8560,3.27093,5.8560,2.77905,5.8560,1.92114,5.8560,2.25400,5.85603,2.23413
5.9249,2.08620,5.9249,1.46937,5.9249,2.85653,5.9249,2.47672,5.9249,1.75955,5.9249,3.13943,5.92493,1.86851
5.9938,2.25152,5.9938,1.71226,5.9938,3.86196,5.9938,2.78099,5.9938,1.65078,5.9938,3.64328,5.99382,1.68112
6.0627,2.10230,6.0627,1.49937,6.0627,4.95697,6.0627,2.00318,6.0627,1.96442,6.0627,3.59052,6.06272,1.04620
6.1316,1.94072,6.1316,1.23260,6.1316,4.71315,6.1316,1.87110,6.1316,2.35508,6.1316,2.04277,6.13161,0.88899
6.2005,2.27370,6.2005,1.90866,6.2005,4.50814,6.2005,1.78650,6.2005,1.50974,6.2005,2.01026,6.20050,0.86998
6.2694,2.16629,6.2694,1.70425,6.2694,5.02418,6.2694,2.30195,6.2694,1.31504,6.2694,1.28678,6.26940,1.22400
6.3383,1.86100,6.3383,1.28412,6.3383,4.23676,6.3383,1.61759,6.3383,1.52623,6.3383,0.91911,6.33829,1.56531
6.4072,2.38776,6.4072,0.96322,6.4072,3.87484,6.4072,0.91157,6.4072,1.38590,6.4072,1.31009,6.40719,1.32480
6.4761,2.61027,6.4761,1.16729,6.4761,2.30200,6.4761,1.56775,6.4761,0.84815,6.4761,1.15304,6.47608,1.31349
6.5450,2.08465,6.5450,0.89477,6.5450,1.94111,6.5450,2.74990,6.5450,0.57005,6.5450,1.82199,6.54498,1.31739
6.6139,1.73546,6.6139,0.54785,6.6139,2.21810,6.6139,3.17268,6.6139,0.61714,6.6139,1.74923,6.61387,0.68520
6.6828,1.00483,6.6828,0.48177,6.6828,1.67353,6.6828,2.66320,6.6828,1.60173,6.6828,1.58763,6.68277,1.21772
6.7517,0.62246,6.7517,0.65628,6.7517,1.51733,6.7517,2.56934,6.7517,1.90367,6.7517,1.83771,6.75166,1.50164
6.8206,1.25547,6.8206,0.63016,6.8206,1.16386,6.8206,2.35654,6.8206,2.24604,6.8206,1.82283,6.82056,1.88584
6.8895,1.21305,6.8895,0.69162,6.8895,0.74471,6.8895,1.42511,6.8895,2.02835,6.8895,1.62376,6.88945,2.32149
6.9583,1.05239,6.9583,1.37795,6.9583,1.03000,6.9583,1.39101,6.9583,1.07153,6.9583,1.37412,6.95834,1.78352
7.0272,1.43890,7.0272,2.01254,7.0272,1.12585,7.0272,1.50768,7.0272,1.47073,7.0272,1.83523,7.02724,1.36328
7.0961,0.87531,7.0961,1.95575,7.0961,1.04503,7.0961,1.51142,7.0961,2.49749,7.0961,1.08938,7.09613,1.31395
7.1650,1.16118,7.1650,2.20546,7.1650,1.51156,7.1650,1.18251,7.1650,3.82776,7.1650,1.34918,7.16503,1.12342
7.2339,1.41040,7.2339,2.73256,7.2339,1.91173,7.2339,0.67716,7.2339,4.59663,7.2339,2.18382,7.23392,1.24291
7.3028,1.59008,7.3028,2.44874,7.3028,1.28920,7.3028,0.48827,7.3028,5.19279,7.3028,2.66312,7.30282,1.51969
7.3717,1.70603,7.3717,2.65686,7.3717,1.81881,7.3717,0.72066,7.3717,4.30908,7.3717,2.73540,7.37171,2.30710
7.4406,1.41834,7.4406,2.77834,7.4406,2.15284,7.4406,0.53853,7.4406,2.71127,7.4406,3.47117,7.44061,2.81699
7.5095,1.17716,7.5095,3.45859,7.5095,1.90351,7.5095,0.97779,7.5095,2.26275,7.5095,1.72316,7.50950,3.15897
7.5784,1.06427,7.5784,3.44908,7.5784,2.44137,7.5784,0.49188,7.5784,1.76190,7.5784,1.59834,7.57839,4.03128
7.6473,1.28285,7.6473,2.61031,7.6473,2.60210,7.6473,0.39157,7.6473,0.96136,7.6473,1.25185,7.64729,3.66996
7.7162,1.79630,7.7162,1.37610,7.7162,2.91236,7.7162,0.28703,7.7162,0.89731,7.7162,1.12630,,
7.7851,2.08369,7.7851,1.52263,7.7851,3.22244,7.7851,0.60172,7.7851,1.19385,7.7851,1.06933,,
7.8540,2.03851,7.8540,2.02483,7.8540,2.74556,7.8540,0.63576,7.8540,0.60419,7.8540,1.22915,,
7.9229,2.76566,7.9229,2.15953,7.9229,2.51113,7.9229,0.24484,7.9229,1.00093,7.9229,1.21935,,
7.9918,2.80486,7.9918,1.95486,7.9918,2.89692,7.9918,0.21893,7.9918,1.37657,7.9918,1.98258,,
8.0607,2.31518,8.0607,2.54083,8.0607,2.58107,8.0607,0.16513,8.0607,1.20662,8.0607,1.82024,,
8.1296,2.84698,8.1296,1.23142,8.1296,3.26186,8.1296,0.51422,8.1296,1.65336,8.1296,1.84633,,
8.1984,3.63090,8.1984,0.93211,8.1984,3.23571,8.1984,0.69726,8.1984,2.44385,8.1984,1.21486,,
8.2673,4.20599,8.2673,1.36912,8.2673,3.89169,8.2673,0.57838,8.2673,2.43545,8.2673,1.09627,,
8.3362,4.27931,8.3362,0.68661,8.3362,3.68383,8.3362,0.64960,8.3362,2.66881,8.3362,1.33540,,
8.4051,5.04655,8.4051,0.90258,8.4051,4.48360,8.4051,0.79850,8.4051,2.86536,8.4051,1.98723,,
8.4740,6.12878,8.4740,1.00225,8.4740,3.86900,8.4740,1.05124,8.4740,3.46934,8.4740,2.01788,,
8.5429,6.38851,8.5429,0.80433,8.5429,4.83035,8.5429,0.96527,8.5429,3.26361,8.5429,1.72495,,
8.6118,6.02276,8.6118,1.13189,8.6118,4.01872,8.6118,0.86956,8.6118,2.92828,8.6118,1.59600,,
8.6807,5.81882,8.6807,1.47226,8.6807,4.88549,8.6807,1.06754,8.6807,3.14777,8.6807,1.63861,,
8.7496,5.91016,8.7496,1.66287,8.7496,4.36051,8.7496,1.04359,8.7496,3.38642,8.7496,1.58790,,
8.8185,4.31551,8.8185,1.30464,8.8185,3.66774,8.8185,1.03189,8.8185,3.24322,8.8185,2.23948,,
8.8874,3.89468,8.8874,3.04458,8.8874,2.97166,8.8874,1.01214,8.8874,3.44457,8.8874,1.53066,,
8.9563,3.11577,8.9563,3.15118,8.9563,2.35505,8.9563,0.89331,8.9563,3.77304,8.9563,2.48797,,
9.0252,1.59024,9.0252,3.33046,9.0252,1.53516,9.0252,0.80953,9.0252,5.14728,9.0252,2.36529,,
9.0941,1.64134,9.0941,3.27830,9.0941,2.35994,9.0941,0.89581,9.0941,5.78040,9.0941,2.33403,,
9.1630,1.80878,9.1630,2.91011,9.1630,2.69167,9.1630,0.77365,9.1630,6.80320,9.1630,1.68358,,
9.2319,2.24574,9.2319,2.11679,9.2319,2.73640,9.2319,1.38483,9.2319,6.57447,9.2319,1.25225,,
9.3008,2.06458,9.3008,2.61971,9.3008,3.26695,9.3008,1.62517,9.3008,5.41111,9.3008,1.56741,,
9.3697,1.55702,9.3697,2.90820,9.3697,2.08130,9.3697,1.18596,9.3697,4.94348,9.3697,1.82477,,
9.4385,1.84271,9.4385,2.46538,9.4385,1.30956,9.4385,1.16982,9.4385,3.69892,9.4385,1.56389,,
9.5074,0.94549,9.5074,3.10800,9.5074,1.33611,9.5074,0.84435,9.5074,3.28523,9.5074,1.78819,,
9.5763,1.23898,9.5763,3.38197,9.5763,1.06147,9.5763,1.20341,9.5763,3.52824,9.5763,1.40725,,
9.6452,2.09481,9.6452,4.25448,9.6452,1.64748,9.6452,1.38761,9.6452,3.01089,9.6452,1.05387,,
9.7141,2.10314,9.7141,5.23291,9.7141,1.57013,9.7141,1.64100,9.7141,3.27846,9.7141,1.55117,,
9.7830,2.77713,9.7830,4.73055,9.7830,1.51806,9.7830,1.09031,9.7830,2.91205,9.7830,1.50306,,
9.8519,2.34411,9.8519,5.35558,9.8519,1.16393,9.8519,1.22218,9.8519,2.23504,9.8519,1.70586,,
9.9208,2.39517,9.9208,6.90385,9.9208,0.71096,9.9208,1.99098,9.9208,1.69228,9.9208,1.80359,,
9.9897,2.29780,9.9897,6.26342,9.9897,1.28400,9.9897,3.20583,9.9897,2.26144,9.9897,1.96492,,
10.0586,2.64879,10.0586,5.03898,10.0586,0.65487,10.0586,2.62722,10.0586,1.59253,10.0586,2.31607,,
10.1275,1.90131,10.1275,4.06095,10.1275,0.45870,10.1275,3.11131,10.1275,1.24481,10.1275,2.76447,,
10.1964,2.01174,10.1964,4.02643,10.1964,0.61408,10.1964,2.28411,10.1964,1.51447,10.1964,1.69908,,
10.2653,2.17951,10.2653,3.76972,10.2653,0.53181,10.2653,2.31127,10.2653,0.92362,10.2653,2.09298,,
10.3342,2.52030,10.3342,4.10459,10.3342,1.00233,10.3342,3.22367,10.3342,1.17370,10.3342,2.03364,,
10.4031,2.57483,10.4031,3.79908,10.4031,1.09624,10.4031,4.59982,10.4031,1.28011,10.4031,2.05847,,
10.4720,1.71084,10.4720,4.16676,10.4720,1.09877,10.4720,5.34116,10.4720,1.49904,10.4720,1.60474,,
10.5409,1.11180,10.5409,3.13962,10.5409,1.22721,10.5409,4.04474,10.5409,1.75285,10.5409,1.71140,,
10.6098,0.65222,10.6098,3.58668,10.6098,1.19393,10.6098,3.55936,10.6098,2.23707,10.6098,1.35843,,
10.6786,0.90298,10.6786,3.47285,10.6786,2.27401,10.6786,2.86926,10.6786,2.97152,10.6786,1.24025,,
10.7475,1.11401,10.7475,4.42222,10.7475,2.45934,10.7475,2.47897,10.7475,1.74210,10.7475,1.05420,,
10.8164,1.80470,10.8164,6.11000,10.8164,2.12431,10.8164,1.98314,10.8164,1.84653,10.8164,1.38831,,
10.8853,1.13761,10.8853,5.60927,10.8853,1.52404,10.8853,1.88812,10.8853,1.98849,10.8853,1.31509,,
10.9542,1.07495,10.9542,7.07274,10.9542,0.98350,10.9542,1.72334,10.9542,1.66246,10.9542,0.92838,,
11.0231,0.95986,11.0231,7.10651,11.0231,1.06169,11.0231,2.45280,11.0231,1.92947,11.0231,0.81541,,
11.0920,1.25856,11.0920,8.01612,11.0920,0.46889,11.0920,2.41940,11.0920,2.43129,11.0920,0.99186,,
11.1609,0.68607,11.1609,7.42508,11.1609,0.75043,11.1609,2.07394,11.1609,2.26610,11.1609,1.10979,,
11.2298,0.82419,11.2298,5.07442,11.2298,1.43976,11.2298,1.48404,11.2298,2.41037,11.2298,1.75419,,
11.2987,0.71967,11.2987,3.30487,11.2987,1.41397,11.2987,0.85785,11.2987,1.76914,11.2987,2.42394,,
11.3676,1.00565,11.3676,1.88968,11.3676,1.55310,11.3676,1.05721,11.3676,2.71040,11.3676,2.78768,,
11.4365,1.02393,11.4365,1.82764,11.4365,0.94297,11.4365,1.22860,11.4365,3.69221,11.4365,2.99654,,
11.5054,0.81767,11.5054,1.14953,11.5054,1.01196,11.5054,0.90962,11.5054,4.81206,11.5054,2.24221,,
11.5743,0.98748,11.5743,1.14977,11.5743,0.88766,11.5743,1.05879,11.5743,4.17149,11.5743,2.11677,,
11.6432,1.35593,11.6432,1.32654,11.6432,0.52827,11.6432,1.08555,11.6432,3.89127,11.6432,1.22758,,
11.7121,1.04586,11.7121,1.89093,11.7121,1.07613,11.7121,0.75193,11.7121,3.94189,11.7121,1.04920,,
11.7810,1.61500,11.7810,1.12418,11.7810,1.60742,11.7810,0.85337,11.7810,4.08290,11.7810,0.80043,,
11.8499,1.93379,11.8499,1.31395,11.8499,2.09344,11.8499,0.75806,11.8499,3.04756,11.8499,0.68358,,
11.9187,1.11020,11.9187,1.83162,11.9187,2.37006,11.9187,0.66028,11.9187,3.27750,11.9187,0.92256,,
11.9876,0.86650,11.9876,1.82638,11.9876,1.66877,11.9876,0.76776,11.9876,2.39637,11.9876,1.87992,,
12.0565,0.54097,12.0565,2.59047,12.0565,1.17141,12.0565,1.54963,12.0565,1.85100,12.0565,2.96194,,
12.1254,1.00584,12.1254,2.03157,12.1254,0.85323,12.1254,1.02108,12.1254,1.76675,12.1254,1.75655,,
12.1943,1.72874,12.1943,2.59129,12.1943,0.81493,12.1943,1.49092,12.1943,1.08020,12.1943,2.43165,,
12.2632,1.49571,12.2632,2.76557,12.2632,0.49303,12.2632,1.68741,12.2632,1.14472,12.2632,2.10036,,
12.3321,1.34056,12.3321,2.76983,12.3321,0.84401,12.3321,1.06525,12.3321,1.00319,12.3321,1.65931,,
12.4010,2.10763,12.4010,2.10843,12.4010,1.31187,12.4010,1.50465,12.4010,1.28295,12.4010,1.00467,,
12.4699,1.36973,12.4699,2.06649,12.4699,1.56139,12.4699,1.43877,12.4699,1.53218,12.4699,0.81182,,
12.5388,1.56606,12.5388,2.50333,12.5388,0.98196,12.5388,2.16076,12.5388,0.75790,12.5388,1.18630,,
12.6077,1.54210,12.6077,1.72973,12.6077,1.55578,12.6077,2.51453,12.6077,0.54545,12.6077,1.00283,,
12.6766,1.55062,12.6766,2.06974,12.6766,1.38183,12.6766,2.62103,12.6766,1.22695,12.6766,0.63606,,
12.7455,1.77036,12.7455,1.69961,12.7455,1.25460,12.7455,2.67217,12.7455,1.63536,12.7455,1.25526,,
12.8144,1.64412,12.8144,1.20120,12.8144,0.93608,12.8144,2.08214,12.8144,3.15146,12.8144,1.11337,,
12.8833,2.05125,12.8833,1.24949,12.8833,0.95542,12.8833,1.39320,12.8833,2.67441,12.8833,1.04472,,
12.9522,3.09085,12.9522,1.48183,12.9522,2.30134,12.9522,1.13214,12.9522,3.69520,12.9522,1.18553,,
13.0211,3.43109,13.0211,1.22271,13.0211,4.07954,13.0211,0.91394,13.0211,2.85275,13.0211,1.79144,,
13.0900,3.83531,13.0900,1.51118,13.0900,6.39359,13.0900,1.02519,13.0900,2.83282,13.0900,1.65198,,
13.1588,3.71993,13.1588,1.30019,13.1588,6.73706,13.1588,0.78421,13.1588,2.19868,13.1588,0.81738,,
13.2277,3.22230,13.2277,1.96370,13.2277,5.19188,13.2277,1.06053,13.2277,2.80378,13.2277,0.76528,,
13.2966,2.29536,13.2966,2.39295,13.2966,4.28710,13.2966,1.00620,13.2966,2.67375,13.2966,1.25875,,
13.3655,1.63991,13.3655,2.96190,13.3655,2.89630,13.3655,1.09148,13.3655,4.17942,13.3655,1.52055,,
13.4344,0.96508,13.4344,3.94258,13.4344,2.93686,13.4344,1.09551,13.4344,5.81691,13.4344,2.27461,,
13.5033,1.60078,13.5033,3.48749,13.5033,3.40816,13.5033,0.79535,13.5033,5.94398,13.5033,2.32224,,
13.5722,1.52509,13.5722,4.12300,13.5722,3.80565,13.5722,0.34420,13.5722,4.27129,13.5722,2.12157,,
13.6411,1.80331,13.6411,3.31118,13.6411,3.20805,13.6411,0.29651,13.6411,2.91311,13.6411,2.67765,,
13.7100,1.98151,13.7100,3.19942,13.7100,3.46299,13.7100,0.52144,13.7100,3.08069,13.7100,3.93715,,
13.7789,2.40460,13.7789,2.77893,13.7789,3.26641,13.7789,0.45161,13.7789,2.53690,13.7789,2.94192,,
13.8478,1.76474,13.8478,2.46559,13.8478,2.96032,13.8478,0.68262,13.8478,2.10586,13.8478,1.63705,,
13.9167,2.22821,13.9167,2.61240,13.9167,2.65148,13.9167,0.60531,13.9167,1.75410,13.9167,1.52001,,
13.9856,1.94214,13.9856,3.05819,13.9856,3.02322,13.9856,0.39112,13.9856,2.46168,13.9856,1.36366,,
14.0545,1.25755,14.0545,3.38183,14.0545,2.95470,14.0545,0.73019,14.0545,2.05007,14.0545,1.03188,,
14.1234,1.03696,14.1234,3.26227,14.1234,3.40336,14.1234,0.73953,14.1234,1.61826,14.1234,1.51662,,
14.1923,1.25552,14.1923,3.36541,14.1923,3.53891,14.1923,0.69297,14.1923,1.18979,14.1923,1.37979,,
14.2612,2.38581,14.2612,2.51615,14.2612,3.55609,14.2612,0.73364,14.2612,0.96947,14.2612,1.05106,,
14.3301,2.38823,14.3301,2.06944,14.3301,2.91302,14.3301,0.87041,14.3301,1.07611,14.3301,1.02176,,
